timestamp,day_id,open,high,low,close,volume,sin_time_of_day,cos_time_of_day,atr_pct,dist_to_vwap,dist_to_pdh,trend_strength,ret_1,ret_2,ret_4,ret_8,ret_16,p_pivot_long,p_pivot_long_lag1,p_pivot_long_lag2,p_pivot_long_max_last_4,p_pivot_long_delta_1,p_pivot_short,p_pivot_short_lag1,p_pivot_short_lag2,p_pivot_short_max_last_4,p_pivot_short_delta_1,p_tb_long,p_tb_long_lag1,p_tb_long_lag2,p_tb_long_max_last_4,p_tb_long_delta_1,p_tb_short,p_tb_short_lag1,p_tb_short_lag2,p_tb_short_max_last_4,p_tb_short_delta_1,vix_close,vix_ret_1,vix_ret_4,vix_ret_16,vix_range_pct,vix_atr_pct,vix_trend_ema_8_21,vix_z_20,vix_vol_of_vol_20,ret_1_x_vix,atr_pct_x_vix,current_position,time_in_position,bars_since_last_trade,unrealized_pnl,realized_pnl_today
2026-02-02 12:00:00-05:00,1,695.715,696.51,695.64,696.185,57379.0,0.6631226582407952,-0.7485107481711012,0.0021023911378444224,0.002557400983043618,2.0149999999999864,15.117369595103836,0.0006252245777935705,0.0014888872905127748,0.0015897450653161727,0.0015465178173237337,0.008167461932241826,5.493284e-05,0.016198,0.0011156736,0.01619799993932247,-0.016143067,0.17136219,0.012527112,0.006061793,0.17136219143867493,0.15883508,0.10314686,0.57397056,0.8049491,0.8049491047859192,-0.4708237,0.36951557,0.09697248,0.04994505,0.3695155680179596,0.27254307,25.22,-0.003949447077409185,-0.01638065522620913,-0.052236001503194296,0.004758128469468715,0.008709074430723922,-0.014823826813977242,-1.5100807567545547,0.007956346496542912,0.01576816385195385,0.05302230449643633,0.0,0.0,0.0,0.0,0.0
2026-02-02 12:15:00-05:00,1,696.18,696.35,695.98,696.21,34428.0,0.4647231720437687,-0.8854560256532098,0.0019901108723253506,0.002474188377044391,2.0400000000000773,15.244477452205372,3.590999518809923e-05,0.0006611570247934129,0.0009344988210939764,0.002195239569013463,0.00893419994348199,1.58331e-06,5.493284e-05,0.016198,0.01619799993932247,-5.334953e-05,0.0017732597,0.17136219,0.012527112,0.17136219143867493,-0.16958894,0.11897899,0.10314686,0.57397056,0.8049491047859192,0.015832134,0.34754053,0.36951557,0.09697248,0.3695155680179596,-0.02197504,25.34,0.004758128469468659,-0.0027548209366391463,-0.0537714712471995,0.0023677979479083946,0.008442327207125956,-0.014301099773649158,-1.1662138424164536,0.008007281985552535,0.0009099592780664345,0.05042940950472438,0.0,0.0,0.0,0.0,0.0
2026-02-02 12:30:00-05:00,1,696.26,696.58,696.065,696.315,30158.0,0.23931566428755768,-0.970941817426052,0.001900510562797544,0.002521230404004769,2.1450000000000955,15.546047791478781,0.00015081656396787047,0.00018673197497798277,0.0016758972883550438,0.0017479499352610617,0.009122923973218233,7.559855e-05,1.58331e-06,5.493284e-05,0.01619799993932247,7.4015246e-05,0.094503514,0.0017732597,0.17136219,0.17136219143867493,0.092730254,0.06478325,0.11897899,0.10314686,0.5739705562591553,-0.05419574,0.42833436,0.34754053,0.36951557,0.4283343553543091,0.08079383,25.33,-0.00039463299131814455,-0.0023631350925562566,-0.05467437954842336,0.001973943939991992,0.007952174158253908,-0.013749466294503397,-1.0708418727471862,0.0075523335945788415,0.0038201835653061587,0.048139932555661784,0.0,0.0,0.0,0.0,0.0
2026-02-02 12:45:00-05:00,1,696.28,696.93,696.25,696.39,34847.0,1.2246467991473532e-16,-1.0,0.0018343171994086634,0.0025062144549310075,2.2200000000000273,16.103506245553433,0.0001077098726869341,0.00025854268108749245,0.0009198706431907677,0.0024038461538460343,0.0075524111289553275,3.0725245e-05,7.559855e-05,1.58331e-06,7.559855293948203e-05,-4.4873308e-05,0.3990956,0.094503514,0.0017732597,0.3990955948829651,0.30459207,0.05601361,0.06478325,0.11897899,0.11897899210453033,-0.008769643,0.48632455,0.42833436,0.34754053,0.4863245487213135,0.057990193,25.26,-0.0027635215159887982,-0.0023696682464454666,-0.052868391451068586,0.0015835312747426423,0.0076066055876032055,-0.013477796207739633,-1.08241856615154,0.007517429440135233,0.0027207513840719556,0.04633485245706284,0.0,0.0,0.0,0.0,0.0
2026-02-02 13:00:00-05:00,1,696.43,696.71,696.23,696.27,44937.0,-0.23931566428755743,-0.9709418174260521,0.0017528300811518731,0.002200380315127639,2.1000000000000227,16.595074184780863,-0.00017231723603150506,-6.462592361222708e-05,0.00012209398363949298,0.0017120331472635364,0.006461405030355527,0.00017747299,3.0725245e-05,7.559855e-05,0.0001774729898897931,0.00014674774,0.006500243,0.3990956,0.094503514,0.3990955948829651,-0.39259535,0.07489792,0.05601361,0.06478325,0.11897899210453033,0.018884312,0.62753874,0.48632455,0.42833436,0.6275387406349182,0.14121419,25.295,0.0013855898653998278,0.0029738302934181338,-0.04959609242908125,0.0027673453251630866,0.005605286194335412,-0.012786823120259272,-0.9260490081948265,0.0075530844990011545,-0.00435876448541692,0.044337836902736634,0.0,0.0,0.0,0.0,0.0
2026-02-02 13:15:00-05:00,1,696.26,696.295,695.695,696.13,45224.0,-0.46472317204376806,-0.8854560256532101,0.0016895201232781747,0.0019049623250457246,1.9600000000000364,16.36149893171217,-0.0002010714234420563,-0.0003733540114015943,-0.00011490785826118177,0.000819483581574687,0.007263677272792979,0.12403852,0.00017747299,3.0725245e-05,0.12403851747512817,0.123861045,0.00015809953,0.006500243,0.3990956,0.3990955948829651,-0.0063421438,0.057594188,0.07489792,0.05601361,0.07489792257547379,-0.017303735,0.8707861,0.62753874,0.48632455,0.8707860708236694,0.24324733,25.26,-0.0013836726625815476,-0.0031570639305444903,-0.05091114033439781,0.00336500395882808,0.004891980545187187,-0.012251769521652479,-0.9113344202091797,0.007280697254735663,-0.005079064156146343,0.042677278314006695,0.0,0.0,0.0,0.0,0.0
2026-02-02 13:30:00-05:00,1,696.07,696.505,696.04,696.445,33821.0,-0.6631226582407953,-0.748510748171101,0.001615821715429205,0.002276414641244505,2.275000000000091,16.34357081720867,0.0004525016879031174,0.00025133927930265365,0.00018669711265739686,0.0018629072861973128,0.005624142661179832,0.0012577454,0.12403852,0.00017747299,0.12403851747512817,-0.12278077,0.0010376277,0.00015809953,0.006500243,0.3990955948829651,0.0008795282,0.013452192,0.057594188,0.07489792,0.07489792257547379,-0.044141997,0.9826684,0.8707861,0.62753874,0.982668399810791,0.11188233,25.23,-0.001187648456057011,-0.003947887879984124,-0.02436194895591648,0.0011890606420927917,0.0038502916029669776,-0.011783359247505568,-0.9087808180326589,0.007249176398804273,0.011416617585795652,0.04076718188027884,0.0,0.0,0.0,0.0,0.0
2026-02-02 13:45:00-05:00,1,696.42,696.75,696.42,696.515,28485.0,-0.8229838658936564,-0.5680647467311559,0.001534097041272544,0.0023038030892165795,2.3450000000000273,16.559479057287543,0.0001005104494971043,0.0005530576185481806,0.00017949712086617886,0.0010995328781890912,0.005521950656137475,0.00013393715,0.0012577454,0.12403852,0.12403851747512817,-0.0011238083,0.1103011,0.0010376277,0.00015809953,0.11030109971761703,0.10926347,0.010522064,0.013452192,0.057594188,0.07489792257547379,-0.002930128,0.9929616,0.9826684,0.8707861,0.992961585521698,0.010293186,25.235,0.00019817677368205722,-0.0009897070467143054,-0.028675904541955344,0.0003962750148602342,0.0037080019247643444,-0.011175573775738917,-0.8445590382790134,0.0072700402572594604,0.0025363811930594273,0.038712938836512646,0.0,0.0,0.0,0.0,0.0
2026-02-02 14:00:00-05:00,1,696.475,696.875,696.39,696.72,45250.0,-0.9350162426854147,-0.3546048870425359,0.0014738223193909944,0.0024836553447485847,2.550000000000068,16.880219723126533,0.00029432244818861086,0.0003948624801670686,0.000646301003921046,0.000768473897024613,0.002316180172922344,0.00091118575,0.00013393715,0.0012577454,0.12403851747512817,0.0007772486,0.15511462,0.1103011,0.0010376277,0.15511462092399597,0.04481352,0.004810857,0.010522064,0.013452192,0.057594187557697296,-0.0057112067,0.9975915,0.9929616,0.9826684,0.997591495513916,0.00462991,25.225,-0.00039627501486028116,-0.0027673453251630953,-0.014263384134427404,0.0007928642220019652,0.0034546226815800416,-0.010577936006054361,-0.8438208785189821,0.00728679328695987,0.0074242837555577096,0.03717716800663783,0.0,0.0,0.0,0.0,0.0
2026-02-02 14:15:00-05:00,1,696.71,696.84,696.62,696.79,44965.0,-0.992708874098054,-0.12053668025532357,0.0013909642096265164,0.0024751857274814353,2.6200000000000045,17.178050341405594,0.00010047077735664267,0.0003948227963503914,0.0009480987746541825,0.0008330819723931793,0.0030301503559166942,1.1811084e-05,0.00091118575,0.00013393715,0.0012577454326674342,-0.00089937466,0.12511382,0.15511462,0.1103011,0.15511462092399597,-0.030000806,0.0051135933,0.004810857,0.010522064,0.013452191837131977,0.00030273618,0.99812084,0.9975915,0.9929616,0.9981208443641663,0.00052934885,25.305,0.0031714568880079064,0.0017814726840854611,-0.012295081967213184,0.002568662319699715,0.003528382307279738,-0.009491978258997764,-0.6193457131124945,0.007376721086545999,0.0025424130210098426,0.035198349324599,0.0,0.0,0.0,0.0,0.0
2026-02-02 14:30:00-05:00,1,696.785,696.79,696.2,696.54,49430.0,-0.992708874098054,0.1205366802553232,0.001352576343798685,0.002023505206617369,2.3700000000000045,16.80404893800382,-0.0003587881571205376,-0.0002583534274889221,0.00013640703860295922,0.00032312961806058027,0.002071644367716896,0.00396374,1.1811084e-05,0.00091118575,0.003963740076869726,0.003951929,0.015428124,0.12511382,0.15511462,0.15511462092399597,-0.10968569,0.0029390918,0.0051135933,0.004810857,0.010522063821554184,-0.0021745015,0.9990864,0.99812084,0.9975915,0.9990863800048828,0.00096553564,25.305,0.0,0.0029726516052317464,-0.014602803738317793,0.00217348350128432,0.003500155248821496,-0.008556017651818609,-0.5434127894322864,0.004386370607500961,-0.009079134315935202,0.03422694437982572,0.0,0.0,0.0,0.0,0.0
2026-02-02 14:45:00-05:00,1,696.54,696.75,695.38,695.52,56639.0,-0.9350162426854148,0.35460488704253557,0.0013985020297890142,0.0005067003257141215,1.3500000000000227,15.842906519926583,-0.0014643810836419968,-0.001822643838172211,-0.0014285406631587838,-0.0012492999612285782,0.001151543067710703,0.012580351,0.00396374,1.1811084e-05,0.01258035097271204,0.008616611,0.02617781,0.015428124,0.12511382,0.15511462092399597,0.0107496865,0.006579619,0.0029390918,0.0051135933,0.006579618901014328,0.0036405271,0.9977563,0.9990864,0.99812084,0.9990863800048828,-0.0013300776,25.42,0.004544556411776313,0.007331087774915979,-0.01050992604126122,0.005704169944925238,0.0032454760031471012,-0.007092386797305228,0.19985482992007284,0.004380174220737856,-0.03722456714617956,0.035549921597236744,0.0,0.0,0.0,0.0,0.0
2026-02-02 15:00:00-05:00,1,695.52,696.46,695.05,695.78,116904.0,-0.8229838658936566,0.5680647467311556,0.001442873949572032,0.0008012669163738039,1.6100000000000136,15.336257115217961,0.00037382102599492484,-0.0010911074740861393,-0.001349179010219359,-0.0007037499820472526,0.0010070783219195967,0.087387644,0.012580351,0.00396374,0.08738764375448227,0.07480729,0.003901238,0.02617781,0.015428124,0.1251138150691986,-0.022276573,0.0034146039,0.006579619,0.0029390918,0.006579618901014328,-0.003165015,0.99912006,0.9977563,0.9990864,0.9991200566291809,0.0013637543,25.385,-0.0013768686073957204,0.006342913776015813,-0.009945397815912638,0.005318101240890351,0.0033202960128309532,-0.0061308268905971705,0.04605811406478099,0.0030033663993112437,0.009489446744881168,0.03662735520988603,0.0,0.0,0.0,0.0,0.0
2026-02-02 15:15:00-05:00,1,695.755,696.23,695.47,695.81,107301.0,-0.6631226582407955,0.7485107481711007,0.0014177717722851232,0.000775494356941403,1.6399999999999864,14.865796953702812,4.311707723703151e-05,0.00041695422130194615,-0.0014064495759124052,-0.00045968425437781235,0.0003594226234975295,0.000120707875,0.087387644,0.012580351,0.08738764375448227,-0.08726694,0.00022089682,0.003901238,0.02617781,0.02617781050503254,-0.0036803412,0.001920352,0.0034146039,0.006579619,0.006579618901014328,-0.0014942519,0.9993624,0.99912006,0.9977563,0.9993624091148376,0.00024235249,25.385,0.0,0.0031614305473226523,-0.0009838646202281476,0.0013787669883789694,0.002996707842088956,-0.005320166691953706,0.13246769690720678,0.0029835294873430773,0.001094527005662045,0.03599013643945785,0.0,0.0,0.0,0.0,0.0
2026-02-02 15:30:00-05:00,1,695.78,695.95,695.23,695.33,109057.0,-0.4647231720437684,0.88545602565321,0.0013913739929610272,6.110210731311527e-05,1.1600000000000819,14.722362787930178,-0.0006898434917577134,-0.0006467561585558057,-0.0017371579521634484,-0.0016009878741322092,0.00025893692008938096,0.0005476914,0.000120707875,0.087387644,0.08738764375448227,0.00042698355,0.0002549403,0.00022089682,0.003901238,0.02617781050503254,3.4043478e-05,0.0032777817,0.001920352,0.0034146039,0.006579618901014328,0.0013574297,0.9994246,0.9993624,0.99912006,0.9994245767593384,6.2167645e-05,25.45,0.0025605672641322297,0.005730092867022307,0.0023631350925561456,0.003339882121807499,0.0028908223407240925,-0.00429226775143156,0.7692669722329684,0.002994144043342724,-0.017556516865233806,0.03541046812085814,0.0,0.0,0.0,0.0,0.0
2026-02-02 15:45:00-05:00,1,695.23,695.81,695.08,695.39,314539.0,-0.2393156642875578,0.970941817426052,0.0013668622767524688,0.00011239533757809948,1.2200000000000273,14.772231680832224,8.628996303894354e-05,-0.0006036130552879992,-0.00018691051299746242,-0.0016151841668879952,-0.0005174272367948207,0.0009324054,0.0005476914,0.000120707875,0.08738764375448227,0.000384714,0.00046827964,0.0002549403,0.00022089682,0.003901238087564707,0.00021333934,0.0018554722,0.0032777817,0.001920352,0.0034146038815379143,-0.0014223094,0.99964106,0.9994246,0.9993624,0.9996410608291626,0.00021648407,25.325,-0.004911591355599265,-0.0037372147915027965,0.0001974723538704648,0.006712734452122336,0.00304611479340006,-0.0041537234459020625,-0.11847016844921963,0.0031396221249873797,0.002185293313961245,0.03461578715875627,0.0,0.0,0.0,0.0,0.0
2026-02-02 16:00:00-05:00,1,695.41,695.52,694.97,695.52,3760.0,-2.4492935982947064e-16,1.0,0.0013254759709283954,0.00029921040430617616,1.3500000000000227,14.955670494397893,0.00018694545506847682,0.0002732515496237653,-0.00037368133605453213,-0.0017223561832587775,-0.0009552058720023737,0.037412595,0.0009324054,0.0005476914,0.03741259500384331,0.03648019,2.5372543e-05,0.00046827964,0.0002549403,0.00046827964251860976,-0.0004429071,0.0025876297,0.0018554722,0.0032777817,0.0032777816522866488,0.0007321575,0.9991709,0.99964106,0.9994246,0.9996410608291626,-0.00047016144,25.325,0.0,-0.0023636005515068614,0.004163362410785076,0.006712734452122336,0.003356367226061178,-0.003956869276174269,0.06282908744367349,0.0031299520425631844,0.004734393649609175,0.033567678963761616,0.0,0.0,0.0,0.0,0.0
2026-02-03 09:30:00-05:00,2,696.225,696.945,694.94,695.225,71823.0,0.0,1.0,0.0014373184030762418,-0.0006880266580363954,-1.7049999999999272,14.664625491328023,-0.0004241430871865237,-0.000237276923740537,-0.0008407467555797687,-0.002246013863574259,-0.001414803004840537,0.004131974,0.037412595,0.0009324054,0.03741259500384331,-0.033280622,0.9811267,2.5372543e-05,0.00046827964,0.9811267256736755,0.98110133,0.002090398,0.0025876297,0.0018554722,0.0032777816522866488,-0.0004972317,0.9995115,0.9991709,0.99964106,0.9996410608291626,0.00034058094,25.68,0.014017769002961478,0.011621036044908273,0.013417521704814472,0.007788161993769443,0.004019247886070297,-0.0018708011065755468,3.382530411501266,0.003960570567609116,-0.010891994478949929,0.03691033659099789,0.0,0.0,0.0,0.0,0.0
2026-02-03 09:45:00-05:00,2,695.195,696.14,693.45,693.48,50655.0,0.23931566428755777,0.970941817426052,0.0016150816923469606,-0.0024029141426181616,-3.449999999999932,14.527774782538682,-0.0025099787838469556,-0.0029330572808833333,-0.0026606071937066433,-0.004393143250925879,-0.004071433187565976,0.0025185226,0.004131974,0.037412595,0.03741259500384331,-0.0016134516,0.013278997,0.9811267,2.5372543e-05,0.9811267256736755,-0.9678477,0.0006674576,0.002090398,0.0025876297,0.0025876297149807215,-0.0014229404,0.9997565,0.9995115,0.9991709,0.9997565150260925,0.0002450347,25.86,0.007009345794392496,0.016110019646365492,0.02092380576391628,0.013727764887857713,0.0047784775162965235,0.0005200876575977351,3.272060745551179,0.004188258386917673,-0.06490805135028227,0.041766012564092396,0.0,0.0,0.0,0.0,0.0
2026-02-03 10:00:00-05:00,2,693.405,693.68,691.655,691.905,76241.0,0.46472317204376856,0.8854560256532099,0.0017121827290610696,-0.0031692334883475417,-5.024999999999977,15.750576613484368,-0.002271154178923762,-0.004775432413966718,-0.00501157623779469,-0.005197550034506615,-0.00644035669667864,0.061916478,0.0025185226,0.004131974,0.06191647797822952,0.059397954,1.9557378e-06,0.013278997,0.9811267,0.9811267256736755,-0.013277041,0.019989902,0.0006674576,0.002090398,0.019989902153611183,0.019322444,0.9818742,0.9997565,0.9995115,0.9997565150260925,-0.017882288,25.91,0.0019334880123742515,0.023099703849950748,0.02573238321456839,0.00694712466229254,0.005031151789160269,0.0024400754082840193,2.6862963065322396,0.00410596169325267,-0.058845604775914676,0.044362654509972316,0.0,0.0,0.0,0.0,0.0
2026-02-03 10:15:00-05:00,2,692.015,692.89,690.8,692.09,47855.0,0.6631226582407952,0.7485107481711011,0.0018051617239049239,-0.0022922365757291436,-4.839999999999918,17.374250342008683,0.00026737774694507443,-0.0020043836880659915,-0.0049315619967793545,-0.005303400500157984,-0.006003418214198475,0.4135472,0.061916478,0.0025185226,0.41354718804359436,0.35163072,2.7034189e-06,1.9557378e-06,0.013278997,0.9811267256736755,7.4768104e-07,0.0054435977,0.019989902,0.0006674576,0.019989902153611183,-0.014546305,0.9920637,0.9818742,0.9997565,0.9997565150260925,0.010189474,25.85,-0.002315708220764101,0.02073050345508398,0.02194109507807873,0.006382978723404359,0.005415860735009664,0.0034529708737662834,2.0066891541496417,0.004018809228113757,0.006911714758530175,0.04666343056294228,0.0,0.0,0.0,0.0,0.0
2026-02-03 10:30:00-05:00,2,692.15,692.57,691.18,691.4,43170.0,0.8229838658936565,0.5680647467311558,0.0018214954034738795,-0.0028701782338439756,-5.529999999999973,18.8819473756384,-0.0009969801615398177,-0.0007298689849040141,-0.005501815958862344,-0.006337937080524769,-0.006794707885021456,3.8086664e-06,0.4135472,0.061916478,0.41354718804359436,-0.41354337,2.3193537e-05,2.7034189e-06,1.9557378e-06,0.01327899657189846,2.0490119e-05,0.0024325207,0.0054435977,0.019989902,0.019989902153611183,-0.003011077,0.9950287,0.9920637,0.9818742,0.9997565150260925,0.0029649734,25.93,0.003094777562862694,0.009735202492211936,0.026524148851939655,0.00848438102583889,0.005977632086386429,0.004487893920111606,1.9990971098241863,0.0039620030558017135,-0.025851695588727474,0.047231375812077696,0.0,0.0,0.0,0.0,0.0
