day_ptr,timestamp,close,action,action_dir_idx,action_mag,position,prev_pos,did_trade,did_flip,reward,reward_pnl,reward_costs,reward_pivot_bonus,reward_convex,reward_convex_linear,reward_convex_bonus,reward_convex_risk_penalty,reward_pivot_anchor,convex_term,convex_atr_scale,convex_vol_proxy,mfe_atr,mfe_bonus,reward_switch_penalty,reward_size_penalty,reward_saturation_penalty,did_dir_switch,size_delta,forced_flat_cost,open,high,low,p_pivot_long,p_pivot_short,p_tb_long,p_tb_short,equity
0,2026-02-02 12:00:00-05:00,696.185,-0.9189349412918091,2,0.9189349412918091,-0.9189349412918091,-0.706881046295166,True,False,0.0014619495291252737,0.0014951720006008752,8.482155799865723e-06,0.0,0.0014951720006008752,-3.299894931996511e-05,-8.45460264240312e-08,0.0,0.0015742022430118546,6.133624382242565e-07,0.0021023911378444,0.0021023911378444,0.05375178493494311,0.0,0.0,6.361616849899292e-06,0.0,False,0.21205389499664307,0.0,695.715,696.51,695.64,5.493284e-05,0.17136219,0.10314686,0.36951557,100978.1492556016
0,2026-02-02 12:15:00-05:00,696.21,-0.7768717408180237,2,0.7768717408180237,-0.7768717408180237,-0.9189349412918091,True,False,-0.00016905878791695516,-0.0001435769290674297,5.682528018951416e-06,0.0,-0.0001435769290674297,-0.00011716512659391235,-1.3318686452710895e-06,0.0,1.3763653212654918e-05,1.1429331040485268e-05,0.0019901108723253,0.0019901108723253,-0.1886101847310002,0.0,0.0,4.261896014213562e-06,0.0,False,0.1420632004737854,0.0,696.18,696.35,695.98,1.58331e-06,0.0017732597,0.11897899,0.34754053,100963.07731186613
0,2026-02-02 12:30:00-05:00,696.315,-0.8088472485542297,2,0.8088472485542297,-0.8088472485542297,-0.7768717408180237,True,False,0.0006170585436382357,0.0006354737741508548,1.2790203094482422e-06,0.0,0.0006354737741508548,-8.712083416495303e-05,-7.406252409200448e-07,0.0,0.0007637775959844393,6.104368426744539e-06,0.0019005105627975,0.0019005105627975,-0.24388935159772546,0.0,0.0,9.592652320861817e-07,0.0,False,0.031975507736206055,0.0,696.26,696.58,696.065,7.559855e-05,0.094503514,0.06478325,0.42833436,101027.10756582899
0,2026-02-02 12:45:00-05:00,696.39,-0.9298458695411682,2,0.9298458695411682,-0.9298458695411682,-0.8088472485542297,True,False,0.0037996154092796923,0.0038266822301396015,4.839944839477539e-06,0.0,0.0038266822301396015,0.00016022847017464555,2.2577987430107328e-06,0.0,0.003710688254699004,1.6187620027283604e-05,0.0018343171994086,0.0018343171994086,-0.33150265165380827,0.0,0.0,3.6299586296081546e-06,0.0,False,0.12099862098693848,0.0,696.28,696.93,696.25,3.0725245e-05,0.3990956,0.05601361,0.48632455,101413.21723748563
0,2026-02-02 13:00:00-05:00,696.27,-0.5275115370750427,2,0.5275115370750427,-0.5275115370750427,-0.9298458695411682,True,False,7.615671529579739e-05,0.00011487034930992703,1.609337329864502e-05,0.0,0.00011487034930992703,0.0001060674956417859,1.825089256422426e-06,0.0,3.3353341265470836e-05,2.3065394506721375e-05,0.0017528300811518,0.0017528300811518,-0.33058613818011007,0.0,0.0,1.2070029973983764e-05,0.0,False,0.4023343324661255,0.0,696.43,696.71,696.23,0.00017747299,0.006500243,0.07489792,0.62753874,101423.23452841192
0,2026-02-02 13:15:00-05:00,696.13,0.0,0,0.5112743973731995,0.0,-0.5275115370750427,True,False,-3.692580759525299e-05,0.0,2.110046148300171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00012119286105801921,0.0016895201232781,0.0016895201232781,,0.0,0.0,1.582534611225128e-05,0.0,False,0.5275115370750427,0.0,696.26,696.295,695.695,0.12403852,0.00015809953,0.057594188,0.8707861,101421.09445135828
0,2026-02-02 13:30:00-05:00,696.445,-0.7925567030906677,2,0.7925567030906677,-0.7925567030906677,0.0,True,False,-0.00019310600332422928,-0.00012177590004606921,3.170226812362671e-05,0.0,-0.00012177590004606921,-7.966023047958605e-05,-7.432768259107744e-07,0.0,-1.7445575860390064e-06,6.252144256785493e-06,0.0016158217154292,0.0016158217154292,0.35989412567371537,0.0,0.0,2.3776701092720033e-05,0.0,False,0.7925567030906677,0.0,696.07,696.505,696.04,0.0012577454,0.0010376277,0.013452192,0.9826684,101405.52852756812
0,2026-02-02 13:45:00-05:00,696.515,-0.8501624464988708,2,0.8501624464988708,-0.8501624464988708,-0.7925567030906677,True,False,0.0006156332754005562,0.0006366689263691079,2.304229736328125e-06,0.0,0.0006366689263691079,-0.00025022189261156654,-7.200905618337182e-06,0.0,0.0009365998469239551,5.646689953582297e-05,0.0015340970412725,0.0015340970412725,0.02783574605242179,0.0,0.0,1.7281723022460937e-06,0.0,False,0.057605743408203125,0.0,696.42,696.75,696.42,0.00013393715,0.1103011,0.010522064,0.9929616,101469.8566149094
0,2026-02-02 14:00:00-05:00,696.72,-0.8460280299186707,2,0.8460280299186707,-0.8460280299186707,-0.8501624464988708,True,False,0.0011592226304003904,0.001176432600159378,1.6537666320800782e-07,0.0,0.001176432600159378,-8.500109383143779e-05,-8.691813654585175e-07,0.0,0.0013046042768522078,6.849114014516931e-06,0.0014738223193909,0.0014738223193909,0.05818142013337241,0.0,0.0,1.2403249740600585e-07,0.0,False,0.004134416580200195,0.0,696.475,696.875,696.39,0.00091118575,0.15511462,0.004810857,0.9975915,101589.21228141835
0,2026-02-02 14:15:00-05:00,696.79,-0.8013074398040771,2,0.8013074398040771,-0.8013074398040771,-0.8460280299186707,True,False,0.00124185309841666,0.0012610096885207632,1.7888236045837404e-06,0.0,0.0012610096885207632,0.0002874996196142809,1.112373610841808e-05,0.0,0.001002451704788268,9.254655209605838e-05,0.0013909642096265,0.0013909642096265,-0.17566565818459567,0.0,0.0,1.3416177034378052e-06,0.0,False,0.044720590114593506,0.0,696.71,696.84,696.62,1.1811084e-05,0.12511382,0.0051135933,0.99812084,101717.13553717353
0,2026-02-02 14:30:00-05:00,696.54,-0.6240489482879639,2,0.6240489482879639,-0.6240489482879639,-0.8013074398040771,True,False,0.0010777049924247726,0.00110259406579666,7.090339660644532e-06,0.0,0.00110259406579666,0.0009138454751395769,0.00014840767029178776,0.0,7.154336777969361e-05,0.0015854276676953432,0.0013525763437986,0.0013525763437986,0.26508529816028026,0.0,0.0,5.317754745483399e-06,0.0,False,0.17725849151611328,0.0,696.785,696.79,696.2,0.00396374,0.015428124,0.0029390918,0.9990864,101828.56703816638
0,2026-02-02 14:45:00-05:00,695.52,-0.5255934000015259,2,0.5255934000015259,-0.5255934000015259,-0.6240489482879639,True,False,0.0008234282464803594,0.0008408320028604405,3.93822193145752e-06,0.0,-0.0001591679971395595,-0.00019647786404473132,-7.877810166665355e-06,0.0,7.146734707191348e-05,9.992274340637315e-05,0.001398502029789,0.001398502029789,1.0997824077066691,0.001,0.0,2.9536664485931395e-06,0.0,False,0.09845554828643799,0.0,696.54,696.75,695.38,0.012580351,0.02617781,0.006579619,0.9977563,101913.78673264151
0,2026-02-02 15:00:00-05:00,695.78,0.0,0,0.45550671219825745,0.0,-0.5255934000015259,True,False,-3.679153800010681e-05,0.0,2.1023736000061036e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2884579072313286e-06,0.001442873949572,0.001442873949572,,0.0,0.0,1.5767802000045778e-05,0.0,False,0.5255934000015259,0.0,695.52,696.46,695.05,0.087387644,0.003901238,0.0034146039,0.99912006,101911.64412409447
0,2026-02-02 15:15:00-05:00,695.81,-0.7040707468986511,2,0.7040707468986511,-0.7040707468986511,0.0,True,False,0.0004232829874251892,0.00048664935464606785,2.8162829875946048e-05,0.0,0.00048664935464606785,0.00048569862248502675,3.5448868452602316e-05,0.0,7.054010533713788e-07,0.0003356563111377695,0.0014177717722851,0.0014177717722851,0.3446528909285799,0.0,0.0,2.1122122406959533e-05,0.0,False,0.7040707468986511,0.0,695.755,696.23,695.47,0.000120707875,0.00022089682,0.001920352,0.9993624,101958.36923964253
0,2026-02-02 15:30:00-05:00,695.33,-0.7102938890457153,2,0.7102938890457153,-0.7102938890457153,-0.7040707468986511,True,False,-0.00011409699096755632,-9.945549323634752e-05,2.4892568588256837e-07,0.0,-9.945549323634752e-05,-6.129123343254224e-05,-5.701721781054134e-07,0.0,-2.0793931734141115e-06,5.35151422905096e-06,0.001391373992961,0.001391373992961,0.5951585788514838,0.0,0.0,1.8669426441192628e-07,0.0,False,0.006223142147064209,0.0,695.78,695.95,695.23,0.0005476914,0.0002549403,0.0032777817,0.9994246,101948.20353968324
0,2026-02-02 15:45:00-05:00,695.39,-0.6787557601928711,2,0.6787557601928711,-0.6787557601928711,-0.7102938890457153,True,False,-0.0001823643709177619,-0.00016658158669420538,1.2615251541137695e-06,0.0,-0.00016658158669420538,-0.0001268903044696062,-2.6032138844166613e-06,0.0,-3.1502803305389405e-06,2.5568489060797044e-05,0.0013668622767524,0.0013668622767524,0.7635904734740332,0.0,0.0,9.461438655853272e-07,0.0,False,0.03153812885284424,0.0,695.23,695.81,695.08,0.0009324054,0.00046827964,0.0018554722,0.99964106,101931.09223595378
0,2026-02-02 16:00:00-05:00,695.52,-0.6042793393135071,2,0.6042793393135071,-0.6042793393135071,-0.6787557601928711,True,False,-4.833083674764838e-06,1.2465852573060785e-05,2.979056835174561e-06,0.0,1.2465852573060785e-05,0.00025630090449946377,1.2302175890103111e-05,0.0,-0.00022592326085083073,0.00013572283644050034,0.0013254759709283,0.0013254759709283,0.9066048771092952,0.0,0.0,2.2342926263809205e-06,0.0,False,0.07447642087936401,0.0,695.41,695.52,694.97,0.037412595,2.5372543e-05,0.0025876297,0.9991709,101932.05923540516
1,2026-02-03 09:30:00-05:00,695.225,-0.9454167485237122,2,0.9454167485237122,-0.9454167485237122,-0.6042793393135071,True,False,0.01214117559319087,0.01218396354680606,1.3645496368408204e-05,0.0,0.01218396354680606,0.00237297598068809,0.0006215866317468033,0.0,0.009236671771797352,0.0043831578875483486,0.0014373184030762,0.0014373184030762,0.65671097307018,0.0,0.0,1.0234122276306153e-05,0.0,False,0.3411374092102051,0.0,696.225,696.945,694.94,0.004131974,0.9811267,0.002090398,0.9995115,103172.60481583608
1,2026-02-03 09:45:00-05:00,693.48,-0.4558347165584564,2,0.4558347165584564,-0.4558347165584564,-0.9454167485237122,True,False,0.002236513951504393,0.00227990138807313,1.958328127861023e-05,0.0,0.0012799013880731302,0.001035270921410267,0.00021837222450920082,0.0,4.9049977981585266e-05,0.003193733994314241,0.0016150816923468998,0.0016150816923468998,1.916226202438846,0.001,0.0,1.4687460958957672e-05,0.0,False,0.48958203196525574,0.0,695.195,696.14,693.45,0.0025185226,0.013278997,0.0006674576,0.9997565,103405.80772262647
1,2026-02-03 10:00:00-05:00,691.905,-0.4222318232059479,2,0.4222318232059479,-0.4222318232059479,-0.4558347165584564,True,False,0.004591128865828283,0.004601925704827078,1.344115734100342e-06,0.0,-0.00039807429517292137,-0.00011289539357731734,-2.644494258367073e-06,0.0,-0.00026142281617693954,4.175422304407397e-05,0.001712182729061,0.001712182729061,3.32686077117471,0.005,0.0,1.0080868005752564e-06,0.0,False,0.033602893352508545,0.0,693.405,693.68,691.655,0.061916478,1.9557378e-06,0.019989902,0.9818742,103881.53457784049
1,2026-02-03 10:15:00-05:00,692.09,0.6881422996520996,1,0.6881422996520996,0.6881422996520996,-0.4222318232059479,True,True,0.0018323117648401588,0.0020684668900409074,9.441496491432191e-05,0.0,0.0020684668900409074,-0.0006860642210695319,-5.6836382764835224e-05,0.0,0.0028457746088578796,0.0005506262565515852,0.0018051617239048998,0.0018051617239048998,0.640340980292649,0.0,0.00012,7.977314293384553e-06,0.0,True,0.26591047644615173,0.0,692.015,692.89,690.8,0.4135472,2.7034189e-06,0.0054435977,0.9920637,104086.60212115897
1,2026-02-03 10:30:00-05:00,691.4,-0.6671236157417297,2,0.6671236157417297,-0.6671236157417297,0.6881422996520996,True,True,-0.0022574184154268893,-0.0020192347459789903,0.00010421063661575318,0.0,-0.0020192347459789903,-0.0016499586099485081,-0.00033604927629304925,0.0,1.2932104965357554e-07,0.0033581909795375154,0.0018214954034738,0.0018214954034738,0.174688866152156,0.0,0.00012,6.305605173110962e-07,0.0,True,0.021018683910369873,0.0,692.15,692.57,691.18,3.8086664e-06,2.3193537e-05,0.0024325207,0.9950287,103865.57990649481
1,2026-02-03 10:45:00-05:00,693.11,-0.7683316469192505,2,0.7683316469192505,-0.7683316469192505,-0.6671236157417297,True,False,0.0008954341303477946,0.0009178853254686061,4.04832124710083e-06,0.0,0.0009178853254686061,0.0008979074519263425,8.110362231995612e-05,0.0,-2.2709166431730047e-05,0.0007037206102785966,0.0019407314222957002,0.0019407314222957002,0.5019912860815918,0.0,0.0,3.0362409353256225e-06,0.0,False,0.10120803117752075,0.0,691.37,693.41,690.95,0.0033594812,0.00040383483,0.0001533264,0.99981385,103960.49611687828
1,2026-02-03 11:00:00-05:00,692.3,-0.7660011649131775,2,0.7660011649131775,-0.7660011649131775,-0.7683316469192505,True,False,0.001948631140713919,0.0019641142977526076,9.321928024291994e-08,0.0,0.0019641142977526076,0.0016430907553026343,0.00027281580046229176,0.0,8.650780023334047e-05,0.002374372372251019,0.0019378288344644,0.0019378288344644,-0.1936189773485253,0.0,0.0,6.991446018218995e-08,0.0,False,0.002330482006072998,0.0,693.17,693.18,691.885,8.146691e-07,0.011294244,0.00031947394,0.9995227,104164.67672258028
1,2026-02-03 11:15:00-05:00,690.815,-0.7411453723907471,2,0.7411453723907471,-0.7411453723907471,-0.7660011649131775,True,False,-0.00031851330368561775,-0.0003019504907612327,9.942317008972168e-07,0.0,-0.0003019504907612327,-0.00023602843297540924,-5.724074277785996e-06,0.0,-2.3140714888500094e-05,5.148854274316508e-05,0.0019697506079564,0.0019697506079564,0.6873123194158667,0.0,0.0,7.456737756729126e-07,0.0,False,0.02485579252243042,0.0,692.14,692.285,690.69,0.0036958824,0.00057359145,0.00047610633,0.9994116,104133.12058350019
1,2026-02-03 11:30:00-05:00,691.035,-0.6768484711647034,2,0.6768484711647034,-0.6768484711647034,-0.7411453723907471,True,False,0.00012135021149789654,0.00013938796400701369,2.5718760490417483e-06,0.0,0.00013938796400701369,0.0004162750081326963,1.9873481486219196e-05,0.0,-0.00026291810205366663,0.00019574525498566837,0.0019323532776467,0.0019323532776467,0.902589158496694,0.0,0.0,1.928907036781311e-06,0.0,False,0.0642969012260437,0.0,690.82,691.425,690.42,0.038869075,2.4619667e-05,0.0010834432,0.99925524,104147.36766968528
1,2026-02-03 11:45:00-05:00,690.61,-0.6698018312454224,2,0.6698018312454224,-0.6698018312454224,-0.6768484711647034,True,False,0.0015280824517569008,0.001541971753176159,2.8186559677124026e-07,0.0,0.001541971753176159,0.0013966126134771501,0.0002285463954953625,0.0,-4.9697164234082404e-05,0.002274766304837813,0.0019112718894313,0.0019112718894313,0.9850791018384191,0.0,0.0,2.1139919757843017e-07,0.0,False,0.007046639919281006,0.0,690.98,691.445,690.325,0.0075086765,8.899475e-05,0.001218267,0.99931467,104307.93061323963
1,2026-02-03 12:00:00-05:00,689.17,-0.6375624537467957,2,0.6375624537467957,-0.6375624537467957,-0.6698018312454224,True,False,0.0030575564795915287,0.0030725644850913684,1.2895750999450684e-06,0.0,7.25644850913682e-05,0.0002729093313047372,8.773937598953338e-06,0.0,-0.0001772406611249826,9.174460789308923e-05,0.0019971503230886,0.0019971503230886,2.183450267095016,0.003,0.0,9.671813249588013e-07,0.0,False,0.03223937749862671,0.0,690.64,690.73,688.62,0.02790711,0.0001073768,0.0010473761,0.9969355,104628.28894344521
1,2026-02-03 12:15:00-05:00,688.875,-0.6339224576950073,2,0.6339224576950073,-0.6339224576950073,-0.6375624537467957,True,False,0.0012701552080668255,0.001283088456944351,1.4559984207153322e-07,0.0,0.001283088456944351,0.001154886858148774,0.0001590407537326771,0.0,8.56967947650504e-07,0.0016725573903887444,0.0019843833523725,0.0019843833523725,2.0118980744710875,0.0,0.0,1.0919988155364991e-07,0.0,False,0.00363999605178833,0.0,689.24,690.12,688.875,6.55942e-06,0.0001417444,0.0020862026,0.99655354,104762.52105939602
1,2026-02-03 12:30:00-05:00,687.62,-0.5890086889266968,2,0.5890086889266968,-0.5890086889266968,-0.6339224576950073,True,False,0.0026066711390301776,0.002621595276622493,1.796550750732422e-06,0.0,-0.0003784047233775069,-7.709313574857597e-05,-7.56289863269595e-07,0.0,-0.0002711048633193265,8.560030635515425e-06,0.0020013023248153,0.0020013023248153,3.0485724140764288,0.003,0.0,1.3474130630493164e-06,0.0,False,0.04491376876831055,0.0,688.8,688.925,687.43,0.046035923,8.611618e-06,0.13980706,0.8213885,105036.97777858654
1,2026-02-03 12:45:00-05:00,687.71,-0.5998668074607849,2,0.5998668074607849,-0.5998668074607849,-0.5890086889266968,True,False,0.0009146480707083506,0.0009274054751549526,4.3432474136352545e-07,0.0,0.0009274054751549526,0.0008635444291724462,9.384899349895858e-05,0.0,5.392856587085121e-09,0.00104299812704777,0.0019869007866339,0.0019869007866339,2.981809770470397,0.0,0.0,3.2574355602264404e-07,0.0,False,0.010858118534088135,0.0,687.56,688.72,687.48,1.4160094e-05,1.5059103e-05,0.081145376,0.8676354,105134.34402671394
1,2026-02-03 13:00:00-05:00,686.72,0.6813197135925293,1,0.6813197135925293,0.6813197135925293,-0.5998668074607849,True,True,0.0015067664211967766,0.001744083863494712,0.00010124746084213258,0.0,0.0007440838634947118,-0.00032244423770618315,-1.1070747422021072e-05,0.0,0.0011116648343025425,0.00010832650419625711,0.0020676289379418,0.0020676289379418,1.2888393641637739,0.001,0.00012,2.4435871839523314e-06,0.0,True,0.08145290613174438,0.0,687.745,688.55,686.435,0.16321316,4.969766e-05,0.7479839,0.33329716,105307.06255425002
1,2026-02-03 13:15:00-05:00,686.395,0.6733080148696899,1,0.6733080148696899,0.6733080148696899,0.6813197135925293,True,False,0.000395620038302816,0.0004096470175108085,3.2046794891357425e-07,0.0,0.0004096470175108085,-0.0005198948825106813,-2.9668723938244036e-05,0.0,0.0009928760247032184,0.00029376078786156576,0.0020295964397243,0.0020295964397243,0.41633621527538295,0.0,0.0,2.4035096168518067e-07,0.0,False,0.008011698722839355,0.0,686.82,687.3,686.255,0.14747204,9.659815e-06,0.77402246,0.38996574,105350.16753080985
1,2026-02-03 13:30:00-05:00,685.865,0.842759907245636,1,0.842759907245636,0.842759907245636,0.6733080148696899,True,False,0.0012158900195920295,0.0012446068502032584,6.778075695037842e-06,0.0,0.0012446068502032584,-0.0012226110206956656,-0.0001355942942319223,0.0,0.002644950160493128,0.0010726209846651789,0.0019621065606601,0.0019621065606601,-0.10261045725191266,0.0,0.0,5.0835567712783815e-06,0.0,False,0.16945189237594604,0.0,686.325,686.41,685.68,0.31384543,1.5774682e-06,0.89112425,0.21007502,105480.57299957876
1,2026-02-03 13:45:00-05:00,684.87,0.7749022841453552,1,0.7749022841453552,0.7749022841453552,0.842759907245636,True,False,0.003636965211506302,0.003657213290806229,2.714304924011231e-06,0.0,0.003657213290806229,0.0017650759461892815,0.0003108038716222503,0.0,0.0016200785872019653,0.0026739188323599444,0.0019403706241385,0.0019403706241385,-0.43501114466270024,0.0,0.0,2.035728693008423e-06,0.0,False,0.06785762310028076,0.0,685.78,685.97,684.86,0.20907155,2.7912224e-06,0.9597245,0.1377168,105866.05164663598
1,2026-02-03 14:00:00-05:00,686.43,0.9610521197319031,1,0.9610521197319031,0.9610521197319031,0.7749022841453552,True,False,0.008549040769493874,0.00858129230037957,7.445993423461915e-06,0.0,0.00858129230037957,-0.00037801971406782283,-1.0885186779076684e-05,0.0,0.009018249807213065,7.550882035487826e-05,0.0020489781687862,0.0020489781687862,-0.05347697171020314,0.0,0.0,5.584495067596435e-06,0.0,False,0.18614983558654785,0.0,684.83,686.45,684.035,0.93838096,8.355429e-06,0.93418044,0.36035386,106773.7309025785
1,2026-02-03 14:15:00-05:00,686.16,0.5812160968780518,1,0.5812160968780518,0.5812160968780518,0.9610521197319031,True,False,-0.0001383456285769438,-0.00010013278503961319,1.5193440914154054e-05,0.0,-0.00010013278503961319,-2.5411686642070904e-05,-8.108370691826376e-08,0.0,-4.557920984672142e-05,9.300465851261102e-07,0.0020553557996884,0.0020553557996884,0.4713779483648397,0.0,0.0,1.139508068561554e-05,0.0,False,0.3798360228538513,0.0,686.37,687.19,685.73,0.0008752491,0.008717291,0.9311172,0.28981993,106761.41709116251
1,2026-02-03 14:30:00-05:00,686.13,0.6019130945205688,1,0.6019130945205688,0.6019130945205688,0.5812160968780518,True,False,0.0006736431589313767,0.0006871302106567643,8.278799057006837e-07,0.0,0.0006871302106567643,0.0006667161497611643,5.515094772781855e-05,0.0,-4.641232106190124e-06,0.0006108406482583333,0.0020085675311097,0.0020085675311097,0.2019937050731873,0.0,0.0,6.209099292755127e-07,0.0,False,0.02069699764251709,0.0,686.26,686.79,685.83,2.6782375e-06,0.00077375834,0.9748887,0.12016625,106834.68770054646
1,2026-02-03 14:45:00-05:00,686.89,0.6059593558311462,1,0.6059593558311462,0.6059593558311462,0.6019130945205688,True,False,0.0001477721131500399,0.00016017453855840324,1.6185045242309572e-07,0.0,0.00016017453855840324,0.0001499702870783282,2.695053470654594e-06,0.0,3.780716580097777e-05,2.965054168204625e-05,0.002065812130614,0.002065812130614,0.39876984737961985,0.0,0.0,1.2138783931732178e-07,0.0,False,0.004046261310577393,0.0,686.14,687.08,685.13,0.006337378,9.81533e-05,0.97570395,0.15730807,106851.7826061084
1,2026-02-03 15:00:00-05:00,687.06,0.5533170700073242,1,0.5533170700073242,0.5533170700073242,0.6059593558311462,True,False,0.0003993876682456897,0.00041413896965350374,2.105691432952881e-06,0.0,0.00041413896965350374,0.0004187769283670653,2.378472091792215e-05,0.0,-7.568261311174869e-07,0.00028657132540187505,0.0019988703447782,0.0019988703447782,0.39745960574869205,0.0,0.0,1.5792685747146608e-06,0.0,False,0.05264228582382202,0.0,686.75,687.06,686.28,4.0610103e-05,0.00017738993,0.9628554,0.14637847,106895.80909637931
