regime,side,symbol,entry_timestamp,entry_price,entry_reason,exit_timestamp,exit_price,exit_reason,entry_atr,hold_minutes,realized_price_move,return_frac,realized_atr_capture,winner,mfe_price_move,mae_price_move,capture_ratio,giveback_price_move,mfe_atr,giveback_atr
baseline_next_open_hybrid,long,SPY,2025-03-24 17:20:00+00:00,572.66,next_open,2025-03-25 13:30:00+00:00,575.4,urgent_exit_prob,0.7311081121861799,1210.0,2.740000000000009,0.004784688995215225,3.74773573747771,True,2.740000000000009,0.55499999999995,1.0,0.0,3.74773573747771,0.0
baseline_next_open_hybrid,long,SPY,2025-03-25 13:40:00+00:00,574.97,next_open,2025-03-25 14:40:00+00:00,576.01,urgent_exit_delta,0.7290720499637601,60.0,1.0399999999999636,0.001808790023827278,1.4264708132092827,True,1.0849999999999227,1.0299999999999727,0.9585253456221546,0.04499999999995907,1.4881931080115534,0.061722294802270754
baseline_next_open_hybrid,short,SPY,2025-03-25 14:30:00+00:00,575.81,next_open,2025-03-25 16:10:00+00:00,574.84,soft_exit,0.7468093626301308,100.0,0.9699999999999136,0.0016845834563482985,1.2988589170651863,True,1.2399999999998954,0.5400000000000773,0.7822580645161253,0.2699999999999818,1.6603969661451943,0.36153804908000814
baseline_next_open_hybrid,short,SPY,2025-03-25 17:00:00+00:00,574.98,next_open,2025-03-25 17:40:00+00:00,574.33,soft_exit,0.5308123176777715,40.0,0.6499999999999773,0.0011304741034470368,1.2245382753053564,True,0.8600000000000136,0.5149999999999864,0.7558139534883337,0.21000000000003638,1.6201583334810155,0.3956200581756591
baseline_next_open_hybrid,short,SPY,2025-03-25 18:20:00+00:00,574.84,next_open,2025-03-25 19:01:00+00:00,573.975,urgent_exit_delta,0.5291603164049826,41.0,0.8650000000000091,0.0015047665437339243,1.6346652860831652,True,1.1100000000000136,0.06499999999994088,0.7792792792792779,0.24500000000000455,2.097662968268574,0.4629976821854089
baseline_next_open_hybrid,long,SPY,2025-03-25 18:50:00+00:00,573.91,next_open,2025-03-25 19:30:00+00:00,574.2,soft_exit,0.5049946119321176,40.0,0.2900000000000773,0.0005053057099546621,0.5742635528140243,True,0.6800000000000637,0.17999999999994998,0.4264705882353679,0.38999999999998636,1.3465490203912724,0.772285467577248
baseline_next_open_hybrid,short,SPY,2025-03-25 19:40:00+00:00,574.59,next_open,2025-03-26 14:30:00+00:00,573.33,urgent_exit_prob,0.5559987550725113,1130.0,1.259999999999991,0.002192867958022226,2.2661921245411176,True,2.0400000000000773,1.6200000000000045,0.6176470588235016,0.7800000000000864,3.6690729635429276,1.40288083900181
baseline_next_open_hybrid,short,SPY,2025-03-26 14:40:00+00:00,573.35,next_open,2025-03-26 17:50:00+00:00,568.37,urgent_exit_delta,0.7388701583918483,190.0,4.980000000000018,0.008685794017615798,6.74002048051175,True,5.365000000000009,0.4499999999999318,0.9282385834109991,0.3849999999999909,7.261086320872583,0.5210658403608339
baseline_next_open_hybrid,short,SPY,2025-03-26 18:10:00+00:00,568.7,next_open,2025-03-26 19:00:00+00:00,567.38,soft_exit,0.8014600888349683,50.0,1.32000000000005,0.00232108317214709,1.6469940529650706,True,1.400000000000091,0.7899999999999636,0.9428571428571173,0.08000000000004093,1.7468118743569403,0.09981782139186975
baseline_next_open_hybrid,long,SPY,2025-03-26 19:00:00+00:00,567.38,next_open,2025-03-26 19:30:00+00:00,567.79,urgent_exit_prob,0.7864491000100495,30.0,0.40999999999996817,0.0007226197610066265,0.5213306239332324,True,1.3100000000000591,0.17499999999995453,0.3129770992366028,0.900000000000091,1.6657149203722394,1.1443842964390072
baseline_next_open_hybrid,long,SPY,2025-03-26 19:40:00+00:00,567.895,next_open,2025-03-27 13:40:00+00:00,565.31,urgent_exit_prob,0.7979502745050773,1080.0,-2.5850000000000364,-0.004551897798008464,-3.239550235888274,False,1.5850000000000364,2.534999999999968,-1.6309148264984081,4.170000000000073,1.9863393129141047,5.225889548802379
baseline_next_open_hybrid,long,SPY,2025-03-27 13:50:00+00:00,566.6,next_open,2025-03-27 14:30:00+00:00,569.59,soft_exit,1.088143294203962,40.0,2.990000000000009,0.005277091422520419,2.7477998678357545,True,2.990000000000009,0.0,1.0,0.0,2.7477998678357545,0.0
baseline_next_open_hybrid,short,SPY,2025-03-27 14:40:00+00:00,570.2,next_open,2025-03-27 16:00:00+00:00,567.85,soft_exit,1.0985966006256118,80.0,2.3500000000000227,0.00412136092599092,2.1390927285427437,True,2.3500000000000227,0.6899999999999409,1.0,0.0,2.1390927285427437,0.0
baseline_next_open_hybrid,short,SPY,2025-03-27 16:10:00+00:00,568.82,next_open,2025-03-27 17:00:00+00:00,566.695,soft_exit,1.048238606320091,50.0,2.125,0.0037358039450089654,2.027210204993259,True,2.2000000000000455,1.0799999999999272,0.965909090909071,0.07500000000004547,2.098758800463653,0.0715485954703937
baseline_next_open_hybrid,long,SPY,2025-03-27 17:30:00+00:00,566.79,next_open,2025-03-27 18:20:00+00:00,568.215,urgent_exit_delta,1.0374773408561666,50.0,1.4250000000000682,0.0025141586831103346,1.3735239738576872,True,1.8050000000000637,0.3249999999999318,0.7894736842105362,0.37999999999999545,1.7397970335530486,0.36627305969536134
baseline_next_open_hybrid,short,SPY,2025-03-27 18:40:00+00:00,568.45,next_open,2025-03-28 13:40:00+00:00,566.07,urgent_exit_prob,0.9907084514032204,1140.0,2.3799999999999955,0.00418682381915735,2.4023212849643194,True,4.07000000000005,1.5799999999999272,0.5847665847665765,1.6900000000000546,4.108171273027277,1.7058499880629574
baseline_next_open_hybrid,short,SPY,2025-03-28 13:50:00+00:00,565.11,next_open,2025-03-28 14:40:00+00:00,559.41,urgent_exit_prob,1.2171799792770364,50.0,5.7000000000000455,0.01008653182566234,4.682955764180128,True,6.69500000000005,0.22500000000002274,0.8513816280806576,0.9950000000000045,5.500419094944902,0.8174633307647738
baseline_next_open_hybrid,short,SPY,2025-03-28 15:20:00+00:00,558.515,next_open,2025-03-28 17:20:00+00:00,556.15,soft_exit,1.2625344966142769,120.0,2.365000000000009,0.00423444312149183,1.8732161428794225,True,2.9449999999999363,1.259999999999991,0.8030560271647064,0.5799999999999272,2.332609530985099,0.45939338810567637
baseline_next_open_hybrid,long,SPY,2025-03-28 17:30:00+00:00,555.39,next_open,2025-03-28 18:10:00+00:00,556.61,soft_exit,1.02006623733138,40.0,1.2200000000000273,0.002196654603071835,1.1960007648049393,True,1.2899999999999636,0.11000000000001364,0.945736434108575,0.06999999999993634,1.2646237595067982,0.0686229947018588
baseline_next_open_hybrid,short,SPY,2025-03-28 18:10:00+00:00,556.61,next_open,2025-03-31 13:40:00+00:00,549.07,urgent_exit_prob,0.951680596741496,4050.0,7.539999999999964,0.013546289143206129,7.922826235836398,True,8.240000000000009,0.2699999999999818,0.915048543689315,0.7000000000000455,8.65836713306264,0.7355408972262422
baseline_next_open_hybrid,long,SPY,2025-03-31 13:40:00+00:00,549.07,next_open,2025-03-31 14:20:00+00:00,549.825,urgent_exit_prob,1.367086042903505,40.0,0.7549999999999955,0.0013750523612654497,0.5522695545896131,True,2.439999999999941,2.1200000000000045,0.30942622950820237,1.6849999999999454,1.7848181631769955,1.2325486085873822
baseline_next_open_hybrid,long,SPY,2025-03-31 14:30:00+00:00,549.715,next_open,2025-03-31 15:50:00+00:00,553.85,soft_exit,1.5098282116970771,80.0,4.134999999999991,0.007522079623077493,2.738722172472965,True,4.164999999999964,0.0,0.9927971188475455,0.029999999999972715,2.758591982672267,0.019869810199302153
baseline_next_open_hybrid,long,SPY,2025-03-31 16:00:00+00:00,553.37,next_open,2025-03-31 16:40:00+00:00,554.26,soft_exit,1.3173312424241141,40.0,0.8899999999999864,0.0016083271590436876,0.6756083597943328,True,1.169999999999959,1.4400000000000546,0.7606837606837756,0.2799999999999727,0.8881593044487122,0.21255094465437938
baseline_next_open_hybrid,long,SPY,2025-03-31 16:50:00+00:00,553.96,next_open,2025-03-31 18:50:00+00:00,556.93,urgent_exit_prob,1.2552440928507893,120.0,2.9699999999999136,0.0053613979348687835,2.3660736719778033,True,3.9599999999999227,1.1550000000000864,0.7499999999999928,0.9900000000000091,3.1547648959704344,0.7886912239926313
baseline_next_open_hybrid,long,SPY,2025-03-31 19:00:00+00:00,556.395,next_open,2025-03-31 19:30:00+00:00,557.34,urgent_exit_prob,1.3200080739169302,30.0,0.94500000000005,0.0016984336667296152,0.7159047120036934,True,2.7950000000000728,0.024999999999977263,0.33810375670841697,1.8500000000000227,2.117411291058486,1.4015065790547927
baseline_next_open_hybrid,short,SPY,2025-03-31 19:10:00+00:00,557.725,next_open,2025-04-01 13:40:00+00:00,556.96,urgent_exit_delta,1.3114360686371447,1110.0,0.7649999999999864,0.001371643731229524,0.5833299985373902,True,1.5249999999999773,2.965000000000032,0.5016393442622936,0.7599999999999909,1.1628473827052583,0.5795173841678681
baseline_next_open_hybrid,short,SPY,2025-04-01 13:50:00+00:00,558.38,next_open,2025-04-01 14:20:00+00:00,554.31,urgent_exit_delta,1.6175005039894186,30.0,4.07000000000005,0.007288943013718346,2.5162279640480874,True,4.17999999999995,0.14999999999997726,0.9736842105263394,0.10999999999989996,2.5842341252385137,0.06800616119042616
baseline_next_open_hybrid,long,SPY,2025-04-01 14:00:00+00:00,557.23,next_open,2025-04-01 15:20:00+00:00,561.09,urgent_exit_delta,1.6691076108473113,80.0,3.8600000000000136,0.006927121655330826,2.3126130244175873,True,4.6299999999999955,3.5399999999999636,0.8336933045356409,0.7699999999999818,2.7739373842107202,0.4613243597931331
baseline_next_open_hybrid,short,SPY,2025-04-01 15:20:00+00:00,561.09,next_open,2025-04-01 18:20:00+00:00,557.12,soft_exit,1.6668767645903075,180.0,3.9700000000000273,0.007075513732199874,2.381699765894686,True,4.149999999999977,1.7899999999999636,0.9566265060241081,0.17999999999994998,2.4896861532651955,0.10798638737050917
baseline_next_open_hybrid,long,SPY,2025-04-01 18:10:00+00:00,557.37,next_open,2025-04-02 13:30:00+00:00,555.08,soft_exit,1.263931215192154,1160.0,-2.2899999999999636,-0.0041085813732349985,-1.8118074563510307,False,4.1200000000000045,1.1549999999999727,-0.5558252427184371,6.409999999999968,3.259671056841211,5.0714785131922415
baseline_next_open_hybrid,short,SPY,2025-04-02 13:30:00+00:00,555.08,next_open,2025-04-02 14:00:00+00:00,558.49,urgent_exit_delta,1.5543019479067215,30.0,-3.409999999999968,-0.006143258629386698,-2.1939109093908264,False,0.23500000000001364,4.67999999999995,-14.510638297871363,3.644999999999982,0.151193273814334,2.3451041832051605
baseline_next_open_hybrid,long,SPY,2025-04-02 13:40:00+00:00,558.48,next_open,2025-04-02 15:50:00+00:00,561.665,urgent_exit_prob,1.543280380199105,130.0,3.1849999999999454,0.0057029795158285435,2.0637857131242963,True,5.269999999999982,0.42000000000007276,0.6043643263757033,2.0850000000000364,3.4148039900047698,1.351018276880473
baseline_next_open_hybrid,long,SPY,2025-04-02 16:00:00+00:00,562.12,next_open,2025-04-02 16:50:00+00:00,565.63,urgent_exit_delta,1.3554208729535937,50.0,3.509999999999991,0.006244218316373784,2.5896015547933535,True,3.580000000000041,0.0,0.980446927374288,0.07000000000005002,2.64124603024511,0.05164447545175634
baseline_next_open_hybrid,short,SPY,2025-04-02 16:50:00+00:00,565.63,next_open,2025-04-02 18:20:00+00:00,562.55,soft_exit,1.2995202374411696,90.0,3.080000000000041,0.005445255732546083,2.370105452197296,True,3.240000000000009,1.740000000000009,0.9506172839506273,0.15999999999996817,2.4932278133503765,0.12312236115308016
baseline_next_open_hybrid,short,SPY,2025-04-02 18:40:00+00:00,563.29,next_open,2025-04-03 13:40:00+00:00,547.53,urgent_exit_prob,1.3118270700042,1140.0,15.759999999999991,0.027978483551989192,12.013778614851676,True,18.34999999999991,2.365000000000009,0.8588555858310665,2.589999999999918,13.988124212089295,1.974345597237619
baseline_next_open_hybrid,short,SPY,2025-04-03 13:50:00+00:00,545.26,next_open,2025-04-03 14:30:00+00:00,543.42,urgent_exit_delta,2.704652208347587,40.0,1.8400000000000318,0.003374536918167538,0.6803092812898793,True,3.659999999999968,1.7899999999999636,0.5027322404371716,1.8199999999999363,1.3532238964787464,0.6729146151888672
baseline_next_open_hybrid,long,SPY,2025-04-03 14:40:00+00:00,542.35,next_open,2025-04-03 15:50:00+00:00,543.12,soft_exit,2.4395255741543673,70.0,0.7699999999999818,0.0014197473955932516,0.3156351415856311,True,1.9599999999999227,2.75,0.39285714285714907,1.1899999999999409,0.8034349058543211,0.48779976426868993
baseline_next_open_hybrid,short,SPY,2025-04-03 16:20:00+00:00,545.585,next_open,2025-04-04 13:50:00+00:00,521.17,urgent_exit_prob,2.0043171985448103,1290.0,24.415000000000077,0.044750130593766466,12.181205658328953,True,26.43500000000006,0.7599999999999909,0.9235861547191232,2.019999999999982,13.18903016907334,1.007824510744386
baseline_next_open_hybrid,short,SPY,2025-04-04 14:00:00+00:00,522.76,next_open,2025-04-04 14:40:00+00:00,515.955,urgent_exit_delta,2.824750064540756,40.0,6.80499999999995,0.013017445864258837,2.409062693872811,True,8.120000000000005,0.25,0.8380541871921116,1.3150000000000546,2.874590606061334,0.46552791218852324
baseline_next_open_hybrid,long,SPY,2025-04-04 14:30:00+00:00,516.265,next_open,2025-04-04 15:10:00+00:00,518.75,urgent_exit_delta,2.8410444212084722,40.0,2.4850000000000136,0.004813419464809732,0.8746783335907818,True,4.475000000000023,6.175000000000011,0.5553072625698326,1.990000000000009,1.5751249669290732,0.7004466333382914
baseline_next_open_hybrid,short,SPY,2025-04-04 15:10:00+00:00,518.75,next_open,2025-04-04 16:30:00+00:00,512.46,soft_exit,3.462575221629932,80.0,6.289999999999964,0.012125301204819207,1.8165670338965467,True,6.860000000000014,3.794999999999959,0.9169096209912465,0.57000000000005,1.9811843962687452,0.16461736237219848
baseline_next_open_hybrid,long,SPY,2025-04-04 16:30:00+00:00,512.46,next_open,2025-04-04 17:10:00+00:00,511.44,urgent_exit_delta,3.365256839739647,40.0,-1.0200000000000387,-0.001990399250673347,-0.3030972221659464,False,1.8299999999999272,1.3800000000000523,-0.5573770491803711,2.849999999999966,0.5437920750623911,0.8468892972283375
baseline_next_open_hybrid,short,SPY,2025-04-04 16:40:00+00:00,513.91,next_open,2025-04-04 17:20:00+00:00,509.64,soft_exit,3.334881351186811,40.0,4.269999999999982,0.008308847852736825,1.2804053728869194,True,5.559999999999945,0.37999999999999545,0.7679856115107956,1.2899999999999636,1.6672257314405694,0.3868203585536502
baseline_next_open_hybrid,long,SPY,2025-04-04 17:20:00+00:00,509.64,next_open,2025-04-04 18:00:00+00:00,514.58,urgent_exit_delta,3.1293437961070047,40.0,4.940000000000055,0.009693116709834415,1.5786057147653636,True,4.940000000000055,0.19999999999998863,1.0,0.0,1.5786057147653636,0.0
baseline_next_open_hybrid,short,SPY,2025-04-04 17:40:00+00:00,513.17,next_open,2025-04-04 18:50:00+00:00,507.95,urgent_exit_prob,3.1094341915412422,70.0,5.21999999999997,0.01017206773583797,1.6787620121371958,True,7.639999999999986,2.509999999999991,0.6832460732984267,2.420000000000016,2.4570386537793536,0.7782766416421577
baseline_next_open_hybrid,short,SPY,2025-04-04 19:00:00+00:00,508.01,next_open,2025-04-07 13:40:00+00:00,485.935,urgent_exit_prob,2.731498731596496,4000.0,22.07499999999999,0.04345386901832639,8.081643877278198,True,24.180000000000007,5.805000000000064,0.9129445822994203,2.105000000000018,8.852283078259887,0.770639200981688
baseline_next_open_hybrid,long,SPY,2025-04-07 13:50:00+00:00,487.79,next_open,2025-04-07 14:20:00+00:00,514.5,urgent_exit_prob,4.727792709551388,30.0,26.70999999999998,0.054757170093687746,5.649570876074734,True,35.24999999999994,0.29000000000002046,0.7577304964539013,8.539999999999964,7.455910647009892,1.8063397709351579
baseline_next_open_hybrid,long,SPY,2025-04-07 14:30:00+00:00,499.09,next_open,2025-04-07 15:10:00+00:00,501.86,soft_exit,7.485312176632066,40.0,2.7700000000000387,0.005550101184155221,0.37005804629598893,True,10.590000000000032,5.229999999999961,0.26156751652502647,7.819999999999993,1.414770653528693,1.0447126072327042
baseline_next_open_hybrid,short,SPY,2025-04-07 15:00:00+00:00,506.14,next_open,2025-04-07 15:40:00+00:00,498.53,urgent_exit_delta,7.550973342587701,40.0,7.610000000000014,0.015035365709092374,1.007817092543474,True,13.319999999999993,3.5400000000000205,0.5713213213213226,5.7099999999999795,1.7640109950958005,0.7561939025523265
baseline_next_open_hybrid,long,SPY,2025-04-07 15:20:00+00:00,498.41,next_open,2025-04-07 17:40:00+00:00,506.23,soft_exit,7.777675994374088,140.0,7.819999999999993,0.015689893862482762,1.0054417290790358,True,7.859999999999957,4.910000000000025,0.9949109414758316,0.03999999999996362,1.0105846535244483,0.00514292444541239
baseline_next_open_hybrid,short,SPY,2025-04-07 18:00:00+00:00,509.2,next_open,2025-04-07 18:40:00+00:00,507.38,soft_exit,5.375088471965009,40.0,1.8199999999999932,0.0035742340926944094,0.3385990778556698,True,4.430000000000007,1.1299999999999955,0.4108352144469504,2.6100000000000136,0.8241724807146291,0.48557340285895934
baseline_next_open_hybrid,long,SPY,2025-04-07 18:50:00+00:00,505.78,next_open,2025-04-08 13:40:00+00:00,518.64,urgent_exit_delta,4.914821938071382,1130.0,12.860000000000014,0.02542607457787982,2.6165749567412377,True,16.360000000000014,5.6299999999999955,0.7860635696821517,3.5,3.3287065546101586,0.7121315978689209
baseline_next_open_hybrid,short,SPY,2025-04-08 13:50:00+00:00,519.49,next_open,2025-04-08 19:30:00+00:00,497.435,urgent_exit_delta,5.402987054101122,340.0,22.055000000000007,0.04245510019442147,4.082001266921271,True,25.05000000000001,5.490000000000009,0.8804391217564869,2.9950000000000045,4.636324268255627,0.554323001334356
baseline_next_open_hybrid,long,SPY,2025-04-08 17:30:00+00:00,502.44,next_open,2025-04-08 18:00:00+00:00,506.65,urgent_exit_delta,3.6824290119311547,30.0,4.2099999999999795,0.008379109943475793,1.143267116992475,True,6.610000000000014,0.39999999999997726,0.6369137670196627,2.400000000000034,1.7950108416437796,0.6517437246513046
baseline_next_open_hybrid,long,SPY,2025-04-08 19:20:00+00:00,495.315,next_open,2025-04-09 13:40:00+00:00,499.455,urgent_exit_delta,3.6299193550235564,1100.0,4.139999999999986,0.008358317434359996,1.1405212058693572,True,4.1650000000000205,6.035000000000025,0.9939975990396077,0.025000000000034106,1.1474084112188194,0.0068872053494620595
baseline_next_open_hybrid,short,SPY,2025-04-09 14:00:00+00:00,500.515,next_open,2025-04-09 14:50:00+00:00,497.02,soft_exit,4.407575843910139,50.0,3.4950000000000045,0.006982807708060707,0.7929528892461324,True,3.8600000000000136,3.1299999999999955,0.90544041450777,0.3650000000000091,0.8757648504978763,0.08281196125174396
baseline_next_open_hybrid,long,SPY,2025-04-09 15:00:00+00:00,493.22,next_open,2025-04-09 17:30:00+00:00,524.01,urgent_exit_prob,4.1013833244927795,150.0,30.789999999999964,0.062426503385912824,7.507223188851235,True,40.049999999999955,0.1400000000000432,0.7687890137328339,9.259999999999991,9.764998009532055,2.25777482068082
baseline_next_open_hybrid,short,SPY,2025-04-09 17:50:00+00:00,530.43,next_open,2025-04-09 19:00:00+00:00,530.79,soft_exit,6.4704650442203615,70.0,-0.36000000000001364,-0.0006786946439681272,-0.05563742289614528,False,2.0599999999999454,9.375,-0.1747572815534093,2.419999999999959,0.3183696976834775,0.3740071205796228
baseline_next_open_hybrid,long,SPY,2025-04-09 18:50:00+00:00,534.16,next_open,2025-04-09 19:30:00+00:00,540.485,soft_exit,6.1026160416296715,40.0,6.3250000000000455,0.011841021416804098,1.036440758660443,True,7.540000000000077,4.399999999999977,0.8388594164456208,1.2150000000000318,1.2355357028141918,0.19909494415374893
baseline_next_open_hybrid,short,SPY,2025-04-09 19:30:00+00:00,540.485,next_open,2025-04-10 16:20:00+00:00,514.0,urgent_exit_delta,5.583861588009824,1250.0,26.485000000000014,0.04900228498478221,4.743133328532179,True,26.485000000000014,5.794999999999959,1.0,0.0,4.743133328532179,0.0
baseline_next_open_hybrid,long,SPY,2025-04-10 16:10:00+00:00,517.74,next_open,2025-04-10 17:10:00+00:00,517.35,urgent_exit_prob,3.9735485957235235,60.0,-0.38999999999998636,-0.0007532738440143572,-0.09814904501727208,False,6.909999999999968,7.970000000000027,-0.05643994211287817,7.2999999999999545,1.7389997463317197,1.8371487913489917
baseline_next_open_hybrid,long,SPY,2025-04-10 17:20:00+00:00,515.6,next_open,2025-04-10 18:10:00+00:00,522.74,urgent_exit_prob,4.53040305300054,50.0,7.139999999999986,0.013847944142746371,1.5760187154366054,True,11.92999999999995,2.6900000000000546,0.5984911986588446,4.789999999999964,2.6333197864367874,1.0573010710001818
baseline_next_open_hybrid,short,SPY,2025-04-10 18:30:00+00:00,528.53,next_open,2025-04-10 19:40:00+00:00,521.54,soft_exit,4.4714697910815655,70.0,6.990000000000009,0.013225360906665675,1.56324437524809,True,6.990000000000009,1.1800000000000637,1.0,0.0,1.56324437524809,0.0
baseline_next_open_hybrid,long,SPY,2025-04-10 19:40:00+00:00,521.54,next_open,2025-04-11 13:40:00+00:00,524.25,urgent_exit_delta,4.405522306522213,1080.0,2.7100000000000364,0.005196149863864852,0.6151370510570293,True,4.980000000000018,3.2999999999999545,0.5441767068273146,2.269999999999982,1.1303994517579248,0.5152624007008955
baseline_next_open_hybrid,short,SPY,2025-04-11 13:50:00+00:00,527.27,next_open,2025-04-11 14:30:00+00:00,520.87,soft_exit,4.294113248489376,40.0,6.399999999999977,0.012137993817209357,1.4904124855699672,True,7.199999999999932,1.5049999999999955,0.8888888888888942,0.7999999999999545,1.6767140462662031,0.18630156069623596
baseline_next_open_hybrid,long,SPY,2025-04-11 14:20:00+00:00,523.41,next_open,2025-04-11 17:00:00+00:00,531.76,soft_exit,4.271057509814561,160.0,8.350000000000023,0.01595307693777359,1.9550193320535643,True,9.32000000000005,3.339999999999918,0.8959227467811135,0.9700000000000273,2.1821293622442237,0.22711003019065934
baseline_next_open_hybrid,long,SPY,2025-04-11 17:20:00+00:00,529.96,next_open,2025-04-11 17:50:00+00:00,534.605,urgent_exit_delta,2.955284967195808,30.0,4.644999999999982,0.008764812438674552,1.5717604398764629,True,6.059999999999945,0.9600000000000364,0.7665016501650204,1.4149999999999636,2.050563673983061,0.47880323410659775
baseline_next_open_hybrid,long,SPY,2025-04-11 18:20:00+00:00,532.34,next_open,2025-04-14 13:40:00+00:00,540.94,urgent_exit_prob,2.7294130404882004,4040.0,8.600000000000023,0.016155088852988664,3.150860596189491,True,11.714999999999918,0.6399999999999864,0.7341015791720088,3.1149999999998954,4.292131614460411,1.1412710182709196
baseline_next_open_hybrid,short,SPY,2025-04-14 13:40:00+00:00,540.94,next_open,2025-04-14 16:00:00+00:00,535.62,soft_exit,2.6949839984919532,140.0,5.32000000000005,0.00983473213295384,1.9740376948349196,True,5.6400000000001,2.869999999999891,0.9432624113475099,0.32000000000005,2.092776804298692,0.11873910946377202
baseline_next_open_hybrid,long,SPY,2025-04-14 16:00:00+00:00,535.62,next_open,2025-04-14 19:20:00+00:00,541.6,soft_exit,2.194218853564479,200.0,5.980000000000018,0.011164631641835676,2.725343458919601,True,6.919999999999959,1.669999999999959,0.8641618497109904,0.9399999999999409,3.1537419290507476,0.42839847013114646
baseline_next_open_hybrid,short,SPY,2025-04-14 19:10:00+00:00,542.08,next_open,2025-04-15 13:40:00+00:00,541.55,urgent_exit_prob,1.509520342246154,1110.0,0.5300000000000864,0.0009777154663519892,0.35110490741148326,True,3.6900000000000546,0.4599999999999227,0.14363143631438444,3.159999999999968,2.4444851100909077,2.0933802026794246
baseline_next_open_hybrid,long,SPY,2025-04-15 13:30:00+00:00,539.67,next_open,2025-04-15 14:00:00+00:00,541.58,urgent_exit_prob,1.5708142374338003,30.0,1.9100000000000819,0.0035391998814091608,1.2159299008649176,True,3.2000000000000455,0.38999999999998636,0.5968750000000171,1.2899999999999636,2.037160043333835,0.8212301424689173
