timestamp,symbol,event,price,reason
2026-02-25 16:51:00+00:00,SPY,enter_short,692.2,1m_directional
2026-02-25 17:02:00+00:00,SPY,exit_long,692.25,1m_directional
2026-02-25 17:30:00+00:00,SPY,enter_long,691.99,1m_directional
2026-02-25 17:41:00+00:00,SPY,exit_short,692.4,1m_directional
2026-02-25 19:21:00+00:00,SPY,exit_long,693.05,1m_directional
2026-02-25 19:41:00+00:00,SPY,enter_short,693.16,1m_directional
2026-02-26 14:44:00+00:00,SPY,exit_short,691.46,1m_directional
2026-02-26 14:51:00+00:00,SPY,enter_short,691.01,1m_directional
2026-02-26 15:10:00+00:00,SPY,exit_short,690.35,1m_directional
2026-02-26 15:31:00+00:00,SPY,enter_long,685.47,1m_directional
2026-02-26 15:50:00+00:00,SPY,exit_long,687.33,1m_directional
2026-02-26 16:01:00+00:00,SPY,enter_short,687.82,1m_directional
2026-02-26 17:10:00+00:00,SPY,exit_short,686.84,1m_directional
2026-02-26 17:30:00+00:00,SPY,enter_long,686.43,1m_directional
2026-02-26 19:21:00+00:00,SPY,exit_long,689.09,1m_directional
2026-02-26 19:21:00+00:00,SPY,enter_short,689.09,1m_directional
2026-02-27 14:44:00+00:00,SPY,exit_short,682.63,1m_directional
2026-02-27 14:51:00+00:00,SPY,enter_long,683.33,1m_directional
2026-02-27 15:50:00+00:00,SPY,exit_long,684.94,1m_directional
2026-02-27 16:05:00+00:00,SPY,enter_short,685.68,1m_directional
2026-02-27 17:30:00+00:00,SPY,exit_short,684.38,1m_directional
2026-02-27 18:01:00+00:00,SPY,enter_short,684.2,1m_directional
2026-02-27 18:40:00+00:00,SPY,exit_short,684.0,1m_directional
2026-02-27 19:12:00+00:00,SPY,enter_long,683.84,1m_directional
2026-02-27 20:20:00+00:00,SPY,exit_long,685.25,1m_directional
2026-02-27 20:20:00+00:00,SPY,enter_short,685.25,1m_directional
2026-03-02 14:40:00+00:00,SPY,exit_short,681.12,1m_directional
2026-03-02 14:40:00+00:00,SPY,enter_long,681.12,1m_directional
2026-03-02 15:31:00+00:00,SPY,exit_long,683.27,1m_directional
2026-03-02 15:41:00+00:00,SPY,enter_long,683.99,1m_directional
2026-03-02 17:01:00+00:00,SPY,exit_long,686.04,1m_directional
2026-03-02 17:20:00+00:00,SPY,enter_short,687.02,1m_directional
2026-03-02 18:22:00+00:00,SPY,exit_short,686.4,1m_directional
2026-03-02 18:43:00+00:00,SPY,enter_long,686.21,1m_directional
2026-03-02 19:22:00+00:00,SPY,enter_short,688.04,1m_directional
2026-03-02 19:31:00+00:00,SPY,exit_long,688.18,1m_directional
2026-03-02 20:20:00+00:00,SPY,exit_short,686.14,1m_directional
2026-03-02 20:31:00+00:00,SPY,enter_short,685.42,1m_directional
2026-03-03 14:45:00+00:00,SPY,exit_short,673.99,1m_directional
2026-03-03 14:45:00+00:00,SPY,enter_long,673.99,1m_directional
2026-03-03 16:50:00+00:00,SPY,exit_long,677.46,1m_directional
2026-03-03 17:10:00+00:00,SPY,enter_long,676.86,1m_directional
2026-03-03 18:52:00+00:00,SPY,exit_long,681.71,1m_directional
2026-03-03 19:00:00+00:00,SPY,enter_short,681.23,1m_directional
2026-03-03 19:40:00+00:00,SPY,exit_short,681.09,1m_directional
2026-03-03 19:51:00+00:00,SPY,enter_short,681.99,1m_directional
2026-03-03 20:20:00+00:00,SPY,enter_long,680.95,1m_directional
2026-03-03 20:31:00+00:00,SPY,exit_short,681.29,1m_directional
2026-03-04 15:40:00+00:00,SPY,exit_long,684.57,1m_directional
2026-03-04 16:04:00+00:00,SPY,enter_short,686.22,1m_directional
2026-03-04 16:20:00+00:00,SPY,enter_long,684.8,1m_directional
2026-03-04 16:30:00+00:00,SPY,exit_short,685.23,1m_directional
2026-03-04 17:05:00+00:00,SPY,exit_long,686.22,1m_directional
2026-03-04 17:33:00+00:00,SPY,enter_long,685.26,1m_directional
2026-03-04 18:10:00+00:00,SPY,exit_long,686.21,1m_directional
2026-03-04 18:21:00+00:00,SPY,enter_long,685.74,1m_directional
2026-03-04 18:51:00+00:00,SPY,enter_short,686.77,1m_directional
2026-03-04 19:00:00+00:00,SPY,exit_long,686.45,1m_directional
2026-03-05 14:41:00+00:00,SPY,exit_short,683.19,1m_directional
2026-03-05 14:52:00+00:00,SPY,enter_short,683.5,1m_directional
2026-03-05 15:40:00+00:00,SPY,exit_short,681.53,1m_directional
2026-03-05 15:51:00+00:00,SPY,enter_short,682.19,1m_directional
2026-03-05 18:00:00+00:00,SPY,exit_short,676.605,1m_directional
2026-03-05 18:11:00+00:00,SPY,enter_short,677.43,1m_directional
2026-03-05 18:20:00+00:00,SPY,enter_long,676.52,1m_directional
2026-03-05 18:31:00+00:00,SPY,exit_short,676.52,1m_directional
2026-03-05 20:00:00+00:00,SPY,exit_long,677.05,1m_directional
2026-03-05 20:11:00+00:00,SPY,enter_short,678.64,1m_directional
2026-03-06 14:41:00+00:00,SPY,exit_short,671.485,1m_directional
2026-03-06 14:41:00+00:00,SPY,enter_long,671.485,1m_directional
2026-03-06 15:40:00+00:00,SPY,exit_long,675.1,1m_directional
2026-03-06 15:40:00+00:00,SPY,enter_short,675.1,1m_directional
2026-03-06 15:52:00+00:00,SPY,enter_long,672.82,1m_directional
2026-03-06 16:05:00+00:00,SPY,exit_long,675.72,1m_directional
2026-03-06 17:21:00+00:00,SPY,exit_short,674.43,1m_directional
2026-03-06 17:44:00+00:00,SPY,enter_long,672.65,1m_directional
2026-03-06 18:20:00+00:00,SPY,exit_long,675.81,1m_directional
2026-03-06 18:20:00+00:00,SPY,enter_short,675.81,1m_directional
2026-03-09 13:43:00+00:00,SPY,enter_long,664.29,1m_directional
2026-03-09 13:51:00+00:00,SPY,exit_short,663.465,1m_directional
2026-03-09 16:20:00+00:00,SPY,exit_long,669.45,1m_directional
2026-03-09 16:30:00+00:00,SPY,enter_short,670.41,1m_directional
2026-03-09 17:30:00+00:00,SPY,exit_short,669.04,1m_directional
2026-03-09 17:30:00+00:00,SPY,enter_long,669.04,1m_directional
2026-03-09 19:40:00+00:00,SPY,exit_long,678.33,1m_directional
2026-03-09 19:40:00+00:00,SPY,enter_short,678.33,1m_directional
2026-03-10 13:40:00+00:00,SPY,exit_short,677.37,1m_directional
2026-03-10 13:40:00+00:00,SPY,enter_long,677.37,1m_directional
2026-03-10 15:03:00+00:00,SPY,exit_long,681.34,1m_directional
2026-03-10 15:03:00+00:00,SPY,enter_short,681.34,1m_directional
2026-03-10 16:02:00+00:00,SPY,exit_short,680.93,1m_directional
2026-03-10 16:10:00+00:00,SPY,enter_long,680.67,1m_directional
2026-03-10 16:40:00+00:00,SPY,enter_short,681.485,1m_directional
2026-03-10 16:50:00+00:00,SPY,exit_long,680.83,1m_directional
2026-03-10 18:30:00+00:00,SPY,exit_short,679.53,1m_directional
2026-03-10 18:44:00+00:00,SPY,enter_short,678.73,1m_directional
2026-03-10 19:52:00+00:00,SPY,exit_short,676.59,1m_directional
2026-03-10 19:52:00+00:00,SPY,enter_long,676.59,1m_directional
2026-03-11 13:40:00+00:00,SPY,exit_long,678.355,1m_directional
2026-03-11 13:40:00+00:00,SPY,enter_short,678.355,1m_directional
2026-03-11 15:42:00+00:00,SPY,exit_short,674.775,1m_directional
2026-03-11 15:50:00+00:00,SPY,enter_long,674.36,1m_directional
2026-03-11 16:51:00+00:00,SPY,exit_long,675.645,1m_directional
2026-03-11 16:51:00+00:00,SPY,enter_short,675.645,1m_directional
2026-03-11 17:42:00+00:00,SPY,exit_short,674.14,1m_directional
2026-03-11 18:13:00+00:00,SPY,enter_long,673.895,1m_directional
2026-03-11 18:53:00+00:00,SPY,exit_long,675.12,1m_directional
2026-03-11 18:53:00+00:00,SPY,enter_short,675.12,1m_directional
2026-03-12 13:42:00+00:00,SPY,exit_short,670.635,1m_directional
2026-03-12 13:51:00+00:00,SPY,enter_short,670.26,1m_directional
2026-03-12 14:32:00+00:00,SPY,exit_short,668.01,1m_directional
2026-03-12 14:32:00+00:00,SPY,enter_long,668.01,1m_directional
2026-03-12 15:40:00+00:00,SPY,exit_long,668.94,1m_directional
2026-03-12 15:40:00+00:00,SPY,enter_short,668.94,1m_directional
2026-03-12 16:10:00+00:00,SPY,enter_long,668.24,1m_directional
2026-03-12 16:22:00+00:00,SPY,exit_long,670.88,1m_directional
2026-03-12 18:50:00+00:00,SPY,exit_short,667.86,1m_directional
2026-03-12 19:00:00+00:00,SPY,enter_long,667.65,1m_directional
2026-03-12 19:40:00+00:00,SPY,exit_long,667.4,1m_directional
2026-03-12 19:50:00+00:00,SPY,enter_long,666.8,1m_directional
2026-03-13 13:46:00+00:00,SPY,exit_long,671.98,1m_directional
2026-03-13 13:46:00+00:00,SPY,enter_short,671.98,1m_directional
2026-03-13 15:11:00+00:00,SPY,exit_short,666.14,1m_directional
2026-03-13 15:22:00+00:00,SPY,enter_short,666.095,1m_directional
2026-03-13 15:53:00+00:00,SPY,exit_short,663.75,1m_directional
2026-03-13 16:00:00+00:00,SPY,enter_long,663.71,1m_directional
2026-03-13 16:31:00+00:00,SPY,enter_short,664.63,1m_directional
2026-03-13 16:41:00+00:00,SPY,exit_long,664.5,1m_directional
2026-03-13 17:12:00+00:00,SPY,exit_short,664.4,1m_directional
2026-03-13 17:20:00+00:00,SPY,enter_short,664.665,1m_directional
2026-03-13 17:51:00+00:00,SPY,enter_long,662.51,1m_directional
2026-03-13 18:00:00+00:00,SPY,exit_short,662.825,1m_directional
2026-03-16 14:11:00+00:00,SPY,exit_long,671.07,1m_directional
2026-03-16 14:11:00+00:00,SPY,enter_short,671.07,1m_directional
2026-03-16 14:51:00+00:00,SPY,exit_short,668.54,1m_directional
2026-03-16 14:51:00+00:00,SPY,enter_long,668.54,1m_directional
2026-03-16 15:10:00+00:00,SPY,exit_long,668.8,1m_directional
2026-03-16 15:32:00+00:00,SPY,enter_short,670.35,1m_directional
2026-03-16 16:10:00+00:00,SPY,exit_short,669.16,1m_directional
2026-03-16 16:31:00+00:00,SPY,enter_long,667.71,1m_directional
2026-03-16 18:21:00+00:00,SPY,exit_long,669.65,1m_directional
2026-03-16 18:41:00+00:00,SPY,enter_long,670.105,1m_directional
2026-03-16 19:23:00+00:00,SPY,exit_long,669.22,1m_directional
2026-03-16 19:31:00+00:00,SPY,enter_long,669.18,1m_directional
2026-03-17 13:40:00+00:00,SPY,exit_long,673.5,1m_directional
2026-03-17 13:50:00+00:00,SPY,enter_short,673.97,1m_directional
2026-03-17 14:20:00+00:00,SPY,exit_short,672.845,1m_directional
2026-03-17 14:30:00+00:00,SPY,enter_short,672.6,1m_directional
2026-03-17 15:40:00+00:00,SPY,exit_short,670.97,1m_directional
2026-03-17 16:10:00+00:00,SPY,enter_long,670.89,1m_directional
2026-03-17 16:20:00+00:00,SPY,enter_short,671.35,1m_directional
2026-03-17 17:00:00+00:00,SPY,exit_short,671.13,1m_directional
2026-03-17 17:10:00+00:00,SPY,enter_short,671.28,1m_directional
2026-03-17 17:20:00+00:00,SPY,exit_long,671.15,1m_directional
2026-03-18 13:40:00+00:00,SPY,exit_short,669.37,1m_directional
2026-03-18 13:51:00+00:00,SPY,enter_short,668.63,1m_directional
2026-03-18 14:30:00+00:00,SPY,exit_short,666.27,1m_directional
2026-03-18 14:30:00+00:00,SPY,enter_long,666.27,1m_directional
2026-03-18 15:01:00+00:00,SPY,exit_long,667.24,1m_directional
2026-03-18 15:01:00+00:00,SPY,enter_short,667.24,1m_directional
2026-03-18 19:12:00+00:00,SPY,exit_short,663.74,1m_directional
2026-03-18 19:20:00+00:00,SPY,enter_short,663.28,1m_directional
2026-03-19 13:40:00+00:00,SPY,exit_short,656.37,1m_directional
2026-03-19 13:40:00+00:00,SPY,enter_long,656.37,1m_directional
2026-03-19 14:04:00+00:00,SPY,exit_long,658.21,1m_directional
2026-03-19 14:04:00+00:00,SPY,enter_short,658.21,1m_directional
2026-03-19 14:30:00+00:00,SPY,exit_short,656.49,1m_directional
2026-03-19 14:30:00+00:00,SPY,enter_long,656.49,1m_directional
2026-03-19 14:41:00+00:00,SPY,exit_long,657.79,1m_directional
2026-03-19 15:10:00+00:00,SPY,enter_short,658.79,1m_directional
2026-03-19 15:40:00+00:00,SPY,enter_long,657.08,1m_directional
2026-03-19 15:52:00+00:00,SPY,exit_short,656.88,1m_directional
2026-03-19 16:10:00+00:00,SPY,exit_long,657.96,1m_directional
2026-03-19 16:10:00+00:00,SPY,enter_short,657.96,1m_directional
2026-03-19 17:10:00+00:00,SPY,enter_long,655.99,1m_directional
2026-03-19 17:21:00+00:00,SPY,exit_short,656.865,1m_directional
2026-03-19 18:30:00+00:00,SPY,exit_long,656.96,1m_directional
2026-03-19 18:44:00+00:00,SPY,enter_long,656.5,1m_directional
2026-03-19 19:03:00+00:00,SPY,exit_long,660.07,1m_directional
2026-03-19 19:03:00+00:00,SPY,enter_short,660.07,1m_directional
2026-03-20 14:15:00+00:00,SPY,exit_short,651.89,1m_directional
2026-03-20 14:20:00+00:00,SPY,enter_long,652.2,1m_directional
2026-03-20 15:01:00+00:00,SPY,exit_long,652.61,1m_directional
2026-03-20 15:31:00+00:00,SPY,enter_long,652.08,1m_directional
2026-03-20 16:05:00+00:00,SPY,exit_long,653.39,1m_directional
2026-03-20 16:05:00+00:00,SPY,enter_short,653.39,1m_directional
2026-03-20 18:32:00+00:00,SPY,exit_short,649.24,1m_directional
2026-03-20 18:32:00+00:00,SPY,enter_long,649.24,1m_directional
2026-03-23 13:54:00+00:00,SPY,exit_long,659.7,1m_directional
2026-03-23 14:00:00+00:00,SPY,enter_short,660.085,1m_directional
2026-03-23 16:30:00+00:00,SPY,exit_short,654.26,1m_directional
2026-03-23 16:30:00+00:00,SPY,enter_long,654.26,1m_directional
2026-03-23 17:40:00+00:00,SPY,exit_long,657.47,1m_directional
2026-03-23 17:40:00+00:00,SPY,enter_short,657.47,1m_directional
2026-03-23 18:20:00+00:00,SPY,exit_short,657.5,1m_directional
2026-03-23 18:38:00+00:00,SPY,enter_short,659.36,1m_directional
