symbol,timestamp,open,high,low,close,volume,raw_action,raw_pos,exec_pos,gate_status,p_enter_long,p_enter_short,p_exit_long,p_exit_short,p_pivot_long,p_pivot_short,p_tb_long,p_tb_short,p_pivot_long_source,p_pivot_short_source,p_tb_long_source,p_tb_short_source,thr_enter_long,thr_enter_short,thr_exit_long,thr_exit_short
SPY,2025-04-14 17:20:00+00:00,537.53,538.5,537.31,537.31,14646.0,1.0,1,1,hold_aligned,0.9236758351325989,0.007963260635733604,0.04917740076780319,,0.00275395973585546,0.48751890659332275,0.9758901000022888,0.027454502880573273,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 17:30:00+00:00,537.36,538.12,536.57,537.51,8492.0,1.0,1,1,hold_aligned,0.9343051910400391,0.009455478750169277,0.04574616253376007,,0.06162299960851669,0.4453025162220001,0.9747911095619202,0.015191510319709778,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 17:40:00+00:00,537.5,538.085,536.67,537.76,21710.0,1.0,1,1,hold_aligned,0.938200056552887,0.009913056157529354,0.05644604191184044,,0.014719301834702492,0.026433568447828293,0.9837194085121155,0.014627431519329548,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 17:50:00+00:00,537.87,539.44,537.58,539.01,17501.0,1.0,1,1,hold_aligned,0.9394443035125732,0.008802338503301144,0.0789397731423378,,0.02801092341542244,0.5880160331726074,0.9662442803382874,0.013864665292203426,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 18:00:00+00:00,538.97,539.67,538.97,539.56,10824.0,1.0,1,1,hold_aligned,0.7622992992401123,0.024002259597182274,0.03950588032603264,,0.00016620827955193818,0.6982641816139221,0.6851798892021179,0.07016383856534958,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 18:10:00+00:00,539.63,539.7,538.95,539.59,5876.0,1.0,1,1,hold_aligned,0.8425559997558594,0.024570761248469353,0.06813253462314606,,0.0042823259718716145,0.27589210867881775,0.8649855852127075,0.05535241588950157,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 18:20:00+00:00,539.67,540.46,539.67,540.46,14160.0,1.0,1,1,hold_aligned,0.3557386100292206,0.12451133877038956,0.09119834005832672,,0.001327682170085609,0.41251257061958313,0.3822822868824005,0.2556525468826294,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 18:30:00+00:00,540.16,540.86,540.125,540.61,20956.0,1.0,1,1,hold_aligned,0.5173154473304749,0.13294313848018646,0.14966565370559692,,0.00029824863304384053,0.8096145391464233,0.46620213985443115,0.2045188993215561,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 18:40:00+00:00,540.76,541.24,540.4,540.84,16146.0,1.0,1,1,hold_aligned,0.48417630791664124,0.19243261218070984,0.1566617637872696,,0.004142388701438904,0.8255568146705627,0.4286487400531769,0.2406313717365265,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 18:50:00+00:00,540.75,540.95,540.49,540.59,15576.0,1.0,1,1,hold_aligned,0.6216275691986084,0.21772274374961853,0.6100464463233948,,0.00016215276264119893,0.031285129487514496,0.5816729068756104,0.19792668521404266,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 19:00:00+00:00,541.04,542.125,540.935,542.125,24249.0,1.0,1,1,hold_aligned,0.13795971870422363,0.8365325331687927,0.174798384308815,,0.007464779540896416,0.5397958755493164,0.03654180094599724,0.8979085087776184,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 19:10:00+00:00,542.08,542.54,541.36,541.9,19856.0,1.0,1,1,hold_aligned,0.18362119793891907,0.7858304381370544,0.46278950572013855,,0.0026190532371401787,0.9238640666007996,0.05059470981359482,0.837238073348999,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 19:20:00+00:00,541.6,542.06,541.1,541.345,14084.0,0.0,0,1,exit_pending,0.15726204216480255,0.7031803727149963,0.759494423866272,,0.01002135407179594,0.31248369812965393,0.09153641760349274,0.6675031781196594,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 19:30:00+00:00,541.465,541.51,540.82,541.2,16123.0,-1.0,-1,1,flip_pending,0.10451696813106537,0.7743569612503052,,,0.3029410243034363,0.18858884274959564,0.10505816340446472,0.8439281582832336,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-04-14 19:40:00+00:00,541.16,542.06,540.4,540.71,34750.0,-1.0,-1,-1,flip_confirmed,0.12485752999782562,0.6003364324569702,,0.27023518085479736,0.3291642665863037,0.5260506868362427,0.2548675239086151,0.5147186517715454,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
