timestamp,symbol,event,price,reason
2026-02-13 14:40:00+00:00,SPY,enter_long,679.86,next_10m_open
2026-02-13 14:48:00+00:00,SPY,exit_long,682.5576236259645,intrabar_tp_2.00atr
2026-02-13 14:50:00+00:00,SPY,enter_long,681.43,next_10m_open
2026-02-13 15:40:00+00:00,SPY,exit_long,682.86,hybrid_10m
2026-02-13 15:50:00+00:00,SPY,enter_long,681.195,next_10m_open
2026-02-13 16:46:00+00:00,SPY,exit_long,684.9724391298428,intrabar_tp_2.00atr
2026-02-13 16:50:00+00:00,SPY,enter_long,684.39,next_10m_open
2026-02-13 17:20:00+00:00,SPY,exit_long,685.11,hybrid_10m
2026-02-13 17:40:00+00:00,SPY,enter_short,685.935,next_10m_open
2026-02-13 19:58:00+00:00,SPY,exit_short,682.843357615284,intrabar_tp_2.00atr
2026-02-13 20:00:00+00:00,SPY,enter_short,682.48,next_10m_open
2026-02-13 20:38:00+00:00,SPY,exit_short,680.0529143217044,intrabar_tp_2.00atr
2026-02-13 20:40:00+00:00,SPY,enter_short,680.39,next_10m_open
2026-02-17 14:53:00+00:00,SPY,exit_short,677.8657914916232,intrabar_tp_2.00atr
2026-02-17 15:00:00+00:00,SPY,enter_long,676.42,next_10m_open
2026-02-17 15:30:00+00:00,SPY,exit_long,677.43,hybrid_10m
2026-02-17 15:40:00+00:00,SPY,enter_long,675.87,next_10m_open
2026-02-17 16:01:00+00:00,SPY,exit_long,679.6030166075312,intrabar_tp_2.00atr
2026-02-17 16:20:00+00:00,SPY,enter_short,682.76,next_10m_open
2026-02-17 17:20:00+00:00,SPY,exit_short,681.365,hybrid_10m
2026-02-17 17:20:00+00:00,SPY,enter_long,681.365,next_10m_open
2026-02-17 19:00:00+00:00,SPY,exit_long,684.06,hybrid_10m
2026-02-17 19:00:00+00:00,SPY,enter_short,684.06,next_10m_open
2026-02-17 20:00:00+00:00,SPY,enter_long,683.57,next_10m_open
2026-02-17 20:10:00+00:00,SPY,exit_short,683.39,hybrid_10m
2026-02-18 14:58:00+00:00,SPY,exit_long,686.07,intrabar_tp_2.00atr
2026-02-18 15:00:00+00:00,SPY,enter_long,686.205,next_10m_open
2026-02-18 15:20:00+00:00,SPY,exit_long,687.95,hybrid_10m
2026-02-18 15:20:00+00:00,SPY,enter_short,687.95,next_10m_open
2026-02-18 16:20:00+00:00,SPY,exit_short,688.13,hybrid_10m
2026-02-18 16:40:00+00:00,SPY,enter_short,688.53,next_10m_open
2026-02-18 17:00:00+00:00,SPY,enter_long,687.56,next_10m_open
2026-02-18 17:20:00+00:00,SPY,exit_long,688.58,hybrid_10m
2026-02-18 18:52:00+00:00,SPY,exit_short,686.4832116639224,intrabar_tp_2.00atr
2026-02-18 19:00:00+00:00,SPY,enter_short,686.92,next_10m_open
2026-02-18 19:36:00+00:00,SPY,exit_short,685.2248067938721,intrabar_tp_2.00atr
2026-02-18 19:40:00+00:00,SPY,enter_short,685.23,next_10m_open
2026-02-18 20:00:00+00:00,SPY,enter_long,684.62,next_10m_open
2026-02-18 20:20:00+00:00,SPY,exit_short,684.32,hybrid_10m
2026-02-18 20:40:00+00:00,SPY,enter_short,685.53,next_10m_open
2026-02-18 20:48:00+00:00,SPY,exit_long,686.4666183393076,intrabar_tp_2.00atr
2026-02-19 14:30:00+00:00,SPY,exit_short,683.6957703459765,intrabar_tp_2.00atr
2026-02-19 14:40:00+00:00,SPY,enter_long,683.68,next_10m_open
2026-02-19 15:00:00+00:00,SPY,exit_long,684.9,hybrid_10m
2026-02-19 15:00:00+00:00,SPY,enter_short,684.9,next_10m_open
2026-02-19 15:30:00+00:00,SPY,enter_long,683.86,next_10m_open
2026-02-19 15:40:00+00:00,SPY,exit_long,685.43,hybrid_10m
2026-02-19 17:10:00+00:00,SPY,enter_long,683.04,next_10m_open
2026-02-19 17:20:00+00:00,SPY,exit_long,684.08,hybrid_10m
2026-02-19 17:48:00+00:00,SPY,exit_short,682.4321064866363,intrabar_tp_2.00atr
2026-02-19 18:00:00+00:00,SPY,enter_long,682.42,next_10m_open
2026-02-19 19:00:00+00:00,SPY,exit_long,683.73,hybrid_10m
2026-02-19 19:00:00+00:00,SPY,enter_short,683.73,next_10m_open
2026-02-19 19:40:00+00:00,SPY,enter_long,682.02,next_10m_open
2026-02-19 19:50:00+00:00,SPY,exit_short,682.53,hybrid_10m
2026-02-19 20:55:00+00:00,SPY,exit_long,684.2381444007993,intrabar_tp_2.00atr
2026-02-20 14:30:00+00:00,SPY,enter_long,682.23,next_10m_open
2026-02-20 14:37:00+00:00,SPY,exit_long,684.1764064686466,intrabar_tp_2.00atr
2026-02-20 14:40:00+00:00,SPY,enter_long,683.885,next_10m_open
