,ret_1,ret_2,ret_4,ret_8,ret_16,body_pct,range_pct,upper_wick_pct,lower_wick_pct,close_pos_in_range,atr_14_pct,tr_pct,rv_10,rv_20,rv_ratio_10_20,ema_20_ratio,ema_50_ratio,ema_20_50_ratio,adx_14,close_z_20,close_z_50,ret_z_20,vwap_dist_pct,vwap_slope_pct,above_vwap_flag,vol_z_20,vol_ratio_20,bb_width_20_pct,keltner_width_pct,squeeze_flag,rsi_14,stoch_k_14_3,roc_10,atr,atr_swing_state,atr_swing_extreme,atr_swing_dist_from_extreme_atr,atr_swing_bars_since_flip,atr_swing_flip,swing_leg_count,minutes_from_open,sin_time,cos_time,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,is_opening_30m_flag,is_power_hour_flag,ret_1__30m,ret_2__30m,ret_4__30m,ret_8__30m,ret_16__30m,body_pct__30m,range_pct__30m,upper_wick_pct__30m,lower_wick_pct__30m,close_pos_in_range__30m,atr_14_pct__30m,tr_pct__30m,rv_10__30m,rv_20__30m,rv_ratio_10_20__30m,ema_20_ratio__30m,ema_50_ratio__30m,ema_20_50_ratio__30m,adx_14__30m,close_z_20__30m,close_z_50__30m,ret_z_20__30m,vwap_dist_pct__30m,vwap_slope_pct__30m,above_vwap_flag__30m,vol_z_20__30m,vol_ratio_20__30m,bb_width_20_pct__30m,keltner_width_pct__30m,squeeze_flag__30m,rsi_14__30m,stoch_k_14_3__30m,roc_10__30m,atr__30m,atr_swing_state__30m,atr_swing_extreme__30m,atr_swing_dist_from_extreme_atr__30m,atr_swing_bars_since_flip__30m,atr_swing_flip__30m,ret_1__4h,ret_2__4h,ret_4__4h,ret_8__4h,ret_16__4h,body_pct__4h,range_pct__4h,upper_wick_pct__4h,lower_wick_pct__4h,close_pos_in_range__4h,atr_14_pct__4h,tr_pct__4h,rv_10__4h,rv_20__4h,rv_ratio_10_20__4h,ema_20_ratio__4h,ema_50_ratio__4h,ema_20_50_ratio__4h,adx_14__4h,close_z_20__4h,close_z_50__4h,ret_z_20__4h,vwap_dist_pct__4h,vwap_slope_pct__4h,above_vwap_flag__4h,vol_z_20__4h,vol_ratio_20__4h,bb_width_20_pct__4h,keltner_width_pct__4h,squeeze_flag__4h,rsi_14__4h,stoch_k_14_3__4h,roc_10__4h,atr__4h,atr_swing_state__4h,atr_swing_extreme__4h,atr_swing_dist_from_extreme_atr__4h,atr_swing_bars_since_flip__4h,atr_swing_flip__4h,swing_leg_count__4h,ret_1__1d,ret_2__1d,ret_4__1d,ret_8__1d,ret_16__1d,body_pct__1d,range_pct__1d,upper_wick_pct__1d,lower_wick_pct__1d,close_pos_in_range__1d,atr_14_pct__1d,tr_pct__1d,rv_10__1d,rv_20__1d,rv_ratio_10_20__1d,ema_20_ratio__1d,ema_50_ratio__1d,ema_20_50_ratio__1d,adx_14__1d,close_z_20__1d,close_z_50__1d,ret_z_20__1d,vwap_dist_pct__1d,vwap_slope_pct__1d,above_vwap_flag__1d,vol_z_20__1d,vol_ratio_20__1d,dollar_vol_z_20__1d,bb_width_20_pct__1d,keltner_width_pct__1d,squeeze_flag__1d,rsi_14__1d,stoch_k_14_3__1d,roc_10__1d,atr__1d,atr_swing_state__1d,atr_swing_extreme__1d,atr_swing_dist_from_extreme_atr__1d,atr_swing_bars_since_flip__1d,atr_swing_flip__1d,swing_leg_count__1d 
1538,-0.0039493605,-0.0042101657,-0.004152215,-0.0039928327,0.0005457145,-0.00021095204,0.0021822625,0.0012293413,0.00074196927,0.34,0.0016738065,0.004699139,0.0013614811,0.0012991199,1.0480026,0.99876237,1.0031426,1.0043856,39.186268,-0.81348795,0.77708143,-3.1886969,-0.00023277468,-0.003937221,0.0,0.100455865,1.0878733,0.009702187,0.006254777,0.0,50.380966,56.385323,-0.0043816133,1.1505076,-1.0,686.85,3.1377456,0.0,1.0,126.0,0.07692308,0.46472317,0.885456,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0002608053,-0.00011592187,0.00039858394,-0.0002752925,0.004589696,-0.0002173661,0.00036227683,0.00014491074,0.0,0.0,0.0014354084,0.00036227683,0.00072082464,0.0008665693,0.83181417,1.002584,1.0072414,1.0046453,42.161007,0.76313376,1.2650564,-0.7449731,-0.00022840554,-1.21964e-06,0.0,-0.96116316,0.043195583,0.01081613,0.0049151396,0.0,69.4075,79.32794,0.00087747927,0.9905466,1.0,690.97,0.8984938,38.0,0.0,-0.0002608053,0.00014492123,-0.0004418801,0.0075346907,0.0152442865,-0.0002173661,0.00036227683,0.00014491074,0.0,0.0,0.0031454898,0.00036227683,0.0015138823,0.0037378957,0.40500927,1.0066544,1.0111516,1.0044674,24.422415,1.1145886,1.4595101,-0.30186322,-1.690157e-05,1.1769597e-06,0.0,-0.95374227,0.014387646,0.036085002,0.011159136,0.0,65.52876,94.014046,0.0075337267,2.1706398,1.0,690.97,0.4100174,16.0,0.0,37.0,-4.3472275e-05,0.0034112139,0.013421454,0.013259911,0.008805756,-0.0010216207,0.002362045,0.00026808487,0.0010723395,0.45398772,0.0087364605,0.002362045,0.006659754,0.005274053,1.2627393,1.0115216,1.0207425,1.0091159,13.899777,1.4309953,1.4028112,-0.14467718,-7.245537e-05,0.00045664416,0.0,-1.6762561,0.43340042,-1.6718061,0.026487557,0.032728437,1.0,59.874554,92.05773,-0.0010422699,6.0288568,1.0,690.97,0.14762335,3.0,0.0,16.0
1539,-0.00037105347,-0.004320414,-0.004436336,-0.0053632273,-0.00061107357,-0.00040022994,0.001338951,0.00033473776,0.00060398335,0.45108697,0.001650465,0.001338951,0.0013584654,0.0013049847,1.0409819,0.99854475,1.0026615,1.0041227,36.47981,-1.1646935,0.7046742,-0.4074893,-0.00032413384,-0.00027968062,0.0,0.04884878,1.0400118,0.008558487,0.006171261,0.0,49.024155,32.142162,-0.0045851623,1.1340427,-1.0,686.69,0.3659474,1.0,0.0,126.0,0.23076923,0.99270886,0.12053668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039493605,-0.0042101657,-0.004152215,-0.0039928327,0.0005457145,-0.00021095204,0.0021822625,0.0012293413,0.00074196927,0.34,0.0016738065,0.004699139,0.0013614811,0.0012991199,1.0480026,0.99876237,1.0031426,1.0043856,39.186268,-0.81348795,0.77708143,-3.1886969,-0.00023277468,-0.003937221,0.0,0.100455865,1.0878733,0.009702187,0.006254777,0.0,50.380966,56.385323,-0.0043816133,1.1505076,-1.0,686.85,3.1377456,0.0,1.0,-0.0002608053,0.00014492123,-0.0004418801,0.0075346907,0.0152442865,-0.0002173661,0.00036227683,0.00014491074,0.0,0.0,0.0031454898,0.00036227683,0.0015138823,0.0037378957,0.40500927,1.0066544,1.0111516,1.0044674,24.422415,1.1145886,1.4595101,-0.30186322,-1.690157e-05,1.1769597e-06,0.0,-0.95374227,0.014387646,0.036085002,0.011159136,0.0,65.52876,94.014046,0.0075337267,2.1706398,1.0,690.97,0.4100174,16.0,0.0,37.0,-4.3472275e-05,0.0034112139,0.013421454,0.013259911,0.008805756,-0.0010216207,0.002362045,0.00026808487,0.0010723395,0.45398772,0.0087364605,0.002362045,0.006659754,0.005274053,1.2627393,1.0115216,1.0207425,1.0091159,13.899777,1.4309953,1.4028112,-0.14467718,-7.245537e-05,0.00045664416,0.0,-1.6762561,0.43340042,-1.6718061,0.026487557,0.032728437,1.0,59.874554,92.05773,-0.0010422699,6.0288568,1.0,690.97,0.14762335,3.0,0.0,16.0
1540,-0.00015282675,-0.00052388024,-0.004734046,-0.0043283193,-0.0012146913,-0.00012372635,0.0016302766,0.00019650655,0.0013100436,0.8035714,0.0016492571,0.0016302766,0.0013601655,0.0012259895,1.109443,0.9985451,1.0024096,1.0038701,34.4373,-1.3031552,0.65987545,-0.16504365,-0.00025351203,-0.00022340321,0.0,-0.20977595,0.8237114,0.008255625,0.0062054326,0.0,48.445602,13.518465,-0.004506528,1.1330397,-1.0,686.1,0.79432344,2.0,0.0,126.0,0.3846154,0.66312265,-0.7485108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037105347,-0.004320414,-0.004436336,-0.0053632273,-0.00061107357,-0.00040022994,0.001338951,0.00033473776,0.00060398335,0.45108697,0.001650465,0.001338951,0.0013584654,0.0013049847,1.0409819,0.99854475,1.0026615,1.0041227,36.47981,-1.1646935,0.7046742,-0.4074893,-0.00032413384,-0.00027968062,0.0,0.04884878,1.0400118,0.008558487,0.006171261,0.0,49.024155,32.142162,-0.0045851623,1.1340427,-1.0,686.69,0.3659474,1.0,0.0,-0.004320414,-0.004581219,-0.004363886,0.00026928185,0.015532498,-0.0005821526,0.0024159334,0.0012297975,0.00060398335,0.25,0.0032858688,0.0049337437,0.002201326,0.0035864853,0.6137836,1.0020937,1.0065242,1.0044212,23.155882,0.57343847,0.78714806,-1.4706216,-0.0004026556,-0.0039270096,0.0,-0.36121097,0.6241048,0.03458024,0.012019598,0.0,56.143806,84.70788,0.0034978313,2.257737,1.0,690.97,1.7118913,17.0,0.0,37.0,-4.3472275e-05,0.0034112139,0.013421454,0.013259911,0.008805756,-0.0010216207,0.002362045,0.00026808487,0.0010723395,0.45398772,0.0087364605,0.002362045,0.006659754,0.005274053,1.2627393,1.0115216,1.0207425,1.0091159,13.899777,1.4309953,1.4028112,-0.14467718,-7.245537e-05,0.00045664416,0.0,-1.6762561,0.43340042,-1.6718061,0.026487557,0.032728437,1.0,59.874554,92.05773,-0.0010422699,6.0288568,1.0,690.97,0.14762335,3.0,0.0,16.0
1541,0.0003274573,0.00017463055,-0.0041457834,-0.0037471994,-0.0009962659,0.00036378187,0.0015569865,0.000924006,0.0002691986,0.40654206,0.001642165,0.0015569865,0.0012955872,0.0012126691,1.0683764,0.99897945,1.0026302,1.0036546,31.983234,-1.1754102,0.66893893,0.2517271,2.9036088e-05,4.4941902e-05,1.0,0.061305612,1.0510486,0.0081375,0.0062057385,0.0,49.812405,17.092457,-0.0051751593,1.1285368,-1.0,686.1,0.996866,3.0,0.0,126.0,0.53846157,-0.23931566,-0.97094184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015282675,-0.00052388024,-0.004734046,-0.0043283193,-0.0012146913,-0.00012372635,0.0016302766,0.00019650655,0.0013100436,0.8035714,0.0016492571,0.0016302766,0.0013601655,0.0012259895,1.109443,0.9985451,1.0024096,1.0038701,34.4373,-1.3031552,0.65987545,-0.16504365,-0.00025351203,-0.00022340321,0.0,-0.20977595,0.8237114,0.008255625,0.0062054326,0.0,48.445602,13.518465,-0.004506528,1.1330397,-1.0,686.1,0.79432344,2.0,0.0,-0.004320414,-0.004581219,-0.004363886,0.00026928185,0.015532498,-0.0005821526,0.0024159334,0.0012297975,0.00060398335,0.25,0.0032858688,0.0049337437,0.002201326,0.0035864853,0.6137836,1.0020937,1.0065242,1.0044212,23.155882,0.57343847,0.78714806,-1.4706216,-0.0004026556,-0.0039270096,0.0,-0.36121097,0.6241048,0.03458024,0.012019598,0.0,56.143806,84.70788,0.0034978313,2.257737,1.0,690.97,1.7118913,17.0,0.0,37.0,-4.3472275e-05,0.0034112139,0.013421454,0.013259911,0.008805756,-0.0010216207,0.002362045,0.00026808487,0.0010723395,0.45398772,0.0087364605,0.002362045,0.006659754,0.005274053,1.2627393,1.0115216,1.0207425,1.0091159,13.899777,1.4309953,1.4028112,-0.14467718,-7.245537e-05,0.00045664416,0.0,-1.6762561,0.43340042,-1.6718061,0.026487557,0.032728437,1.0,59.874554,92.05773,-0.0010422699,6.0288568,1.0,690.97,0.14762335,3.0,0.0,16.0
1542,0.0015485112,0.0018759685,0.0013520883,-0.0028001266,0.0008139417,0.0015618417,0.0022882796,0.00023972454,0.00048671346,0.8952381,0.0016859566,0.0022882796,0.0014214561,0.0012598969,1.1282321,1.0004773,1.0040194,1.0035404,30.175764,-0.50075734,0.8147744,1.1537619,0.0012920264,0.00028472656,1.0,0.7357944,1.6049973,0.0077625676,0.0064777536,0.0,55.7874,28.850103,-0.0024493465,1.1604271,-1.0,686.1,1.8872362,4.0,0.0,126.0,0.6923077,-0.9350162,-0.3546049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003274573,0.00017463055,-0.0041457834,-0.0037471994,-0.0009962659,0.00036378187,0.0015569865,0.000924006,0.0002691986,0.40654206,0.001642165,0.0015569865,0.0012955872,0.0012126691,1.0683764,0.99897945,1.0026302,1.0036546,31.983234,-1.1754102,0.66893893,0.2517271,2.9036088e-05,4.4941902e-05,1.0,0.061305612,1.0510486,0.0081375,0.0062057385,0.0,49.812405,17.092457,-0.0051751593,1.1285368,-1.0,686.1,0.996866,3.0,0.0,-0.004320414,-0.004581219,-0.004363886,0.00026928185,0.015532498,-0.0005821526,0.0024159334,0.0012297975,0.00060398335,0.25,0.0032858688,0.0049337437,0.002201326,0.0035864853,0.6137836,1.0020937,1.0065242,1.0044212,23.155882,0.57343847,0.78714806,-1.4706216,-0.0004026556,-0.0039270096,0.0,-0.36121097,0.6241048,0.03458024,0.012019598,0.0,56.143806,84.70788,0.0034978313,2.257737,1.0,690.97,1.7118913,17.0,0.0,37.0,-4.3472275e-05,0.0034112139,0.013421454,0.013259911,0.008805756,-0.0010216207,0.002362045,0.00026808487,0.0010723395,0.45398772,0.0087364605,0.002362045,0.006659754,0.005274053,1.2627393,1.0115216,1.0207425,1.0091159,13.899777,1.4309953,1.4028112,-0.14467718,-7.245537e-05,0.00045664416,0.0,-1.6762561,0.43340042,-1.6718061,0.026487557,0.032728437,1.0,59.874554,92.05773,-0.0010422699,6.0288568,1.0,690.97,0.14762335,3.0,0.0,16.0
1543,-0.00045776067,0.0010907506,0.0012653811,-0.0031709548,-0.0021779384,-0.00042879465,0.001657037,0.000494204,0.0007340383,0.44298247,0.0016846077,0.001657037,0.001423055,0.001254682,1.1341958,1.0000175,1.0034198,1.0034021,28.621347,-0.75896984,0.72947985,-0.39091665,0.0004660524,0.00036900805,1.0,2.589559,3.3463058,0.0076439623,0.0064947605,0.0,53.749146,35.523613,-0.0026529236,1.158968,-1.0,686.1,1.6178186,5.0,0.0,126.0,0.84615386,-0.82298386,0.56806475,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0015485112,0.0018759685,0.0013520883,-0.0028001266,0.0008139417,0.0015618417,0.0022882796,0.00023972454,0.00048671346,0.8952381,0.0016859566,0.0022882796,0.0014214561,0.0012598969,1.1282321,1.0004773,1.0040194,1.0035404,30.175764,-0.50075734,0.8147744,1.1537619,0.0012920264,0.00028472656,1.0,0.7357944,1.6049973,0.0077625676,0.0064777536,0.0,55.7874,28.850103,-0.0024493465,1.1604271,-1.0,686.1,1.8872362,4.0,0.0,-0.004320414,-0.004581219,-0.004363886,0.00026928185,0.015532498,-0.0005821526,0.0024159334,0.0012297975,0.00060398335,0.25,0.0032858688,0.0049337437,0.002201326,0.0035864853,0.6137836,1.0020937,1.0065242,1.0044212,23.155882,0.57343847,0.78714806,-1.4706216,-0.0004026556,-0.0039270096,0.0,-0.36121097,0.6241048,0.03458024,0.012019598,0.0,56.143806,84.70788,0.0034978313,2.257737,1.0,690.97,1.7118913,17.0,0.0,37.0,-4.3472275e-05,0.0034112139,0.013421454,0.013259911,0.008805756,-0.0010216207,0.002362045,0.00026808487,0.0010723395,0.45398772,0.0087364605,0.002362045,0.006659754,0.005274053,1.2627393,1.0115216,1.0207425,1.0091159,13.899777,1.4309953,1.4028112,-0.14467718,-7.245537e-05,0.00045664416,0.0,-1.6762561,0.43340042,-1.6718061,0.026487557,0.032728437,1.0,59.874554,92.05773,-0.0010422699,6.0288568,1.0,690.97,0.14762335,3.0,0.0,16.0
1544,-0.0003707217,-0.0008284824,0.0010474861,-0.0036865599,-0.0038676346,5.8163205e-05,0.00023265282,0.00017448961,0.0,0.25,0.0015954982,0.00042895364,0.0013900626,0.0012537215,1.108749,0.9996805,1.002928,1.0032485,27.17796,-0.93995243,0.6545592,-0.28902864,9.3988216e-05,1.446712e-06,1.0,-0.93062913,0.09316105,0.0076777274,0.0060418015,0.0,52.089977,38.911705,-0.0036220336,1.097256,-1.0,686.1,1.4764103,6.0,0.0,126.0,1.0,-2.4492937e-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00045776067,0.0010907506,0.0012653811,-0.0031709548,-0.0021779384,-0.00042879465,0.001657037,0.000494204,0.0007340383,0.44298247,0.0016846077,0.001657037,0.001423055,0.001254682,1.1341958,1.0000175,1.0034198,1.0034021,28.621347,-0.75896984,0.72947985,-0.39091665,0.0004660524,0.00036900805,1.0,2.589559,3.3463058,0.0076439623,0.0064947605,0.0,53.749146,35.523613,-0.0026529236,1.158968,-1.0,686.1,1.6178186,5.0,0.0,0.0012653811,-0.0030550328,-0.0029101116,9.448464e-05,0.017574217,0.0012936516,0.0036483884,0.00092299865,0.001431738,0.74701196,0.0033079046,0.0036483884,0.0022198402,0.0033917923,0.6544741,1.0030414,1.0074906,1.0044358,21.756382,0.6500362,0.94813985,0.014223867,0.00065897487,0.0002036352,1.0,1.1530187,2.1979825,0.030839551,0.012250984,0.0,58.036537,76.791,0.0044897064,2.2757556,1.0,690.97,1.3160464,18.0,0.0,37.0,-4.3472275e-05,0.0034112139,0.013421454,0.013259911,0.008805756,-0.0010216207,0.002362045,0.00026808487,0.0010723395,0.45398772,0.0087364605,0.002362045,0.006659754,0.005274053,1.2627393,1.0115216,1.0207425,1.0091159,13.899777,1.4309953,1.4028112,-0.14467718,-7.245537e-05,0.00045664416,0.0,-1.6762561,0.43340042,-1.6718061,0.026487557,0.032728437,1.0,59.874554,92.05773,-0.0010422699,6.0288568,1.0,690.97,0.14762335,3.0,0.0,16.0
1545,-0.00018904828,-0.00055977,0.0005309805,-0.0036148028,-0.0038900953,-0.000712634,0.0022615222,7.998953e-05,0.0014688986,0.64951766,0.0016433514,0.0022615222,0.0013881843,0.0012540243,1.1069834,0.99954,1.0026307,1.0030922,25.663517,-1.0127074,0.6025201,-0.1322016,0.00022542503,-0.00032045474,1.0,0.46122327,1.4381204,0.007765773,0.0063289576,0.0,51.22189,34.21558,-0.003723774,1.129952,-1.0,686.1,1.3186401,7.0,0.0,126.0,0.07692308,0.46472317,0.885456,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0003707217,-0.0008284824,0.0010474861,-0.0036865599,-0.0038676346,5.8163205e-05,0.00023265282,0.00017448961,0.0,0.25,0.0015954982,0.00042895364,0.0013900626,0.0012537215,1.108749,0.9996805,1.002928,1.0032485,27.17796,-0.93995243,0.6545592,-0.28902864,9.3988216e-05,1.446712e-06,1.0,-0.93062913,0.09316105,0.0076777274,0.0060418015,0.0,52.089977,38.911705,-0.0036220336,1.097256,-1.0,686.1,1.4764103,6.0,0.0,-0.0003707217,0.0008946594,-0.0036865599,-1.4540696e-05,0.011744967,5.8163205e-05,0.00023265282,0.00017448961,0.0,0.25,0.003103404,0.00042895364,0.002046268,0.0034083824,0.6003633,1.0024147,1.0068362,1.0044107,20.456846,0.5365323,0.87091684,-0.43641657,0.00028490202,3.5277606e-06,1.0,-0.9354064,0.030754263,0.026658244,0.011251745,0.0,57.256546,66.04382,0.0011646189,2.134273,1.0,690.97,1.5227667,19.0,0.0,37.0,-0.0034257546,-0.0034692269,0.004108936,0.013924804,0.0050145877,0.00031262723,0.0036497412,0.0012941313,0.0020429825,0.64541835,0.008553641,0.005787239,0.005116868,0.005288878,0.9674769,1.0072888,1.0165639,1.009208,13.658397,0.8593921,1.1060909,-0.71269715,0.00035382618,-0.0038446863,1.0,-0.19068293,0.93838525,-0.17166954,0.02713503,0.03191772,1.0,56.999817,91.81348,0.008534975,5.8825097,1.0,690.97,0.5524853,4.0,0.0,16.0
1546,-0.0005091539,-0.0006982022,-0.0015266845,-0.00017459625,-0.004167429,-0.0005092835,0.0019498284,0.0013968919,4.365287e-05,0.02238806,0.0016660198,0.0019498284,0.001376427,0.001257716,1.0943862,0.99912333,1.002037,1.0029162,23.869926,-1.2256815,0.5066167,-0.3764894,-0.00046346427,0.00017966962,0.0,0.6070935,1.534862,0.007926223,0.0064719077,0.0,48.860977,30.028093,-0.004375163,1.1449554,-1.0,686.1,0.9956719,8.0,0.0,126.0,0.23076923,0.99270886,0.12053668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00018904828,-0.00055977,0.0005309805,-0.0036148028,-0.0038900953,-0.000712634,0.0022615222,7.998953e-05,0.0014688986,0.64951766,0.0016433514,0.0022615222,0.0013881843,0.0012540243,1.1069834,0.99954,1.0026307,1.0030922,25.663517,-1.0127074,0.6025201,-0.1322016,0.00022542503,-0.00032045474,1.0,0.46122327,1.4381204,0.007765773,0.0063289576,0.0,51.22189,34.21558,-0.003723774,1.129952,-1.0,686.1,1.3186401,7.0,0.0,-0.0003707217,0.0008946594,-0.0036865599,-1.4540696e-05,0.011744967,5.8163205e-05,0.00023265282,0.00017448961,0.0,0.25,0.003103404,0.00042895364,0.002046268,0.0034083824,0.6003633,1.0024147,1.0068362,1.0044107,20.456846,0.5365323,0.87091684,-0.43641657,0.00028490202,3.5277606e-06,1.0,-0.9354064,0.030754263,0.026658244,0.011251745,0.0,57.256546,66.04382,0.0011646189,2.134273,1.0,690.97,1.5227667,19.0,0.0,37.0,-0.0034257546,-0.0034692269,0.004108936,0.013924804,0.0050145877,0.00031262723,0.0036497412,0.0012941313,0.0020429825,0.64541835,0.008553641,0.005787239,0.005116868,0.005288878,0.9674769,1.0072888,1.0165639,1.009208,13.658397,0.8593921,1.1060909,-0.71269715,0.00035382618,-0.0038446863,1.0,-0.19068293,0.93838525,-0.17166954,0.02713503,0.03191772,1.0,56.999817,91.81348,0.008534975,5.8825097,1.0,690.97,0.5524853,4.0,0.0,16.0
1547,0.0005673264,5.817251e-05,-0.0005015975,0.0007637836,-0.0045994436,0.00061806495,0.0011488737,7.271353e-05,0.0004580952,0.93670887,0.0016282033,0.0011488737,0.0014127379,0.0011150087,1.2670196,0.9997198,1.0025033,1.0027841,22.493965,-0.8654202,0.5587844,0.62896657,0.00016532229,-6.136458e-05,1.0,0.044995703,1.0394596,0.008059967,0.0062898807,0.0,51.541245,30.543894,-0.003550313,1.1196015,-1.0,686.1,1.3665577,9.0,0.0,126.0,0.3846154,0.66312265,-0.7485108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0005091539,-0.0006982022,-0.0015266845,-0.00017459625,-0.004167429,-0.0005092835,0.0019498284,0.0013968919,4.365287e-05,0.02238806,0.0016660198,0.0019498284,0.001376427,0.001257716,1.0943862,0.99912333,1.002037,1.0029162,23.869926,-1.2256815,0.5066167,-0.3764894,-0.00046346427,0.00017966962,0.0,0.6070935,1.534862,0.007926223,0.0064719077,0.0,48.860977,30.028093,-0.004375163,1.1449554,-1.0,686.1,0.9956719,8.0,0.0,-0.0006982022,-0.0010689239,-0.004123957,-0.004565837,0.009826364,-0.0012222804,0.0028665387,0.000683895,0.0009603632,0.33502537,0.0030884978,0.0028665387,0.002003852,0.002609438,0.7679247,1.0015515,1.0058914,1.0043333,19.182152,0.36680216,0.75287026,-0.48064703,-0.00031527074,-9.803368e-05,0.0,-0.0534419,0.9443739,0.025720164,0.011279275,0.0,55.738014,59.012283,-0.00097396463,2.1225393,1.0,690.97,1.7573291,20.0,0.0,37.0,-0.0034257546,-0.0034692269,0.004108936,0.013924804,0.0050145877,0.00031262723,0.0036497412,0.0012941313,0.0020429825,0.64541835,0.008553641,0.005787239,0.005116868,0.005288878,0.9674769,1.0072888,1.0165639,1.009208,13.658397,0.8593921,1.1060909,-0.71269715,0.00035382618,-0.0038446863,1.0,-0.19068293,0.93838525,-0.17166954,0.02713503,0.03191772,1.0,56.999817,91.81348,0.008534975,5.8825097,1.0,690.97,0.5524853,4.0,0.0,16.0
1548,0.00020357715,0.00077090354,7.270136e-05,0.0011201875,-0.003208132,0.00019628655,0.0010323218,0.00023263591,0.0006033994,0.7746479,0.0015853327,0.0010323218,0.0006355971,0.0010652974,0.5966382,0.9999307,1.0026009,1.0026704,20.96856,-0.6883405,0.5645727,0.369215,0.0003349408,3.391676e-05,1.0,-0.10606849,0.90701854,0.007901695,0.0060829516,0.0,52.503597,32.91619,0.0005964851,1.0903442,-1.0,686.1,1.5316263,10.0,0.0,126.0,0.53846157,-0.23931566,-0.97094184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005673264,5.817251e-05,-0.0005015975,0.0007637836,-0.0045994436,0.00061806495,0.0011488737,7.271353e-05,0.0004580952,0.93670887,0.0016282033,0.0011488737,0.0014127379,0.0011150087,1.2670196,0.9997198,1.0025033,1.0027841,22.493965,-0.8654202,0.5587844,0.62896657,0.00016532229,-6.136458e-05,1.0,0.044995703,1.0394596,0.008059967,0.0062898807,0.0,51.541245,30.543894,-0.003550313,1.1196015,-1.0,686.1,1.3665577,9.0,0.0,-0.0006982022,-0.0010689239,-0.004123957,-0.004565837,0.009826364,-0.0012222804,0.0028665387,0.000683895,0.0009603632,0.33502537,0.0030884978,0.0028665387,0.002003852,0.002609438,0.7679247,1.0015515,1.0058914,1.0043333,19.182152,0.36680216,0.75287026,-0.48064703,-0.00031527074,-9.803368e-05,0.0,-0.0534419,0.9443739,0.025720164,0.011279275,0.0,55.738014,59.012283,-0.00097396463,2.1225393,1.0,690.97,1.7573291,20.0,0.0,37.0,-0.0034257546,-0.0034692269,0.004108936,0.013924804,0.0050145877,0.00031262723,0.0036497412,0.0012941313,0.0020429825,0.64541835,0.008553641,0.005787239,0.005116868,0.005288878,0.9674769,1.0072888,1.0165639,1.009208,13.658397,0.8593921,1.1060909,-0.71269715,0.00035382618,-0.0038446863,1.0,-0.19068293,0.93838525,-0.17166954,0.02713503,0.03191772,1.0,56.999817,91.81348,0.008534975,5.8825097,1.0,690.97,0.5524853,4.0,0.0,16.0
1549,-0.00030538125,-0.000101804115,-4.3631604e-05,0.00048734894,-0.0032598504,-0.00027633953,0.00077084184,0.00026179533,0.00023270697,0.3018868,0.0015276043,0.00077084184,0.0006309751,0.0010655907,0.5921365,0.999661,1.0022045,1.0025444,19.552113,-0.75597316,0.4885454,-0.10200438,5.8474725e-06,2.3768443e-05,1.0,0.17001887,1.1466805,0.007755778,0.005798958,0.0,50.87162,35.343193,0.00066219864,1.0503197,-1.0,686.1,1.390053,11.0,0.0,126.0,0.6923077,-0.9350162,-0.3546049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00020357715,0.00077090354,7.270136e-05,0.0011201875,-0.003208132,0.00019628655,0.0010323218,0.00023263591,0.0006033994,0.7746479,0.0015853327,0.0010323218,0.0006355971,0.0010652974,0.5966382,0.9999307,1.0026009,1.0026704,20.96856,-0.6883405,0.5645727,0.369215,0.0003349408,3.391676e-05,1.0,-0.10606849,0.90701854,0.007901695,0.0060829516,0.0,52.503597,32.91619,0.0005964851,1.0903442,-1.0,686.1,1.5316263,10.0,0.0,-0.0006982022,-0.0010689239,-0.004123957,-0.004565837,0.009826364,-0.0012222804,0.0028665387,0.000683895,0.0009603632,0.33502537,0.0030884978,0.0028665387,0.002003852,0.002609438,0.7679247,1.0015515,1.0058914,1.0043333,19.182152,0.36680216,0.75287026,-0.48064703,-0.00031527074,-9.803368e-05,0.0,-0.0534419,0.9443739,0.025720164,0.011279275,0.0,55.738014,59.012283,-0.00097396463,2.1225393,1.0,690.97,1.7573291,20.0,0.0,37.0,-0.0034257546,-0.0034692269,0.004108936,0.013924804,0.0050145877,0.00031262723,0.0036497412,0.0012941313,0.0020429825,0.64541835,0.008553641,0.005787239,0.005116868,0.005288878,0.9674769,1.0072888,1.0165639,1.009208,13.658397,0.8593921,1.1060909,-0.71269715,0.00035382618,-0.0038446863,1.0,-0.19068293,0.93838525,-0.17166954,0.02713503,0.03191772,1.0,56.999817,91.81348,0.008534975,5.8825097,1.0,690.97,0.5524853,4.0,0.0,16.0
