date,pivot_up,pivot_down,super_pivot_up,super_pivot_down,atr_swing_label,long_swing_label,short_swing_label,atr_entry_price,atr_exit_price,atr_holding_bars,atr_realized_return,tb_label,tb_entry_price,tb_exit_price,tb_holding_bars,tb_realized_return,tb_long_label,tb_short_label,cont_strength_long,cont_strength_short,leg_state,leg_up_label,leg_down_label,mfe_up_atr,mfe_down_atr,mae_up_atr,mae_down_atr,bars_to_exhaustion,bars_to_exhaustion_censored,bars_to_exhaustion_long,bars_to_exhaustion_short,bars_to_exhaustion_long_censored,bars_to_exhaustion_short_censored,exhaustion_progress_long,exhaustion_progress_short,trend_phase_ret,trend_phase_m,trend_phase_dm,trend_phase_a,trend_phase_label,trend_phase_dead,trend_phase_ignition,trend_phase_expansion,trend_phase_saturation
2021-07-16 14:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,432.31,431.39962079529255,7.0,-0.0021058481291374997,0,1,1.0,0.7,1,0,1,0.41740847993349095,21.13405040505386,0.41740847993349095,0.5272528167581202,14.0,0,,14.0,,0,,0.30000000000000004,-0.000601058788172959,-0.0002538719663641209,-3.654598124303558e-05,-1.5976024607716832e-05,0,1,0,0,0
2021-07-16 14:40:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,432.08,431.1732193099145,6.0,-0.002098640738024238,0,1,1.0,0.65,1,0,1,0.5844853179991302,20.710630701928036,0.5844853179991302,0.06616814920737774,13.0,0,,13.0,,0,,0.35,-0.0005320256297565162,-0.00028036279144911093,-2.649082508499002e-05,-1.6977434176980945e-05,0,1,0,0,0
2021-07-16 14:50:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,432.215,431.3308465020634,5.0,-0.002045633534089597,0,1,1.0,0.6,1,0,1,0.26013582543845815,21.54603249827054,0.26013582543845815,1.4590226731111957,12.0,0,,12.0,,0,,0.4,0.00031244214034442663,-0.00022390517889734544,5.645761255176549e-05,-9.983620202814621e-06,0,1,0,0,0
2021-07-16 15:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,431.825,426.19,7.0,-0.013049267643142404,0,1,1.0,0.55,1,0,1,1.1060704792699934,20.007829362636574,1.1060704792699934,0.5585108360670215,11.0,0,,11.0,,0,,0.44999999999999996,-0.0009023287021505677,-0.00028851694301669994,-6.46117641193545e-05,-1.518630057581842e-05,0,1,0,0,0
2021-07-16 15:10:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,432.33,431.3735105043302,3.0,-0.002212406022412905,0,1,0.95,0.5,1,0,1,-0.02090979575889368,20.15704311159181,-0.02090979575889368,1.212768154016903,10.0,0,,10.0,,0,,0.5,0.001169455219128146,-0.0001496624513838575,0.00013885449163284245,-5.157489368983374e-07,0,1,0,0,0
2021-07-16 15:20:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,431.77,426.19,5.0,-0.01292354725895728,0,1,0.9,0.44999999999999996,1,0,1,0.3192499610572008,18.701868686444037,0.3192499610572008,0.7208870088386329,9.0,0,,9.0,,0,,0.55,-0.0012953068258043654,-0.0002587714394239059,-0.00010910898804004839,-1.085796218481739e-05,0,1,0,0,0
2021-07-16 15:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,431.51,426.19,4.0,-0.012328798869087554,0,1,0.85,0.4,1,0,1,0.6366746228164684,18.11441991368131,0.6366746228164684,1.2117355724570893,8.0,0,,8.0,,0,,0.6,-0.000602172452926264,-0.00029147629785270185,-3.2704858428795973e-05,-1.2938618969958207e-05,0,1,0,0,0
2021-07-16 15:40:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,430.965,426.19,3.0,-0.011079786061513053,0,1,0.8,0.35,1,0,1,1.1812280731323035,16.02403656585175,1.1812280731323035,0.04841098660373782,7.0,0,,7.0,,0,,0.65,-0.0012630066510626037,-0.00038400299815840677,-9.252670030570492e-05,-2.0518436240029322e-05,0,1,0,0,0
2021-07-16 15:50:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,431.37,426.19,2.0,-0.012008252776039119,0,1,0.75,0.30000000000000004,1,0,1,0.38103780966344747,16.537040939394572,0.38103780966344747,0.15241512386535733,6.0,0,,6.0,,0,,0.7,0.0009397514879398994,-0.00025793114233952047,0.0001260718558188863,-6.55745604394212e-06,0,1,0,0,0
2021-07-16 16:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,431.29,426.19,1.0,-0.011824990145841596,0,1,0.7,0.25,1,0,1,-9.105409258850159,17.658975532315516,-9.105409258850159,11.21423781014228,5.0,0,,5.0,,0,,0.75,-0.0001854556413287689,-0.00025102871367182984,6.9024286676906276e-06,-5.275562261881859e-06,0,1,0,0,0
2021-07-19 09:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,426.13,424.37484583829547,2.0,-0.004118823273894123,0,1,0.65,0.19999999999999996,1,0,1,0.48998544900740415,4.3870790201825285,0.48998544900740415,0.9116008353626108,4.0,0,,4.0,,0,,0.8,-0.011964107676969205,-0.001366560043509675,-0.001115531329837845,-0.00011101420679292597,0,1,0,0,0
2021-07-19 09:40:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,425.62,423.81449970698867,2.0,-0.0042420475847265715,0,1,0.6,0.15000000000000002,1,0,1,-0.14954303859439066,3.6998055474466907,-0.14954303859439066,1.8388255116052517,3.0,0,,3.0,,0,,0.85,-0.0011968178724801604,-0.001350394122459245,1.6165921050429995e-05,-9.890181366498731e-05,0,1,0,0,0
2021-07-19 09:50:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,424.26,424.78,10.0,0.0012256635082259493,1,0,0.55,0.09999999999999998,1,0,1,1.1705203344835196,2.0693127341762327,1.1705203344835196,1.6408186831599199,2.0,0,,2.0,,0,,0.9,-0.0031953385649170496,-0.001526103116979036,-0.00017570899451979107,-0.00010621678327020671,0,1,0,0,0
2021-07-19 10:00:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,423.92,425.08,10.0,0.002736365351953207,1,0,0.5,0.050000000000000044,1,0,1,1.5277773904455285,1.7161335070758685,1.5277773904455285,1.2871001303068865,1.0,0,,1.0,,0,,0.95,-0.0008013953707631805,-0.0014570833316251452,6.901978535389089e-05,-8.952758625838789e-05,0,1,0,0,0
2021-07-19 10:10:00-04:00,0,1,0,0,1.0,1,0,422.69,423.6766625626359,1.0,0.002334246286015418,1.0,423.16,425.1333251252719,6.0,0.004663307319387133,1,0,,,2,1,0,2.2500093588927816,1.1756805659079808,2.2500093588927816,0.32432567335396945,,,,,,,,,-0.0017927910926589519,-0.0014890554993426505,-3.197216771750537e-05,-8.404611782592289e-05,0,1,0,0,0
2021-07-19 10:20:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,423.92,423.71,10.0,-0.0004953764861295173,0,0,0.4,0.75,2,1,0,1.4634900773775965,1.924589690797978,1.4634900773775965,0.8219601804449561,8.0,0,8.0,,0,,0.6,,0.00179601096511961,-0.0011761920265367211,0.0003128634728059294,-4.624520443241315e-05,0,1,0,0,0
2021-07-19 10:30:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,423.71,423.79,10.0,0.0001888083830923204,0,0,0.35,0.7,2,1,0,1.6955546638368912,1.736166751593426,1.6955546638368912,0.3147436801134342,7.0,0,7.0,,0,,0.65,,-0.0004953764861295173,-0.0011113524512598445,6.483957527687661e-05,-3.5665701602956984e-05,0,1,0,0,0
2021-07-19 10:40:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,424.46,423.5,10.0,-0.002261697215285241,0,1,0.30000000000000004,0.65,2,1,0,0.9357697493309076,2.5021669384282323,0.9357697493309076,1.0781694937942903,6.0,0,6.0,,0,,0.7,,0.0017700785914893657,-0.0008369304471884912,0.00027442200407135336,-6.1335391577845705e-06,0,1,0,0,0
2021-07-19 10:50:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,424.11,422.87,10.0,-0.00292376977670894,0,1,0.25,0.6,2,1,0,1.275381946767153,2.118941659589566,1.275381946767153,0.492076499146398,5.0,0,5.0,,0,,0.75,,-0.0008245771097393773,-0.0008357539388600041,1.1765083284870272e-06,-5.437344159092037e-06,0,1,0,0,0
2021-07-19 11:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,424.95,422.8978369025228,9.0,-0.004829187192557205,0,1,0.19999999999999996,0.55,2,1,0,0.4190700052336238,2.8750151521841065,0.4190700052336238,0.8235212893544049,4.0,0,4.0,,0,,0.8,,0.0019806182358350632,-0.0005675280174604739,0.0002682259213995302,2.0625823989348175e-05,0,1,0,0,0
2021-07-19 11:10:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,424.86,422.89370569519974,8.0,-0.004628099385209916,0,1,0.15000000000000002,0.5,2,1,0,0.5289137020135024,2.9090253610743786,0.5289137020135024,0.7679420096542421,3.0,0,3.0,,0,,0.85,,-0.0002117896223085003,-0.0005336481703031432,3.387984715733073e-05,2.188811191010842e-05,0,1,0,0,0
2021-07-19 11:20:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,424.27,422.3220124312569,9.0,-0.00459138654334057,0,1,0.09999999999999998,0.44999999999999996,2,1,0,1.139637662797028,2.3306103554497306,1.139637662797028,0.05646853284130048,2.0,0,2.0,,0,,0.9,,-0.0013886927458457432,-0.0006150809870214861,-8.14328167183429e-05,1.2048023469303533e-05,0,1,0,0,0
2021-07-19 11:30:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,424.78,422.8232972575957,7.0,-0.004606390937436533,0,1,0.050000000000000044,0.4,2,1,0,0.6132765974077136,2.8415149013222707,0.6132765974077136,0.07154893636422356,1.0,0,1.0,,0,,0.95,,0.001202064722935825,-0.00044201949083507553,0.00017306149618641055,2.738263991855182e-05,0,1,0,0,0
2021-07-19 11:40:00-04:00,1,0,0,0,-1.0,0,1,425.38,424.42367372674084,2.0,-0.0022481693386129376,-1.0,425.08,423.16734745348174,5.0,-0.0044995119660258265,0,1,,,1,0,1,0.2405036925485524,3.2206581436933868,0.2405036925485524,0.3868972445346019,,,,,,,,,0.0007062479401100941,-0.0003326606878879165,0.000109358802947159,3.518989354032393e-05,0,1,0,0,0
2021-07-19 11:50:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,424.94,423.07825120680445,4.0,-0.00438120391866037,0,1,0.35,0.30000000000000004,1,0,1,-0.05371293934257414,3.1583208333426387,-0.05371293934257414,1.3213383078270429,6.0,0,,6.0,,0,,0.7,-0.00032934976945508954,-0.0003323453623228854,3.1532556503112387e-07,3.186850611410557e-05,0,1,0,0,0
2021-07-19 12:00:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,423.71,422.18,10.0,-0.003610960326638435,0,1,0.30000000000000004,0.25,1,0,1,0.5040743324731869,1.7957648094356387,0.5040743324731869,0.33604955498210465,5.0,0,,5.0,,0,,0.75,-0.002894526286063903,-0.0005763625931553633,-0.00024401723083247793,5.593674023954758e-06,0,1,0,0,0
2021-07-19 12:10:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,423.79,422.15,10.0,-0.0038698411949315004,0,1,0.25,0.19999999999999996,1,0,1,0.43667691026260186,1.9541291734252768,0.43667691026260186,0.4366769102626639,4.0,0,,4.0,,0,,0.8,0.0001888083830923204,-0.0005034891668460602,7.287342630930317e-05,1.2001269479702226e-05,0,1,0,0,0
2021-07-19 12:20:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,423.5,422.35,10.0,-0.0027154663518299538,0,1,0.19999999999999996,0.15000000000000002,1,0,1,0.016524870687612186,1.6524870687627213,-0.05508290229210324,1.6524870687627213,3.0,0,,3.0,,0,,0.85,-0.0006843011869086535,-0.0005207093592329738,-1.7220192386913666e-05,9.218273111453094e-06,0,1,0,0,0
2021-07-19 12:30:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,422.87,423.18,10.0,0.0007330858183365319,0,0,0.15000000000000002,0.09999999999999998,1,0,1,1.9484497612140186,0.9798562382983741,0.6532374921988947,0.9798562382983741,2.0,0,,2.0,,0,,0.9,-0.0014876033057851235,-0.0006127944969998452,-9.208513776687137e-05,-4.296707817206642e-07,0,1,0,0,0
2021-07-19 12:40:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,422.5,423.28,10.0,0.0018461538461538307,1,0,0.09999999999999998,0.050000000000000044,1,0,1,2.873271998813911,0.5769622487578114,1.0962282726398285,0.5769622487578114,1.0,0,,1.0,,0,,0.95,-0.0008749733960792261,-0.0006377639159597863,-2.4969418959941078e-05,-2.7667896558368937e-06,0,1,0,0,0
2021-07-19 12:50:00-04:00,0,1,0,0,1.0,1,0,422.28,423.1325644097282,1.0,0.00201895521864226,-1.0,422.89,422.21,10.0,-0.001607983163470439,0,1,,,1,0,1,3.8413519994857204,1.0439093983334973,0.656841868614348,1.0439093983334973,,,,,,,,,0.0009230769230768043,-0.000489112407480111,0.00014865150847967533,1.1654000642783318e-05,0,1,0,0,0
2021-07-19 13:00:00-04:00,1,0,0,0,-1.0,0,1,423.45,422.60583304810945,2.0,-0.0019935457595714468,-1.0,423.44,422.49,10.0,-0.0022435291894955522,0,1,,,1,0,1,4.7028611948254,1.7058237079467302,0.011845997971841538,1.7058237079467302,,,,,,,,,0.001300574617512762,-0.0003186660241474564,0.00017044638333265456,2.677708470848534e-05,0,1,0,0,0
2021-07-19 13:10:00-04:00,0,0,0,0,0.0,0,0,,,,,-1.0,423.05,422.4,10.0,-0.0015364614111808006,0,1,0.35,0.09999999999999998,1,0,1,6.543220378954396,1.2890021384431916,0.11048589758081308,1.2890021384431916,2.0,0,,2.0,,0,,0.9,-0.00092102777252967,-0.00037603380970766724,-5.7367785560210856e-05,1.8763287540038085e-05,0,1,0,0,0
2021-07-19 13:20:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,422.435,423.06,10.0,0.0014795175589144005,1,0,0.30000000000000004,0.050000000000000044,1,0,1,7.588200841970574,0.5328276620269928,0.4225874560903352,0.5328276620269928,1.0,0,,1.0,,0,,0.95,-0.0014537288736555798,-0.0004786714348455637,-0.00010263762513789646,7.20129585642527e-06,0,1,0,0,0
2021-07-19 13:30:00-04:00,0,1,0,0,1.0,1,0,422.0,422.813799122924,2.0,0.001928433940578289,0.0,422.51,422.43,10.0,-0.00018934463089625986,0,0,,,1,0,1,8.122397547259595,0.6266902797431636,1.0936359783753276,0.6266902797431636,,,,,,,,,0.00017754210706977247,-0.00041617490704410313,6.249652780146057e-05,1.2467508422619107e-05,0,1,0,0,0
2021-07-19 13:40:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,422.18,422.38,10.0,0.00047373158368468893,0,0,0.19999999999999996,0.30000000000000004,1,0,1,9.108629940522926,0.2252133776503015,1.5264462262963931,0.2252133776503015,6.0,0,,6.0,,0,,0.7,-0.0007810466024472662,-0.00045092459232059487,-3.4749685276491736e-05,7.970632832227598e-06,0,1,0,0,0
2021-07-19 13:50:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,422.15,423.08,10.0,0.0022030084093331848,1,0,0.15000000000000002,0.25,1,0,1,9.145545993904408,0.18766510247407014,1.5638758539508215,0.18766510247407014,5.0,0,,5.0,,0,,0.75,-7.105973755272554e-05,-0.0004147469871046073,3.6177605215987545e-05,1.065701115449045e-05,0,1,0,0,0
2021-07-19 14:00:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,422.35,423.33,10.0,0.0023203504202675695,1,0,0.09999999999999998,0.19999999999999996,1,0,1,9.336745399638497,0.43168571860947014,1.2950571558282702,0.43168571860947014,4.0,0,,4.0,,0,,0.8,0.00047376524931896924,-0.00033012677411188573,8.462021299272159e-05,1.7701125615274366e-05,0,1,0,0,0
2021-07-19 14:10:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,423.18,424.6,10.0,0.003355546103313012,1,0,0.050000000000000044,0.15000000000000002,1,0,1,8.696167232422127,1.4503854889410863,0.27041085387033414,1.4503854889410863,3.0,0,,3.0,,0,,0.85,0.0019651947436960526,-0.00011152472479684401,0.00021860204931504172,3.683454692001411e-05,0,1,0,0,0
2021-07-19 14:20:00-04:00,1,0,0,0,-1.0,0,1,423.4,422.60810724744925,1.0,-0.001870318262991777,1.0,423.28,424.86378550510136,10.0,0.0037416969974990444,1,0,,,1,0,1,9.003744480593149,1.6163804958147125,-0.11365175361194281,1.6163804958147125,,,,,,,,,0.0002363060636134673,-7.839798304348104e-05,3.312674175336298e-05,3.648142261842829e-05,0,1,0,0,0
2021-07-19 14:30:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,422.21,423.8520865404513,8.0,0.003889264916632218,1,0,1.0,0.050000000000000044,1,0,1,10.036011862974556,0.2557721469932584,0.34102952932441377,0.2557721469932584,1.0,0,,1.0,,0,,0.95,-0.002527877527877531,-0.0003116817492181525,-0.00023328376617467143,1.0789499876228316e-05,0,1,0,0,0
2021-07-19 14:40:00-04:00,0,1,0,0,1.0,1,0,422.0,422.79739732235237,1.0,0.0018895671145791049,1.0,422.49,424.0847946447048,7.0,0.00377475122418236,1,0,,,2,1,0,10.082802857026552,0.4890911833632134,0.6207695788841059,0.4890911833632134,,,,,,,,,0.0006631770919685032,-0.0002188380500575186,9.284369916063388e-05,1.860418552236218e-05,0,1,0,0,0
2021-07-19 14:50:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,422.4,424.0073093129401,6.0,0.0038051830325287472,1,0,1.0,1.0,2,1,0,10.116285564386263,0.24886311351502322,1.331417657305512,0.24886311351502322,20.0,1,20.0,,1,,0.0,,-0.00021302279343893282,-0.0002182842160938438,5.538339636748169e-07,1.6885104421534813e-05,0,1,0,0,0
2021-07-19 15:00:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,423.06,424.69393007630157,6.0,0.0038621710308268664,1,0,1.0,0.95,2,1,0,9.314964098372446,1.0526766260972953,0.5018574612789657,1.0526766260972953,20.0,1,20.0,,1,,0.0,,0.0015625000000001332,-4.868571932298884e-05,0.00016959849677085495,3.142923702623197e-05,0,1,0,0,0
2021-07-19 15:10:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,422.43,424.10293507085146,4.0,0.00396026577385955,1,0,1.0,0.9,2,1,0,10.418814396143166,0.2749658417800487,0.2869208783791694,0.2749658417800487,20.0,1,20.0,,1,,0.0,,-0.0014891504751098905,-0.00018587283892174139,-0.00013718711959875255,1.537053639528106e-05,0,1,0,0,0
2021-07-19 15:20:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,422.38,424.00058256579064,3.0,0.0038367881192069575,1,0,1.0,0.85,2,1,0,11.137969999815342,0.18511861495535206,0.8762281107887739,0.18511861495535206,20.0,1,20.0,,1,,0.0,,-0.00011836280567201207,-0.0001794433119455767,6.42952697616468e-06,1.4519011688698548e-05,0,1,0,0,0
2021-07-19 15:30:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,423.08,424.7076838110913,3.0,0.003847224664581761,1,0,1.0,0.8,2,1,0,10.229259446179988,0.4792085506318392,0.5345018449355344,0.4792085506318392,20.0,1,20.0,,1,,0.0,,0.0016572754391779299,-4.517716600480856e-06,0.00017492559534509585,2.9795829179784006e-05,0,1,0,0,0
2021-07-19 15:40:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,423.33,424.9592778245848,2.0,0.0038487180794763987,1,0,1.0,0.75,2,1,0,9.912367158201379,0.15957990471407257,1.558972915283734,0.15957990471407257,20.0,1,20.0,,1,,0.0,,0.000590904793419611,5.218918911571837e-05,5.6706905716199226e-05,3.235878884991879e-05,0,1,0,0,0
2021-07-19 15:50:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,424.6,426.31290083711446,3.0,0.004034151759572335,1,0,1.0,0.7,2,1,0,8.32505869050914,-0.011676099145163498,0.45536786666177465,-0.011676099145163498,20.0,1,20.0,,1,,0.0,,0.0030000236222333942,0.0003329353256031161,0.00028074613648739773,5.6014726720154874e-05,1,0,1,0,0
2021-07-19 16:00:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,424.99,426.63626506303484,2.0,0.0038736559990466546,1,0,1.0,0.65,2,1,0,8.455503498530705,0.18223067884768648,1.4274736509732333,0.18223067884768648,20.0,1,20.0,,1,,0.0,,0.0009185115402732258,0.00038870448890503134,5.576916330191523e-05,5.599133972794158e-05,1,0,1,0,0
2021-07-20 09:30:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,425.66,427.37796041567526,1.0,0.0040359921432016055,1,0,1.0,0.6,2,1,0,7.404128688844403,0.37253477679726343,2.037299560609716,0.37253477679726343,20.0,1,20.0,,1,,0.0,,0.001576507682533812,0.0005018286025839628,0.00011312411367893149,6.143255629470253e-05,1,0,1,0,0
2021-07-20 09:40:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,427.41,429.300963243127,4.0,0.004424237250244545,1,0,1.0,0.55,2,1,0,4.9287050046451,0.2855687449043727,1.0259321576192348,0.2855687449043727,20.0,0,20.0,,0,,0.0,,0.0041112625099843925,0.0008455842128125752,0.0003437556102286124,8.832046619317014e-05,1,0,1,0,0
2021-07-20 09:50:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,428.22,430.15303729718937,6.0,0.004514121940099258,1,0,0.95,0.5,2,1,0,3.983368562622036,0.2793531199761333,0.9311770665869542,0.2793531199761333,19.0,0,19.0,,0,,0.050000000000000044,,0.0018951358180669953,0.0009455415085510914,9.995729573851616e-05,8.942873567367927e-05,1,0,1,0,0
2021-07-20 10:00:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,428.08,429.964963204533,5.0,0.004403296590667516,1,0,0.9,0.44999999999999996,2,1,0,4.233504389268542,0.1379337269686441,1.103469815749213,0.1379337269686441,18.0,0,18.0,,0,,0.09999999999999998,,-0.00032693475316436515,0.0008243532931496193,-0.0001211882154014721,6.936997842842676e-05,1,0,1,0,0
2021-07-20 10:10:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,429.12,431.03746583278064,10.0,0.004468367432840736,1,0,0.85,0.4,2,1,0,3.07697790444802,0.3024825736576245,0.3546347415295776,0.3024825736576245,17.0,0,17.0,,0,,0.15000000000000002,,0.0024294524387964422,0.0009772198784493166,0.00015286658529969736,7.732203622569062e-05,1,0,1,0,0
2021-07-20 10:20:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,429.0,430.8462182732963,9.0,0.0043035390985928235,1,0,0.8,0.35,2,1,0,3.325717272333937,0.18416023983609886,0.17332728455163332,0.18416023983609886,16.0,0,16.0,,0,,0.19999999999999996,,-0.0002796420581655523,0.000857518741628853,-0.00011970113682046365,5.8557924507009266e-05,1,0,1,0,0
2021-07-20 10:30:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,429.02,430.78148839663226,8.0,0.004105842144031202,1,0,0.75,0.30000000000000004,2,1,0,3.462980517874776,-0.15327946554526606,1.0218631036352146,-0.15327946554526606,15.0,0,15.0,,0,,0.25,,4.662004662003838e-05,0.0007802902944851564,-7.722844714369657e-05,4.562588911170395e-05,1,0,1,0,0
2021-07-20 10:40:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,429.92,431.235,10.0,0.003058708596948234,1,0,0.7,0.25,2,1,0,2.4373111865921517,0.15870863540605123,0.3797670918643393,0.15870863540605123,14.0,0,14.0,,0,,0.30000000000000004,,0.0020978042981680822,0.0009057678186454351,0.0001254775241602787,5.323080673537774e-05,1,0,1,0,0
2021-07-20 10:50:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,430.21,431.55,10.0,0.003114757908928345,1,0,0.65,0.19999999999999996,2,1,0,2.1804379444323443,0.43374303195697383,0.37512910871953237,0.43374303195697383,13.0,0,13.0,,0,,0.35,,0.0006745441012281361,0.00088374651222474,-2.202130642069513e-05,4.606393881575175e-05,1,0,1,0,0
2021-07-20 11:00:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,430.21,431.83564504642897,10.0,0.0037787244518467933,1,0,0.6,0.15000000000000002,2,1,0,2.2883224158752684,0.4552039214375556,0.3936898780000349,0.4552039214375556,12.0,0,12.0,,0,,0.4,,0.0,0.0007995801777271456,-8.416633449759433e-05,3.3661055643052125e-05,1,0,1,0,0
2021-07-20 11:10:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,430.37,431.91738468596975,9.0,0.0035954752561047076,1,0,0.55,0.09999999999999998,2,1,0,2.1972558154594597,0.6850268130550509,0.20680054733732117,0.6850268130550509,11.0,0,11.0,,0,,0.44999999999999996,,0.00037191139211079083,0.0007588498171922548,-4.0730360534890894e-05,2.657615886420041e-05,1,0,1,0,0
2021-07-20 11:20:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,429.94,431.4611429226862,7.0,0.003538035360018066,1,0,0.5,0.050000000000000044,2,1,0,2.8005257996909307,0.13148008449256215,0.26296016898504954,0.13148008449256215,10.0,0,10.0,,0,,0.5,,-0.0009991402746474254,0.0005914221893979995,-0.00016742762779425522,8.099607753871306e-06,1,0,1,0,0
2021-07-20 11:30:00-04:00,0,1,0,0,1.0,1,0,429.84,430.56767349981857,1.0,0.0016928938670635052,1.0,429.89,431.3453469996372,3.0,0.003385393937140213,1,0,,,2,1,0,2.9958491006522325,-0.013742427067199534,1.071909311242579,-0.013742427067199534,,,,,,,,,-0.00011629529701817631,0.0005240205240250303,-6.74016653729692e-05,9.090103132198293e-07,2,0,0,1,0
2021-07-20 11:40:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,430.62,430.96,10.0,0.0007895592401652163,0,0,0.4,0.65,2,1,0,1.982469210780952,-0.041016604360948235,0.7177905763172158,-0.041016604360948235,8.0,0,8.0,,0,,0.6,,0.001698108818535049,0.0006358384568355083,0.00011181793281047801,1.1471764836768227e-05,1,0,1,0,0
2021-07-20 11:50:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,431.145,431.13,10.0,-3.479107956716465e-05,0,0,0.35,0.6,2,1,0,1.6534865498518552,0.5511621832839253,1.2906962519940777,0.5511621832839253,7.0,0,7.0,,0,,0.65,,0.0012191723561376655,0.0006913940662928566,5.5555609457348296e-05,1.5670226229204424e-05,1,0,1,0,0
2021-07-20 12:00:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,430.87,430.79,10.0,-0.00018567085199705513,0,0,0.30000000000000004,0.55,2,1,0,2.186240752346121,0.17035642226074088,1.7035642226073282,0.17035642226074088,6.0,0,6.0,,0,,0.7,,-0.0006378364587319441,0.0005648006829571614,-0.00012659338333569526,2.1213110325473117e-06,2,0,0,1,0
2021-07-20 12:10:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,431.29,431.09,10.0,-0.0004637251037585832,0,0,0.25,0.5,2,1,0,1.635501831771716,0.7885455260328184,1.1390102042695434,0.7885455260328184,5.0,0,5.0,,0,,0.75,,0.0009747719729849003,0.000603845567721708,3.904488476454658e-05,5.637841864166289e-06,1,0,1,0,0
2021-07-20 12:20:00-04:00,0,0,0,0,0.0,0,0,,,,,1.0,431.235,431.62,10.0,0.0008927846765685032,1,0,0.19999999999999996,0.44999999999999996,2,1,0,1.7963483998982563,0.7414714671920599,1.2765539692893555,0.7414714671920599,4.0,0,4.0,,0,,0.8,,-0.0001275244035335854,0.0005341912847450133,-6.965428297669464e-05,-1.5328366921061803e-06,2,0,0,1,0
2021-07-20 12:30:00-04:00,0,0,0,0,0.0,0,0,,,,,0.0,431.55,431.77,10.0,0.0005097902908122176,0,0,0.15000000000000002,0.4,2,1,0,1.3380213574565771,1.2446710301921629,0.809036169624866,1.2446710301921629,3.0,0,3.0,,0,,0.85,,0.0007304601899196239,0.0005528835614283095,1.8692276683296232e-05,3.9336458174166847e-07,2,0,0,1,0
