date,mode,strategy_return,gross_return,turnover,n_active_themes,active_themes
2024-10-29,regime,0.001191245071659379,0.001566245071659379,0.7499999999999999,8,ai_infrastructure|asset_managers|data_centers|fintech|nuclear|travel|uranium|vertical_software
2024-10-30,regime,-0.023461973556679238,-0.023086973556679238,0.7499999999999999,7,ai_apps|dev_tools|fintech|nuclear|travel|uranium|vertical_software
2024-10-31,regime,-0.020902930505604003,-0.02076007336274686,0.2857142857142857,7,ai_apps|cloud|dev_tools|fintech|nuclear|travel|vertical_software
2024-11-01,regime,-0.0036283414454049145,-0.0034854843025477716,0.2857142857142857,7,ai_apps|cloud|dev_tools|fintech|travel|vertical_software|workflow_software
2024-11-04,regime,0.0010742531047670315,0.0010742531047670315,0.0,7,ai_apps|cloud|dev_tools|fintech|travel|vertical_software|workflow_software
2024-11-05,regime,0.024907750579267845,0.024907750579267845,0.0,7,ai_apps|cloud|dev_tools|fintech|travel|vertical_software|workflow_software
2024-11-06,regime,0.03244443510185978,0.03244443510185978,0.0,7,ai_apps|cloud|dev_tools|fintech|travel|vertical_software|workflow_software
2024-11-07,regime,0.01853195066169586,0.01853195066169586,0.0,7,ai_apps|cloud|dev_tools|fintech|travel|vertical_software|workflow_software
2024-11-08,regime,0.0031384566459101227,0.0032813137887672656,0.2857142857142857,7,ai_apps|business_apps|cloud|fintech|travel|vertical_software|workflow_software
2024-11-11,regime,0.03616557078783046,0.03616557078783046,0.0,7,ai_apps|business_apps|cloud|fintech|travel|vertical_software|workflow_software
2024-11-12,regime,-0.006012602821483298,-0.006012602821483298,0.0,7,ai_apps|business_apps|cloud|fintech|travel|vertical_software|workflow_software
2024-11-13,regime,-0.011525263063861103,-0.01138240592100396,0.2857142857142857,7,ai_apps|business_apps|cloud|defense|fintech|vertical_software|workflow_software
2024-11-14,regime,-0.02517677007796331,-0.02505772245891569,0.23809523809523797,8,ai_apps|business_apps|cloud|defense|dev_tools|fintech|vertical_software|workflow_software
2024-11-15,regime,-0.010070852367421987,-0.009848630145199764,0.4444444444444446,9,ai_apps|asset_managers|business_apps|defense|dev_tools|fintech|mega_banks|vertical_software|workflow_software
2024-11-18,regime,0.007443410719183923,0.007554521830295034,0.22222222222222238,8,ai_apps|asset_managers|business_apps|dev_tools|fintech|mega_banks|vertical_software|workflow_software
2024-11-19,regime,0.012314529081136956,0.012314529081136956,0.0,8,ai_apps|asset_managers|business_apps|dev_tools|fintech|mega_banks|vertical_software|workflow_software
2024-11-20,regime,0.0013165209347477673,0.0014415209347477672,0.24999999999999978,7,ai_apps|asset_managers|business_apps|dev_tools|fintech|vertical_software|workflow_software
2024-11-21,regime,0.036597770537423746,0.036597770537423746,0.0,7,ai_apps|asset_managers|business_apps|dev_tools|fintech|vertical_software|workflow_software
2024-11-22,regime,0.0185496812966527,0.0185496812966527,0.0,7,ai_apps|asset_managers|business_apps|dev_tools|fintech|vertical_software|workflow_software
2024-11-25,regime,0.005836023383477488,0.006037081584535689,0.40211640211640204,9,ai_apps|asset_managers|business_apps|cloud|dev_tools|fintech|travel|vertical_software|workflow_software
2024-11-26,regime,-0.012171902445051093,-0.012060791333939983,0.22222222222222243,9,ai_apps|asset_managers|business_apps|cloud|dev_tools|mega_banks|travel|vertical_software|workflow_software
2024-11-27,regime,-0.004830536262692316,-0.004608314040470093,0.44444444444444475,9,ai_apps|asset_managers|cloud|dev_tools|fintech|insurance|mega_banks|travel|workflow_software
2024-11-29,regime,9.533161596378528e-05,0.0003175538381860075,0.4444444444444444,9,aerospace|ai_apps|asset_managers|cloud|defense|dev_tools|fintech|insurance|workflow_software
2024-12-02,regime,-0.014586683012664652,-0.014142238568220208,0.8888888888888885,6,ai_apps|cloud|cybersecurity|dev_tools|fintech|workflow_software
2024-12-03,regime,0.009293438208856973,0.009293438208856973,0.0,6,ai_apps|cloud|cybersecurity|dev_tools|fintech|workflow_software
2024-12-04,regime,0.035309018286777884,0.035309018286777884,0.0,6,ai_apps|cloud|cybersecurity|dev_tools|fintech|workflow_software
2024-12-05,regime,-0.01793131330101861,-0.01793131330101861,0.0,6,ai_apps|cloud|cybersecurity|dev_tools|fintech|workflow_software
2024-12-06,regime,0.01833608445417702,0.018478941597034164,0.28571428571428537,7,ai_apps|business_apps|cloud|cybersecurity|dev_tools|fintech|workflow_software
2024-12-09,regime,-0.008837134653497352,-0.008712134653497352,0.24999999999999994,8,ai_apps|business_apps|china_internet|cloud|cybersecurity|dev_tools|fintech|workflow_software
2024-12-10,regime,-0.03443135791993599,-0.03432950606808414,0.20370370370370372,9,ai_apps|business_apps|china_internet|cloud|consumer_internet|cybersecurity|dev_tools|fintech|workflow_software
2024-12-11,regime,0.010528671165839968,0.010528671165839968,0.0,9,ai_apps|business_apps|china_internet|cloud|consumer_internet|cybersecurity|dev_tools|fintech|workflow_software
2024-12-12,regime,-0.010781793382516074,-0.010781793382516074,0.0,9,ai_apps|business_apps|china_internet|cloud|consumer_internet|cybersecurity|dev_tools|fintech|workflow_software
2024-12-13,regime,-0.009405333869388459,-0.009405333869388459,0.0,9,ai_apps|business_apps|china_internet|cloud|consumer_internet|cybersecurity|dev_tools|fintech|workflow_software
2024-12-16,regime,0.009431679457882942,0.009538160939364423,0.21296296296296297,8,ai_apps|business_apps|cloud|consumer_internet|cybersecurity|dev_tools|fintech|workflow_software
2024-12-17,regime,-0.004106396145044511,-0.004106396145044511,0.0,8,ai_apps|business_apps|cloud|consumer_internet|cybersecurity|dev_tools|fintech|workflow_software
2024-12-18,regime,-0.04661003497384648,-0.046262812751624256,0.6944444444444444,6,ai_apps|autos|business_apps|cloud|consumer_internet|workflow_software
2024-12-19,regime,0.002015654850514735,0.002015654850514735,0.0,6,ai_apps|autos|business_apps|cloud|consumer_internet|workflow_software
2024-12-20,regime,0.018317905760282412,0.018567905760282413,0.5,8,ai_apps|autos|business_apps|cloud|consumer_internet|cybersecurity|robotics|workflow_software
2024-12-23,regime,0.0018637506954675303,0.0021077983145151493,0.48809523809523775,7,ai_apps|autos|cloud|consumer_internet|cybersecurity|robotics|travel
2024-12-24,regime,0.014191879340983595,0.014316879340983595,0.2499999999999995,8,ai_apps|ai_infrastructure|autos|cloud|consumer_internet|cybersecurity|robotics|travel
2024-12-26,regime,0.0047663696723826655,0.004891369672382666,0.25000000000000006,8,aerospace|ai_apps|ai_infrastructure|autos|consumer_internet|cybersecurity|robotics|travel
2024-12-27,regime,-0.022692772543799308,-0.022567772543799307,0.25000000000000017,8,aerospace|ai_apps|ai_infrastructure|autos|consumer_internet|defense|robotics|travel
2024-12-30,regime,-0.013197041608997477,-0.013197041608997477,0.0,8,aerospace|ai_apps|ai_infrastructure|autos|consumer_internet|defense|robotics|travel
2024-12-31,regime,-0.015487892882186393,-0.015362892882186393,0.25,8,aerospace|ai_apps|autos|consumer_internet|defense|oil_exploration|robotics|travel
2025-01-02,regime,-0.0006153203438360151,-0.00037127272478839626,0.48809523809523775,7,aerospace|ai_apps|autos|consumer_internet|oil_exploration|restaurants|robotics
2025-01-03,regime,0.05067662391974897,0.05095440169752675,0.5555555555555555,6,aerospace|ai_apps|autos|mega_banks|oil_exploration|robotics
2025-01-06,regime,0.010702476312207753,0.010952476312207754,0.5,8,aerospace|ai_apps|ai_infrastructure|autos|mega_banks|oil_exploration|robotics|semis
2025-01-07,regime,-0.024655245927835773,-0.024530245927835773,0.24999999999999983,7,aerospace|ai_infrastructure|autos|mega_banks|oil_exploration|robotics|semis
2025-01-08,regime,-0.024677764657137637,-0.024427764657137637,0.4999999999999999,8,aerospace|ai_infrastructure|data_centers|medtech|mega_banks|oil_exploration|robotics|semis
2025-01-10,regime,-0.0025347038899858,-0.0024235927788746887,0.22222222222222238,9,aerospace|ai_infrastructure|data_centers|gold|medtech|mega_banks|oil_exploration|robotics|semis
2025-01-13,regime,-0.013943808965619144,-0.013721586743396921,0.44444444444444464,8,ai_infrastructure|data_centers|gold|medtech|mega_banks|oil_exploration|pharma|semis
2025-01-14,regime,0.012400550387415811,0.012511661498526921,0.22222222222222238,9,ai_infrastructure|data_centers|gold|medtech|mega_banks|oil_exploration|pharma|regional_banks|semis
2025-01-15,regime,0.020353221054116744,0.020543697244592932,0.3809523809523807,7,ai_infrastructure|data_centers|gold|medtech|mega_banks|oil_exploration|regional_banks
2025-01-16,regime,0.0030825463607546664,0.0032254035036118093,0.285714285714286,6,ai_infrastructure|data_centers|gold|medtech|mega_banks|oil_exploration
2025-01-17,regime,0.0037708133450691217,0.003913670487926265,0.285714285714286,7,ai_infrastructure|data_centers|gold|medtech|mega_banks|oil_exploration|regional_banks
2025-01-21,regime,0.01825292024216723,0.01847514246438945,0.4444444444444441,9,ai_infrastructure|asset_managers|data_centers|defense|gold|medtech|mega_banks|oil_exploration|regional_banks
2025-01-22,regime,0.005686686065836494,0.005797797176947605,0.22222222222222207,8,ai_infrastructure|asset_managers|data_centers|defense|gold|medtech|mega_banks|oil_exploration
2025-01-23,regime,0.007772997510462766,0.007995219732684989,0.4444444444444444,9,ai_infrastructure|asset_managers|data_centers|defense|gold|medtech|mega_banks|nuclear|uranium
2025-01-24,regime,-0.005724857580155787,-0.005613746469044676,0.22222222222222207,8,ai_infrastructure|asset_managers|data_centers|gold|medtech|mega_banks|nuclear|uranium
2025-01-27,regime,-0.10318826413853811,-0.10256326413853811,1.2500000000000002,5,asset_managers|insurance|medtech|mega_banks|regional_banks
