date,action,theme,theme_rank,theme_score,tickers
2019-06-26,enter,ai_infrastructure,3.0,0.7880244755244756,MU|NVDA|ANET
2019-06-27,exit,oil_exploration,22.0,0.4278846153846154,USO|COP|DVN
2019-06-27,enter,asset_managers,3.0,0.7347027972027972,GS|KKR|MS
2019-06-28,enter,regional_banks,1.0,0.7945804195804195,PNC|KEY|HBAN
2019-06-28,enter,mega_banks,2.0,0.7320804195804195,GS|BAC|JPM
2019-06-28,enter,robotics,3.0,0.7115384615384616,TER|ZBRA|CAT
2019-07-01,exit,robotics,21.0,0.4676573426573427,TER|ZBRA|CAT
2019-07-02,exit,asset_managers,12.0,0.5869755244755245,GS|KKR|MS
2019-07-02,exit,regional_banks,29.0,0.4169580419580419,PNC|KEY|HBAN
2019-07-02,exit,mega_banks,16.0,0.5625000000000001,GS|BAC|JPM
2019-07-02,enter,china_internet,1.0,0.7919580419580418,JD|TCOM|KWEB
2019-07-03,exit,semis,32.0,0.3321678321678322,MU|QCOM|NVDA
2019-07-03,exit,ai_infrastructure,26.0,0.4208916083916084,MU|NVDA|ANET
2019-07-03,exit,china_internet,28.0,0.39641608391608385,JD|TCOM|KWEB
2019-07-03,enter,cybersecurity,1.0,0.7696678321678321,GEN|ZS|TENB
2019-07-03,enter,insurance,2.0,0.7539335664335665,PGR|ALL|AIG
2019-07-03,enter,payments,3.0,0.7259615384615385,MA|COF|FIS
2019-07-05,exit,insurance,17.0,0.5681818181818182,PGR|ALL|AIG
2019-07-05,exit,payments,11.0,0.6136363636363638,MA|COF|FIS
2019-07-05,enter,cloud,1.0,0.8129370629370629,ZS|GOOGL|NOW
2019-07-05,enter,mega_banks,3.0,0.7347027972027971,C|JPM|GS
2019-07-08,exit,mega_banks,21.0,0.48776223776223776,C|JPM|GS
2019-07-08,enter,consumer_staples,2.0,0.8024475524475525,TGT|DG|PG
2019-07-09,exit,consumer_staples,9.0,0.6280594405594405,TGT|DG|PG
2019-07-09,enter,workflow_software,1.0,0.8216783216783216,NOW|TEAM|DOCU
2019-07-09,enter,fintech,3.0,0.7753496503496504,XYZ|FUTU|INTU
2019-07-10,enter,oil_exploration,1.0,0.805506993006993,USO|FANG|DVN
2019-07-11,exit,oil_exploration,10.0,0.6359265734265733,USO|FANG|DVN
2019-07-11,enter,payments,1.0,0.7867132867132866,XYZ|PYPL|V
2019-07-11,enter,business_apps,3.0,0.7027972027972028,WDAY|INTU|CRM
2019-07-12,exit,cloud,24.0,0.4086538461538462,ZS|GOOGL|NOW
2019-07-12,exit,workflow_software,20.0,0.5218531468531469,NOW|TEAM|DOCU
2019-07-12,exit,business_apps,15.0,0.5480769230769231,WDAY|INTU|CRM
2019-07-12,enter,ai_infrastructure,1.0,0.7727272727272727,MU|AMAT|NVDA
2019-07-12,enter,semis,2.0,0.7683566433566434,MU|NVDA|AMAT
2019-07-12,enter,autos,3.0,0.6953671328671328,TSLA|F|MCHP
2019-07-15,exit,cybersecurity,13.0,0.5633741258741258,GEN|ZS|TENB
2019-07-16,exit,payments,19.0,0.5340909090909091,XYZ|PYPL|V
2019-07-16,enter,consumer_staples,2.0,0.7237762237762237,COST|PG|CL
2019-07-16,enter,robotics,3.0,0.7019230769230769,ROK|TSLA|CAT
2019-07-17,exit,robotics,12.0,0.5909090909090909,ROK|TSLA|CAT
2019-07-17,enter,gold,1.0,0.8090034965034965,PAAS|WPM|FNV
2019-07-18,exit,autos,11.0,0.6219405594405595,TSLA|F|MCHP
2019-07-18,exit,consumer_staples,9.0,0.645541958041958,COST|PG|CL
2019-07-19,enter,regional_banks,3.0,0.6468531468531468,USB|TFC|HBAN
2019-07-22,exit,regional_banks,9.0,0.6446678321678321,USB|TFC|HBAN
2019-07-22,enter,asset_managers,3.0,0.7347027972027972,BX|SCHW|GS
2019-07-23,exit,fintech,15.0,0.5738636363636364,XYZ|FUTU|INTU
2019-07-23,exit,gold,17.0,0.5594405594405595,PAAS|WPM|FNV
2019-07-23,enter,regional_banks,1.0,0.8251748251748251,USB|FITB|COF
2019-07-23,enter,mega_banks,2.0,0.8076923076923076,BAC|GS|WFC
2019-07-24,enter,autos,3.0,0.7753496503496504,TXN|ON|MCHP
2019-07-25,exit,ai_infrastructure,17.0,0.5812937062937062,MU|AMAT|NVDA
2019-07-25,exit,semis,9.0,0.6590909090909091,MU|NVDA|AMAT
2019-07-25,exit,mega_banks,20.0,0.5388986013986014,BAC|GS|WFC
2019-07-25,exit,autos,23.0,0.5083041958041958,TXN|ON|MCHP
2019-07-25,enter,defense,2.0,0.7692307692307692,NOC|KTOS|RTX
2019-07-25,enter,consumer_internet,3.0,0.7600524475524476,SNAP|EXPE|PINS
2019-07-26,exit,defense,22.0,0.49912587412587406,NOC|KTOS|RTX
2019-07-26,exit,consumer_internet,10.0,0.680944055944056,SNAP|EXPE|PINS
2019-07-26,enter,mega_banks,2.0,0.7967657342657343,WFC|BAC|GS
2019-07-26,enter,payments,3.0,0.7932692307692308,FIS|COF|GPN
2019-07-29,exit,asset_managers,18.0,0.5839160839160839,BX|SCHW|GS
2019-07-29,exit,regional_banks,12.0,0.6542832167832168,USB|FITB|COF
2019-07-29,exit,mega_banks,17.0,0.6057692307692308,WFC|BAC|GS
2019-07-29,exit,payments,10.0,0.6704545454545453,FIS|COF|GPN
2019-07-29,enter,consumer,1.0,0.7888986013986015,CMG|TXRH|SBUX
2019-07-29,enter,medtech,2.0,0.7609265734265734,EW|SYK|MDT
2019-07-29,enter,restaurants,3.0,0.7460664335664335,CMG|TXRH|SBUX
2019-07-30,exit,consumer,14.0,0.5856643356643357,CMG|TXRH|SBUX
2019-07-30,exit,restaurants,12.0,0.5948426573426573,CMG|TXRH|SBUX
2019-07-30,enter,ai_apps,2.0,0.741258741258741,PINS|GOOGL|SNAP
2019-07-30,enter,robotics,3.0,0.7285839160839161,ZBRA|CGNX|TER
2019-07-31,exit,medtech,10.0,0.6158216783216784,EW|SYK|MDT
2019-07-31,exit,ai_apps,26.0,0.423513986013986,PINS|GOOGL|SNAP
2019-07-31,exit,robotics,25.0,0.42744755244755234,ZBRA|CGNX|TER
2019-07-31,enter,defense,1.0,0.7381993006993006,LHX|KTOS|AXON
2019-07-31,enter,insurance,2.0,0.7342657342657342,ALL|CB|MET
2019-07-31,enter,pharma,3.0,0.7333916083916084,AMGN|MRK|LLY
2019-08-01,exit,defense,21.0,0.4523601398601399,LHX|KTOS|AXON
2019-08-01,exit,insurance,13.0,0.5673076923076923,ALL|CB|MET
2019-08-01,enter,gold,1.0,0.7915209790209791,GOLD|PAAS|GLD
2019-08-01,enter,cloud,3.0,0.7290209790209791,AKAM|EQIX|TEAM
2019-08-02,exit,gold,10.0,0.6298076923076925,GOLD|PAAS|GLD
2019-08-02,exit,cloud,18.0,0.513548951048951,AKAM|EQIX|TEAM
2019-08-02,enter,consumer_staples,1.0,0.7945804195804197,KR|PG|MCD
2019-08-02,enter,oil_exploration,3.0,0.7316433566433566,OXY|USO|EOG
2019-08-05,enter,gold,1.0,0.7115384615384617,AEM|GLD|GOLD
2019-08-05,enter,aerospace,3.0,0.6726398601398601,LHX|LMT|TDG
2019-08-06,exit,oil_exploration,33.0,0.2644230769230769,OXY|USO|EOG
2019-08-06,exit,gold,15.0,0.4978146853146854,AEM|GLD|GOLD
2019-08-06,enter,insurance,1.0,0.7993881118881119,ALL|CB|TRV
2019-08-07,exit,pharma,11.0,0.611013986013986,AMGN|MRK|LLY
2019-08-07,exit,insurance,16.0,0.5716783216783217,ALL|CB|TRV
2019-08-07,enter,gold,1.0,0.8811188811188813,GOLD|AEM|PAAS
2019-08-07,enter,retail,3.0,0.7124125874125873,KR|COST|PDD
2019-08-08,exit,gold,16.0,0.569493006993007,GOLD|AEM|PAAS
2019-08-08,exit,retail,22.0,0.513986013986014,KR|COST|PDD
2019-08-08,enter,defense,1.0,0.7692307692307694,NOC|TDG|LHX
2019-08-08,enter,insurance,2.0,0.7307692307692308,CB|AIG|TRV
2019-08-09,exit,consumer_staples,13.0,0.6101398601398601,KR|PG|MCD
2019-08-09,exit,defense,14.0,0.6088286713286712,NOC|TDG|LHX
2019-08-09,enter,medtech,2.0,0.7788461538461539,DXCM|SYK|BSX
2019-08-09,enter,cybersecurity,3.0,0.7740384615384616,GEN|CRWD|AKAM
2019-08-12,exit,insurance,12.0,0.6267482517482518,CB|AIG|TRV
2019-08-12,exit,medtech,10.0,0.6398601398601399,DXCM|SYK|BSX
2019-08-12,enter,gold,3.0,0.7194055944055944,AEM|GLD|FNV
2019-08-13,exit,aerospace,29.0,0.41040209790209786,LHX|LMT|TDG
2019-08-13,exit,gold,28.0,0.41914335664335667,AEM|GLD|FNV
2019-08-13,enter,china_internet,1.0,0.7613636363636364,NTES|JD|TME
2019-08-13,enter,semis,2.0,0.7124125874125874,AMD|LRCX|AVGO
2019-08-13,enter,business_apps,3.0,0.6909965034965035,HUBS|INTU|MSFT
2019-08-14,exit,business_apps,14.0,0.5869755244755245,HUBS|INTU|MSFT
2019-08-14,enter,consumer_internet,2.0,0.7333916083916084,NTES|BKNG|PINS
2019-08-15,exit,cybersecurity,17.0,0.5812937062937064,GEN|CRWD|AKAM
2019-08-15,exit,consumer_internet,21.0,0.5144230769230769,NTES|BKNG|PINS
2019-08-15,enter,medtech,1.0,0.8317307692307692,DXCM|MDT|EW
2019-08-15,enter,consumer_staples,2.0,0.783653846153846,WMT|KO|PEP
2019-08-15,enter,pharma,3.0,0.7775349650349651,JNJ|NVO|AMGN
2019-08-16,exit,medtech,10.0,0.6341783216783217,DXCM|MDT|EW
2019-08-16,enter,retail,3.0,0.7473776223776223,PDD|WMT|JD
2019-08-19,exit,pharma,18.0,0.55506993006993,JNJ|NVO|AMGN
2019-08-20,exit,consumer_staples,15.0,0.6101398601398601,WMT|KO|PEP
2019-08-20,exit,retail,11.0,0.6542832167832168,PDD|WMT|JD
2019-08-20,enter,nuclear,1.0,0.7827797202797203,VST|CCJ|UUUU
2019-08-20,enter,defense,3.0,0.7534965034965035,TDG|HEI|GD
2019-08-21,exit,china_internet,13.0,0.6075174825174825,NTES|JD|TME
2019-08-21,exit,nuclear,16.0,0.5476398601398601,VST|CCJ|UUUU
2019-08-21,exit,defense,24.0,0.4676573426573427,TDG|HEI|GD
2019-08-21,enter,data_centers,1.0,0.7819055944055944,VST|NVDA|SMCI
2019-08-21,enter,fintech,3.0,0.7185314685314684,FUTU|PYPL|MA
2019-08-22,exit,fintech,20.0,0.49256993006993005,FUTU|PYPL|MA
2019-08-22,enter,retail,2.0,0.8238636363636364,TGT|PDD|DG
2019-08-22,enter,ai_infrastructure,3.0,0.7963286713286714,KLAC|SMCI|NVDA
2019-08-23,exit,semis,24.0,0.458479020979021,AMD|LRCX|AVGO
2019-08-23,exit,data_centers,13.0,0.6219405594405595,VST|NVDA|SMCI
2019-08-23,exit,retail,11.0,0.6333041958041958,TGT|PDD|DG
2019-08-23,exit,ai_infrastructure,23.0,0.4611013986013986,KLAC|SMCI|NVDA
2019-08-23,enter,ai_apps,1.0,0.7919580419580421,CRM|HUBS|PINS
2019-08-23,enter,defense,2.0,0.7810314685314687,BA|HEI|LMT
2019-08-23,enter,gold,3.0,0.7491258741258741,WPM|AEM|PAAS
2019-08-26,enter,consumer_staples,3.0,0.7626748251748252,PEP|DG|COST
2019-08-27,enter,business_apps,1.0,0.8343531468531467,HUBS|INTU|ADSK
2019-08-28,exit,ai_apps,26.0,0.3898601398601399,CRM|HUBS|PINS
2019-08-28,exit,gold,10.0,0.576048951048951,WPM|AEM|PAAS
2019-08-28,exit,business_apps,19.0,0.4908216783216783,HUBS|INTU|ADSK
2019-08-28,enter,regional_banks,2.0,0.7657342657342658,TFC|FITB|HBAN
2019-08-28,enter,retail,3.0,0.763111888111888,COST|DLTR|TGT
2019-08-29,exit,consumer_staples,11.0,0.6088286713286712,PEP|DG|COST
2019-08-29,enter,aerospace,2.0,0.7534965034965035,HEI|GD|RTX
2019-08-30,exit,defense,9.0,0.6411713286713288,BA|HEI|LMT
2019-08-30,enter,robotics,2.0,0.7482517482517483,TSLA|ISRG|HON
2019-08-30,enter,mega_banks,3.0,0.7119755244755245,WFC|MS|GS
2019-09-03,exit,aerospace,11.0,0.5891608391608392,HEI|GD|RTX
2019-09-03,exit,robotics,9.0,0.618444055944056,TSLA|ISRG|HON
2019-09-03,exit,mega_banks,18.0,0.5096153846153846,WFC|MS|GS
2019-09-03,enter,consumer_staples,1.0,0.7451923076923076,DG|DLTR|PEP
2019-09-03,enter,uranium,2.0,0.700611888111888,UUUU|UEC|DNN
2019-09-03,enter,nuclear,3.0,0.6774475524475525,UEC|UUUU|DNN
2019-09-04,exit,uranium,22.0,0.44230769230769235,UUUU|UEC|DNN
2019-09-04,exit,nuclear,18.0,0.47333916083916083,UEC|UUUU|DNN
2019-09-04,enter,oil_exploration,3.0,0.6791958041958043,DVN|FANG|APA
2019-09-05,exit,retail,15.0,0.5524475524475525,COST|DLTR|TGT
2019-09-05,exit,consumer_staples,24.0,0.41258741258741255,DG|DLTR|PEP
2019-09-05,exit,oil_exploration,21.0,0.4602272727272727,DVN|FANG|APA
2019-09-05,enter,semis,1.0,0.8055069930069931,LRCX|MU|NVDA
2019-09-05,enter,robotics,2.0,0.7679195804195803,TER|ROK|CAT
2019-09-05,enter,ai_infrastructure,3.0,0.7211538461538461,DELL|MU|NVDA
2019-09-06,exit,regional_banks,17.0,0.5222902097902098,TFC|FITB|HBAN
2019-09-06,exit,robotics,12.0,0.5917832167832168,TER|ROK|CAT
2019-09-06,exit,ai_infrastructure,10.0,0.6097027972027971,DELL|MU|NVDA
2019-09-06,enter,uranium,1.0,0.8046328671328672,UUUU|UEC|CCJ
2019-09-06,enter,data_centers,2.0,0.7705419580419582,WDC|DELL|NTAP
2019-09-06,enter,nuclear,3.0,0.7618006993006993,UUUU|UEC|CCJ
2019-09-09,exit,uranium,11.0,0.5651223776223776,UUUU|UEC|CCJ
2019-09-09,exit,nuclear,17.0,0.541958041958042,UUUU|UEC|CCJ
2019-09-09,enter,regional_banks,1.0,0.7736013986013986,HBAN|KEY|COF
2019-09-09,enter,oil_exploration,2.0,0.7486888111888111,EOG|APA|DVN
2019-09-09,enter,asset_managers,3.0,0.7076048951048951,GS|SCHW|TROW
2019-09-10,enter,biotech,2.0,0.7281468531468532,MRNA|BIIB|ABBV
2019-09-10,enter,mega_banks,3.0,0.7058566433566434,GS|C|BAC
2019-09-11,exit,semis,14.0,0.5847902097902098,LRCX|MU|NVDA
2019-09-11,exit,oil_exploration,23.0,0.4357517482517483,EOG|APA|DVN
2019-09-11,exit,biotech,16.0,0.5703671328671328,MRNA|BIIB|ABBV
2019-09-11,exit,mega_banks,9.0,0.6210664335664335,GS|C|BAC
2019-09-11,enter,robotics,2.0,0.7854020979020979,TSLA|CAT|CGNX
2019-09-11,enter,travel,3.0,0.7657342657342658,TCOM|UBER|BKNG
2019-09-12,exit,data_centers,14.0,0.5454545454545454,WDC|DELL|NTAP
2019-09-12,exit,robotics,15.0,0.5402097902097902,TSLA|CAT|CGNX
2019-09-12,exit,travel,10.0,0.5668706293706294,TCOM|UBER|BKNG
2019-09-12,enter,mega_banks,3.0,0.7395104895104895,GS|BAC|JPM
2019-09-16,exit,asset_managers,11.0,0.5397727272727273,GS|SCHW|TROW
2019-09-16,exit,mega_banks,16.0,0.4868881118881118,GS|BAC|JPM
2019-09-16,enter,oil_exploration,1.0,0.8308566433566434,APA|COP|EOG
2019-09-16,enter,defense,2.0,0.770541958041958,KTOS|NOC|LMT
2019-09-17,exit,regional_banks,30.0,0.36975524475524474,HBAN|KEY|COF
2019-09-17,exit,oil_exploration,11.0,0.6411713286713286,APA|COP|EOG
2019-09-17,enter,dev_tools,1.0,0.7552447552447553,TEAM|MDB|CDNS
2019-09-17,enter,biotech,2.0,0.7443181818181818,ABBV|ALNY|MRNA
2019-09-17,enter,consumer_internet,3.0,0.6966783216783216,SNAP|TME|BKNG
2019-09-18,exit,dev_tools,9.0,0.6853146853146853,TEAM|MDB|CDNS
2019-09-18,exit,biotech,18.0,0.6057692307692308,ABBV|ALNY|MRNA
2019-09-18,exit,consumer_internet,12.0,0.673513986013986,SNAP|TME|BKNG
2019-09-18,enter,cloud,2.0,0.7622377622377622,EQIX|TEAM|NOW
2019-09-18,enter,asset_managers,3.0,0.7618006993006992,BX|BLK|KKR
2019-09-19,exit,defense,12.0,0.6302447552447551,KTOS|NOC|LMT
2019-09-19,exit,asset_managers,16.0,0.5895979020979021,BX|BLK|KKR
2019-09-19,enter,pharma,1.0,0.7578671328671328,LLY|NVO|BMY
2019-09-19,enter,oil_exploration,2.0,0.7526223776223776,COP|USO|EOG
2019-09-19,enter,biotech,3.0,0.7473776223776224,MRNA|ALNY|BIIB
2019-09-20,exit,oil_exploration,10.0,0.6643356643356643,COP|USO|EOG
2019-09-20,enter,workflow_software,3.0,0.8072552447552447,NOW|TEAM|DOCU
2019-09-23,exit,pharma,11.0,0.6660839160839161,LLY|NVO|BMY
2019-09-23,exit,biotech,10.0,0.6708916083916083,MRNA|ALNY|BIIB
2019-09-23,exit,workflow_software,18.0,0.527534965034965,NOW|TEAM|DOCU
2019-09-23,enter,consumer_staples,1.0,0.7932692307692308,DLTR|PG|WMT
2019-09-23,enter,gold,2.0,0.7530594405594406,PAAS|AEM|NEM
2019-09-24,enter,insurance,1.0,0.812937062937063,PGR|CB|ALL
2019-09-24,enter,medtech,3.0,0.7263986013986015,ISRG|MDT|JNJ
2019-09-25,exit,cloud,14.0,0.5751748251748251,EQIX|TEAM|NOW
2019-09-25,exit,gold,21.0,0.4973776223776223,PAAS|AEM|NEM
2019-09-25,exit,insurance,20.0,0.5367132867132868,PGR|CB|ALL
2019-09-25,exit,medtech,25.0,0.45716783216783213,ISRG|MDT|JNJ
2019-09-25,enter,semis,1.0,0.7473776223776224,LRCX|TSM|MPWR
2019-09-25,enter,ai_infrastructure,2.0,0.7381993006993006,TSM|MPWR|KLAC
2019-09-25,enter,data_centers,3.0,0.6848776223776225,EQIX|DLR|DELL
2019-09-26,exit,data_centers,11.0,0.6564685314685316,EQIX|DLR|DELL
2019-09-26,enter,insurance,1.0,0.8090034965034965,PGR|CB|ALL
2019-09-27,exit,semis,13.0,0.5909090909090909,LRCX|TSM|MPWR
2019-09-27,exit,ai_infrastructure,20.0,0.5192307692307692,TSM|MPWR|KLAC
2019-09-27,enter,robotics,1.0,0.8500874125874127,EMR|DE|ROK
2019-09-27,enter,regional_banks,3.0,0.7753496503496504,TFC|USB|KEY
2019-09-30,exit,regional_banks,16.0,0.56993006993007,TFC|USB|KEY
2019-09-30,enter,vertical_software,1.0,0.7591783216783216,ORCL|PTC|LDOS
2019-09-30,enter,fintech,2.0,0.7421328671328672,XYZ|FIS|PYPL
2019-09-30,enter,payments,3.0,0.7381993006993007,XYZ|FIS|AXP
2019-10-01,exit,insurance,28.0,0.43006993006993005,PGR|CB|ALL
2019-10-01,exit,vertical_software,21.0,0.5026223776223776,ORCL|PTC|LDOS
2019-10-01,exit,fintech,13.0,0.6027097902097902,XYZ|FIS|PYPL
2019-10-01,enter,semis,1.0,0.8317307692307694,TSM|TXN|MCHP
2019-10-01,enter,autos,3.0,0.7652972027972029,TSLA|TXN|MCHP
2019-10-02,exit,robotics,12.0,0.6018356643356644,EMR|DE|ROK
2019-10-02,exit,payments,11.0,0.604458041958042,XYZ|FIS|AXP
2019-10-02,exit,semis,28.0,0.45367132867132876,TSM|TXN|MCHP
2019-10-02,enter,pharma,2.0,0.7469405594405595,JNJ|BMY|ABBV
2019-10-02,enter,medtech,3.0,0.7303321678321677,JNJ|TMO|EW
2019-10-03,exit,autos,29.0,0.3562062937062937,TSLA|TXN|MCHP
2019-10-03,enter,workflow_software,1.0,0.755681818181818,HUBS|TEAM|DOCU
2019-10-03,enter,dev_tools,2.0,0.7242132867132868,MDB|TEAM|CDNS
2019-10-03,enter,cloud,3.0,0.7097902097902098,DLR|AKAM|MDB
2019-10-04,exit,workflow_software,9.0,0.6319930069930069,HUBS|TEAM|DOCU
2019-10-04,enter,semis,2.0,0.7534965034965035,TER|NVDA|TSM
2019-10-04,enter,business_apps,3.0,0.7246503496503496,WDAY|INTU|ORCL
2019-10-07,exit,consumer_staples,18.0,0.5463286713286712,DLTR|PG|WMT
2019-10-07,exit,pharma,12.0,0.6376748251748251,JNJ|BMY|ABBV
2019-10-07,exit,medtech,17.0,0.5603146853146853,JNJ|TMO|EW
2019-10-07,enter,workflow_software,1.0,0.8631993006993007,HUBS|NOW|DOCU
2019-10-07,enter,uranium,2.0,0.7805944055944054,LEU|UEC|UUUU
2019-10-07,enter,nuclear,3.0,0.7701048951048951,LEU|UEC|VST
2019-10-08,exit,dev_tools,15.0,0.5625,MDB|TEAM|CDNS
2019-10-08,exit,semis,23.0,0.44449300699300703,TER|NVDA|TSM
2019-10-08,exit,business_apps,12.0,0.6206293706293706,WDAY|INTU|ORCL
2019-10-08,exit,workflow_software,14.0,0.5869755244755245,HUBS|NOW|DOCU
2019-10-08,enter,gold,3.0,0.7089160839160837,FNV|WPM|NEM
2019-10-09,exit,gold,24.0,0.4532342657342657,FNV|WPM|NEM
2019-10-09,enter,business_apps,2.0,0.7268356643356643,DOCU|ORCL|HUBS
2019-10-09,enter,fintech,3.0,0.7198426573426573,MA|XYZ|V
2019-10-10,exit,cloud,22.0,0.4501748251748252,DLR|AKAM|MDB
2019-10-10,exit,fintech,13.0,0.5454545454545454,MA|XYZ|V
2019-10-10,enter,mega_banks,1.0,0.7609265734265733,C|BAC|JPM
2019-10-10,enter,regional_banks,3.0,0.7233391608391608,TFC|PNC|COF
2019-10-11,exit,uranium,20.0,0.5065559440559441,LEU|UEC|UUUU
2019-10-11,exit,nuclear,23.0,0.458041958041958,LEU|UEC|VST
2019-10-11,exit,regional_banks,9.0,0.6407342657342657,TFC|PNC|COF
2019-10-11,enter,robotics,2.0,0.7613636363636364,TSLA|CAT|ROK
2019-10-11,enter,autos,3.0,0.7465034965034966,TSLA|MCHP|TM
2019-10-14,exit,business_apps,20.0,0.5048076923076923,DOCU|ORCL|HUBS
2019-10-14,exit,robotics,9.0,0.6354895104895105,TSLA|CAT|ROK
2019-10-14,enter,fintech,2.0,0.784965034965035,GPN|MA|V
2019-10-14,enter,asset_managers,3.0,0.7416958041958043,MS|BLK|GS
2019-10-15,enter,semis,1.0,0.7963286713286714,NVDA|AMAT|ON
2019-10-15,enter,regional_banks,3.0,0.7674825174825175,FITB|PNC|TFC
2019-10-16,exit,autos,11.0,0.6306818181818182,TSLA|MCHP|TM
2019-10-16,exit,fintech,21.0,0.49606643356643365,GPN|MA|V
2019-10-16,exit,semis,9.0,0.6486013986013985,NVDA|AMAT|ON
2019-10-16,enter,consumer_internet,1.0,0.8662587412587412,NTES|BIDU|NFLX
2019-10-17,exit,regional_banks,15.0,0.5332167832167832,FITB|PNC|TFC
2019-10-17,enter,robotics,1.0,0.7701048951048951,CGNX|ZBRA|CAT
2019-10-17,enter,data_centers,3.0,0.7460664335664335,PSTG|NTAP|PWR
2019-10-18,exit,consumer_internet,13.0,0.5668706293706294,NTES|BIDU|NFLX
2019-10-18,enter,regional_banks,1.0,0.8540466886055121,PNC|USB|FITB
2019-10-22,exit,robotics,10.0,0.5633741258741258,CGNX|ZBRA|CAT
2019-10-22,enter,oil_exploration,1.0,0.7574300699300699,OXY|COP|USO
2019-10-22,enter,biotech,2.0,0.756118881118881,BIIB|ALNY|VRTX
2019-10-23,exit,data_centers,12.0,0.5253496503496503,PSTG|NTAP|PWR
2019-10-24,exit,mega_banks,13.0,0.5799825174825175,C|BAC|JPM
2019-10-24,exit,asset_managers,12.0,0.5821678321678321,MS|BLK|GS
2019-10-24,exit,regional_banks,9.0,0.6228146853146853,PNC|USB|FITB
2019-10-24,exit,oil_exploration,10.0,0.618006993006993,OXY|COP|USO
2019-10-24,enter,defense,2.0,0.6708916083916083,RTX|KTOS|TDG
2019-10-24,enter,robotics,3.0,0.6682692307692308,TSLA|TER|ROK
2019-10-25,exit,biotech,10.0,0.6433566433566434,BIIB|ALNY|VRTX
2019-10-25,exit,defense,25.0,0.4020979020979021,RTX|KTOS|TDG
2019-10-25,enter,semis,2.0,0.7596153846153847,LRCX|INTC|MU
2019-10-25,enter,ai_infrastructure,3.0,0.7456293706293705,AMAT|NVDA|MU
2019-10-28,enter,biotech,1.0,0.8059440559440558,CRSP|BIIB|VRTX
2019-10-29,exit,semis,18.0,0.5673076923076923,LRCX|INTC|MU
2019-10-29,exit,ai_infrastructure,20.0,0.5463286713286714,AMAT|NVDA|MU
2019-10-29,enter,dev_tools,3.0,0.6835664335664335,DDOG|CDNS|MDB
2019-10-30,exit,robotics,17.0,0.5926573426573427,TSLA|TER|ROK
2019-10-30,exit,biotech,10.0,0.6381118881118881,CRSP|BIIB|VRTX
2019-10-30,enter,cloud,1.0,0.7539335664335666,MDB|TEAM|NET
2019-10-30,enter,cybersecurity,2.0,0.7460664335664335,TENB|NET|FTNT
2019-10-31,exit,dev_tools,16.0,0.5402097902097902,DDOG|CDNS|MDB
2019-10-31,exit,cloud,13.0,0.5694930069930069,MDB|TEAM|NET
2019-10-31,enter,gold,1.0,0.8343531468531468,PAAS|AEM|WPM
2019-10-31,enter,pharma,2.0,0.8138111888111887,BMY|LLY|AMGN
2019-10-31,enter,biotech,3.0,0.7696678321678323,NTLA|AMGN|CRSP
2019-11-01,exit,cybersecurity,10.0,0.6402972027972029,TENB|NET|FTNT
2019-11-01,exit,gold,28.0,0.354020979020979,PAAS|AEM|WPM
2019-11-01,enter,workflow_software,2.0,0.7163461538461539,CRM|ZM|TEAM
2019-11-01,enter,china_internet,3.0,0.701048951048951,BILI|TCOM|KWEB
2019-11-04,exit,pharma,15.0,0.5454545454545454,BMY|LLY|AMGN
2019-11-04,exit,biotech,14.0,0.548513986013986,NTLA|AMGN|CRSP
2019-11-04,exit,workflow_software,31.0,0.3317307692307692,CRM|ZM|TEAM
2019-11-04,enter,oil_exploration,2.0,0.7744755244755245,DVN|OXY|APA
2019-11-04,enter,uranium,3.0,0.7596153846153846,LEU|CCJ|UUUU
2019-11-05,exit,uranium,12.0,0.6210664335664335,LEU|CCJ|UUUU
2019-11-05,enter,regional_banks,1.0,0.7508741258741258,KEY|COF|HBAN
2019-11-05,enter,aerospace,2.0,0.7478146853146853,HWM|HON|GE
2019-11-05,enter,vertical_software,3.0,0.694493006993007,PTC|CDNS|ADSK
2019-11-06,exit,oil_exploration,17.0,0.5388986013986014,DVN|OXY|APA
2019-11-06,exit,vertical_software,16.0,0.5393356643356644,PTC|CDNS|ADSK
2019-11-06,enter,insurance,1.0,0.8015734265734265,MET|AIG|ALL
2019-11-07,exit,aerospace,16.0,0.5257867132867133,HWM|HON|GE
2019-11-07,enter,mega_banks,1.0,0.8111888111888111,BAC|GS|C
2019-11-07,enter,oil_exploration,2.0,0.7281468531468531,COP|EOG|DVN
2019-11-08,exit,regional_banks,14.0,0.5681818181818182,KEY|COF|HBAN
2019-11-08,exit,oil_exploration,23.0,0.44361888111888115,COP|EOG|DVN
2019-11-11,exit,china_internet,21.0,0.5218531468531469,BILI|TCOM|KWEB
2019-11-11,exit,mega_banks,28.0,0.47027972027972026,BAC|GS|C
2019-11-11,enter,fintech,1.0,0.7373251748251749,XYZ|GPN|FIS
2019-11-11,enter,payments,2.0,0.7272727272727272,XYZ|COF|GPN
2019-11-12,exit,fintech,13.0,0.5861013986013986,XYZ|GPN|FIS
2019-11-12,exit,payments,16.0,0.5633741258741258,XYZ|COF|GPN
2019-11-12,enter,medtech,1.0,0.7460664335664335,DXCM|EW|BSX
2019-11-12,enter,biotech,3.0,0.7425699300699301,CRSP|MRNA|ABBV
