,pivot_up,pivot_down,super_pivot_up,super_pivot_down,atr_swing_label,long_swing_label,short_swing_label,atr_entry_price,atr_exit_price,atr_holding_bars,atr_realized_return,cont_strength_long,cont_strength_short,leg_state,leg_up_label,leg_down_label,mfe_up_atr,mfe_down_atr,mae_up_atr,mae_down_atr,bars_to_exhaustion,bars_to_exhaustion_censored,bars_to_exhaustion_long,bars_to_exhaustion_short,bars_to_exhaustion_long_censored,bars_to_exhaustion_short_censored,exhaustion_progress_long,exhaustion_progress_short
6416,1,0,0,0,-1.0,0,1,696.08,695.5395998557366,1.0,-0.0007763477535103203,0.050000000000000044,0.19999999999999996,1,0,1,0.0462620157775203,5.616208715370474,0.0462620157775203,1.6561801648291679,1.0,0,1.0,1.0,0,0,0.95,0.95
6417,0,0,0,0,0.0,0,0,696.08,695.5395998557366,1.0,-0.0007763477535103203,0.4,0.09999999999999998,1,0,1,1.5858627883291354,3.7708292966937935,0.2995518600178614,3.7708292966937935,2.0,0,1.0,2.0,0,0,0.95,0.9
6418,0,0,0,0,0.0,0,0,696.08,695.5395998557366,1.0,-0.0007763477535103203,0.35,0.050000000000000044,1,0,1,2.8821703658722218,2.0679979461342977,-0.09770069036846203,2.0679979461342977,1.0,0,1.0,1.0,0,0,0.95,0.95
6419,0,1,0,0,1.0,1,0,692.13,692.7909690659427,1.0,0.0009549782063236201,0.35,0.050000000000000044,2,1,0,3.721808064483699,1.1498268817104336,3.721808064483699,0.43874973117910343,1.0,0,1.0,1.0,0,0,0.95,0.95
6420,0,0,0,0,0.0,0,0,692.13,692.7909690659427,1.0,0.0009549782063236201,0.25,0.15000000000000002,2,1,0,2.9760933265903993,2.444134616040565,2.9760933265903993,0.9776538464162914,5.0,0,5.0,1.0,0,0,0.75,0.95
6421,0,0,0,0,0.0,0,0,692.13,692.7909690659427,1.0,0.0009549782063236201,0.19999999999999996,0.09999999999999998,2,1,0,1.8977019165286504,3.1762954063884696,1.8977019165286504,1.8034897646443329,4.0,0,4.0,1.0,0,0,0.8,0.95
6422,0,0,0,0,0.0,0,0,692.13,692.7909690659427,1.0,0.0009549782063236201,0.15000000000000002,0.050000000000000044,2,1,0,1.8473961095439717,3.3892079002162694,1.8473961095439717,1.972407876355427,3.0,0,3.0,1.0,0,0,0.85,0.95
6423,0,1,0,0,1.0,1,0,692.42,693.2206513560076,1.0,0.0011563088241350883,0.15000000000000002,0.050000000000000044,2,1,0,2.073311919781556,5.070871321875402,2.073311919781556,0.24979661684121296,3.0,0,3.0,1.0,0,0,0.85,0.95
6424,0,0,0,0,0.0,0,0,692.42,693.2206513560076,1.0,0.0011563088241350883,0.050000000000000044,0.30000000000000004,2,1,0,0.7511442608850112,6.889401267804865,0.7511442608850112,0.11736629076331219,1.0,0,1.0,1.0,0,0,0.95,0.95
6425,1,0,0,0,-1.0,0,1,695.17,694.3259689838504,2.0,-0.0012141361338227075,0.050000000000000044,0.30000000000000004,1,0,1,0.2251102108389885,8.53641615312858,0.2251102108389885,0.37320903375919845,1.0,0,1.0,1.0,0,0,0.95,0.95
